Likelihood that Jet is Background,Likelihood that Jet is Signal,background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0.851134,0.148866,0,33.451,7.901,0.207,0.108,160
0.778791,0.221209,0,28.179,5.73,0.191,0.154,91
0.298385,0.701615,1,24.698,2.368,0.079,0.205,62
0.78699,0.21301,0,21.704,3.629,0.143,0.149,103
0.688276,0.311724,0,20.712,2.746,0.121,0.158,92
0.733128,0.266872,0,42.919,10.045,0.213,0.089,217
0.955824,0.0441761,0,22.071,5.173,0.205,0.097,208
2.17E-06,0.999998,1,106.451,15.051,0.117,0.155,172
0.910101,0.0898993,0,20.267,4.134,0.186,0.152,111
0.00644058,0.993559,1,62.73,9.987,0.127,0.177,140
0.510474,0.489526,1,47.143,10.576,0.199,0.102,185
0.90892,0.0910796,0,21.349,4.425,0.186,0.121,132
0.729337,0.270663,1,25.875,4.406,0.154,0.133,146
0.808987,0.191013,0,25.023,4.768,0.167,0.118,129
0.687747,0.312253,0,21.877,3.148,0.118,0.158,101
0.0203603,0.97964,1,63.269,11.532,0.146,0.133,176
0.202614,0.797386,0,41.675,7.14,0.151,0.122,137
0.87034,0.12966,0,24.334,5.018,0.188,0.122,126
0.900138,0.0998619,0,20.977,4.129,0.172,0.116,150
2.24E-05,0.999978,1,94.358,13.856,0.11,0.203,161
0.85585,0.14415,0,33.898,7.857,0.21,0.091,199
0.928191,0.071809,0,32.19,8.19,0.228,0.086,199
0.851319,0.148681,0,25.46,5.183,0.181,0.108,142
0.80119,0.19881,0,21.29,3.514,0.155,0.131,105
0.000138258,0.999862,1,95.694,16.472,0.141,0.133,214
0.0137192,0.986281,1,55.452,8.33,0.127,0.157,141
0.689418,0.310582,0,41.742,9.61,0.207,0.096,176
0.891128,0.108872,0,32.973,8.004,0.221,0.091,181
0.571915,0.428085,0,26.987,4.139,0.135,0.131,122
0.765228,0.234772,0,26.738,4.959,0.167,0.111,143
0.40851,0.59149,1,44.988,9.211,0.187,0.119,188
0.793564,0.206436,1,27.696,5.407,0.158,0.133,171
0.518388,0.481612,0,37.701,7.162,0.166,0.111,200
1.03E-05,0.99999,1,87.334,10.486,0.079,0.254,124
0.655625,0.344375,1,37.436,7.987,0.184,0.112,164
0.836238,0.163762,0,27.098,5.337,0.163,0.121,204
0.565385,0.434615,1,43.147,9.344,0.197,0.102,191
0.897587,0.102413,0,24.119,5.021,0.19,0.107,170
0.000331797,0.999668,1,66.554,7.461,0.089,0.209,135
0.568811,0.431189,1,41.734,9.02,0.193,0.123,163
0.0358411,0.964159,1,56.812,9.888,0.147,0.12,180
0.797819,0.202181,1,34.216,7.748,0.197,0.101,160
0.815999,0.184001,0,23.678,4.235,0.159,0.14,146
0.0300636,0.969936,0,64.2,12.389,0.164,0.119,169
0.297545,0.702455,0,46.078,9.11,0.175,0.132,172
0.233186,0.766814,1,40.177,6.789,0.156,0.126,136
0.8919,0.1081,0,20.905,4.106,0.173,0.12,129
0.0125714,0.987429,1,55.35,8.267,0.128,0.147,127
0.833361,0.166639,0,48.584,12.963,0.252,0.098,186
0.934478,0.0655215,1,40.187,10.929,0.247,0.081,244
0.756076,0.243924,0,26.338,4.834,0.16,0.123,134
0.909392,0.0906079,0,23.54,5.165,0.2,0.156,124
0.131854,0.868146,1,32.242,3.456,0.092,0.191,95
0.000104568,0.999895,1,94.081,15.701,0.128,0.197,180
0.893602,0.106398,0,38.094,9.821,0.238,0.095,186
0.902958,0.0970415,0,21.786,4.4,0.182,0.105,153
0.862204,0.137796,0,20.788,3.887,0.164,0.207,89
0.859028,0.140972,0,20.497,3.841,0.16,0.137,93
0.832522,0.167478,1,20.687,3.568,0.156,0.133,106
0.82979,0.17021,0,31.072,6.68,0.191,0.1,192
0.918093,0.0819069,0,28.238,6.603,0.201,0.093,210
0.873129,0.126871,0,28.741,6.503,0.213,0.167,122
0.800479,0.199521,1,21.801,3.679,0.147,0.138,116
0.00893104,0.991069,1,62.076,10.16,0.135,0.164,141
0.0206419,0.979358,1,38.239,3.146,0.07,0.235,76
0.261089,0.738912,1,44.427,8.317,0.163,0.115,175
0.880365,0.119635,0,22.355,4.419,0.173,0.11,142
0.00373448,0.996265,1,76.369,13.994,0.152,0.127,181
0.614759,0.38524,0,35.19,6.815,0.172,0.134,182
0.80895,0.19105,1,28.984,5.95,0.18,0.122,161
0.905028,0.0949722,0,21.299,4.406,0.187,0.132,119
0.846041,0.153959,0,47.288,12.429,0.243,0.086,224
0.723433,0.276567,0,27.291,4.996,0.165,0.124,122
0.813597,0.186403,0,23.657,4.161,0.159,0.112,158
0.590685,0.409315,1,25.907,3.949,0.123,0.182,109
0.886048,0.113952,0,20.61,4.119,0.171,0.148,95
2.45E-08,1,1,117.785,13.161,0.079,0.187,175
0.278361,0.721639,1,44.02,8.287,0.17,0.116,167
0.543193,0.456807,0,39.122,8.173,0.193,0.127,119
0.877443,0.122557,0,22.869,4.516,0.176,0.116,146
3.54E-09,1,1,118.673,10.904,0.073,0.241,144
0.0387734,0.961227,1,70.991,14.87,0.186,0.098,219
0.837634,0.162366,0,20.339,3.559,0.16,0.149,88
0.228705,0.771295,1,45.724,8.46,0.165,0.111,188
0.740058,0.259942,0,38.059,8.551,0.201,0.118,180
0.896894,0.103106,0,23.497,5.029,0.202,0.138,113
0.0223191,0.977681,1,66.404,12.732,0.162,0.132,177
0.830637,0.169363,1,35.56,8.49,0.219,0.126,142
0.208052,0.791948,0,45.234,8.352,0.153,0.14,159
0.163987,0.836013,1,42.357,7.113,0.142,0.175,124
0.594571,0.405429,1,22.755,3.042,0.106,0.191,87
0.813964,0.186036,0,21.276,3.587,0.146,0.155,116
0.741891,0.258109,0,51.24,13.169,0.231,0.09,213
0.821833,0.178167,1,43.448,11.052,0.233,0.092,185
0.789811,0.210189,0,26.113,4.882,0.164,0.114,152
0.789881,0.210119,0,28.817,5.856,0.179,0.116,143
0.964773,0.0352273,0,27.217,7.332,0.241,0.111,185
0.841085,0.158915,0,21.141,3.681,0.148,0.132,137
0.867919,0.132081,1,22.967,4.496,0.174,0.139,134
0.655352,0.344648,0,20.75,2.588,0.115,0.171,90
0.00320754,0.996792,1,74.564,13.171,0.139,0.134,182
0.040696,0.959304,1,65.53,13.112,0.16,0.112,209
0.317425,0.682575,1,44.811,8.822,0.174,0.114,168
0.768681,0.231319,0,40.213,9.594,0.219,0.107,162
0.761397,0.238603,0,36.463,8.186,0.204,0.094,170
0.942476,0.0575235,0,32.391,8.5,0.245,0.107,191
0.954138,0.0458618,0,26.292,6.604,0.231,0.084,199
0.941772,0.0582276,0,23.027,5.39,0.211,0.107,160
0.868965,0.131035,0,21.346,4.072,0.179,0.164,97
0.0153014,0.984699,1,89.084,20.402,0.209,0.101,192
0.18853,0.81147,0,42.411,7.278,0.151,0.127,138
0.796108,0.203892,0,34.248,7.715,0.201,0.105,159
0.777794,0.222207,0,28.663,5.818,0.182,0.11,123
0.707701,0.292299,0,22.117,3.39,0.131,0.159,84
0.862343,0.137657,0,21.055,4.021,0.169,0.124,96
0.685808,0.314191,0,35.542,7.425,0.177,0.103,179
8.77E-07,0.999999,1,118.551,18.235,0.122,0.17,182
0.46091,0.53909,1,38.009,7.088,0.168,0.104,179
0.287982,0.712018,1,37.407,6.28,0.144,0.134,128
0.528478,0.471522,1,48.993,11.415,0.206,0.096,174
0.813109,0.186891,0,37.272,8.861,0.219,0.106,162
0.632532,0.367467,0,25.428,3.783,0.129,0.16,141
0.708561,0.291439,0,24.235,3.86,0.146,0.124,124
0.638155,0.361845,1,34.597,6.876,0.178,0.107,160
0.207084,0.792916,1,42.051,7.4,0.142,0.122,136
0.0165758,0.983424,1,50.265,6.514,0.103,0.194,177
0.732947,0.267053,1,30.499,6.122,0.173,0.134,135
0.871364,0.128636,0,25.802,5.172,0.181,0.115,196
0.928818,0.0711825,0,20.599,4.257,0.189,0.103,171
0.839583,0.160417,0,21.162,3.461,0.13,0.137,187
0.497106,0.502894,1,24.517,3.039,0.109,0.168,104
0.893635,0.106365,0,20.898,4.09,0.175,0.127,131
0.00914377,0.990856,1,65.021,10.923,0.136,0.154,199
0.837822,0.162178,0,34.763,8.027,0.21,0.092,193
0.319493,0.680507,1,35.073,5.645,0.144,0.149,119
0.00279654,0.997203,1,58.896,7.662,0.099,0.227,112
0.878773,0.121227,0,25.857,5.432,0.181,0.132,172
0.908699,0.0913009,0,25.277,5.613,0.2,0.138,157
1.79E-11,1,1,179.381,25.875,0.119,0.155,194
4.01E-05,0.99996,1,79.789,9.45,0.098,0.179,134
0.612279,0.387721,0,43.188,9.401,0.2,0.092,224
0.802625,0.197375,0,39.519,9.48,0.222,0.106,179
0.19702,0.80298,0,36.506,5.408,0.128,0.137,118
0.779362,0.220638,0,28.652,5.555,0.171,0.109,175
0.847713,0.152287,0,24.977,4.95,0.176,0.117,147
0.93227,0.06773,0,23.682,5.318,0.202,0.108,183
0.887965,0.112035,1,33.329,8.15,0.221,0.095,172
0.053604,0.946396,1,57.232,10.646,0.168,0.175,146
0.806959,0.193041,0,22.14,3.931,0.16,0.153,89
0.858094,0.141906,0,34.07,8.014,0.202,0.094,198
0.454708,0.545292,1,32.126,5.233,0.145,0.131,138
0.854104,0.145896,0,25.722,5.204,0.182,0.127,153
0.898715,0.101285,0,25.666,5.63,0.198,0.101,162
0.721187,0.278813,0,21.074,3.169,0.123,0.16,81
0.734797,0.265203,0,20.278,2.886,0.114,0.177,99
0.743894,0.256106,0,48.392,12.325,0.232,0.09,179
0.464877,0.535124,0,39.017,7.348,0.164,0.113,203
0.553501,0.446499,1,38.96,8.212,0.189,0.125,118
0.941279,0.0587205,0,33.352,8.776,0.244,0.086,205
0.837207,0.162793,0,20.842,3.578,0.154,0.14,121
5.64E-07,0.999999,1,93.359,8.768,0.065,0.264,115
0.569741,0.430259,0,23.469,3.085,0.116,0.165,93
0.0398406,0.960159,1,53.816,9.026,0.144,0.128,164
0.893971,0.106029,0,21.727,4.302,0.174,0.117,150
0.475329,0.524671,1,47.538,10.563,0.198,0.095,182
0.823607,0.176393,0,38.847,9.374,0.221,0.092,190
0.983286,0.0167136,0,22.346,6.176,0.25,0.093,236
0.974559,0.0254414,0,25.385,6.857,0.25,0.083,218
0.947845,0.0521552,0,27.887,7.069,0.231,0.087,191
0.767306,0.232694,0,38.27,8.927,0.215,0.108,154
0.876235,0.123765,0,26.583,5.646,0.193,0.101,169
0.802095,0.197905,0,25.926,4.911,0.167,0.118,149
0.688362,0.311638,0,25.76,4.498,0.153,0.153,82
0.825223,0.174777,0,38.374,9.013,0.214,0.089,227
0.742347,0.257653,0,23.393,3.926,0.136,0.156,108
0.00570364,0.994296,1,71.893,12.924,0.159,0.158,163
0.539263,0.460737,0,21.542,2.416,0.086,0.183,88
0.543164,0.456836,0,32.855,5.987,0.161,0.13,125
0.793675,0.206325,0,21.435,3.529,0.144,0.129,114
0.93479,0.0652105,0,20.165,4.478,0.198,0.144,116
6.64E-06,0.999993,1,91.714,11.319,0.102,0.191,141
0.744969,0.255031,0,47.452,11.885,0.221,0.092,204
0.5626,0.4374,0,42.458,9.307,0.201,0.109,150
0.929178,0.0708216,0,21.383,4.731,0.197,0.131,132
0.0201692,0.979831,1,62.663,11.196,0.151,0.121,186
0.89373,0.10627,1,23.208,4.573,0.163,0.124,203
0.399321,0.600679,0,59.405,14.464,0.217,0.088,188
0.525143,0.474857,0,39.231,7.991,0.182,0.111,152
0.778268,0.221732,0,30.77,6.49,0.191,0.117,131
0.943978,0.0560221,0,23.791,5.473,0.209,0.097,203
0.784585,0.215415,0,24.295,4.422,0.157,0.122,118
0.926948,0.0730516,0,21.074,4.609,0.197,0.105,131
0.943455,0.0565447,0,35.193,9.584,0.244,0.086,198
0.804318,0.195682,0,31.271,6.753,0.19,0.11,156
0.926956,0.0730442,0,21.03,4.448,0.187,0.106,163
0.0853326,0.914667,0,52.613,9.68,0.164,0.132,148
0.8143,0.1857,0,28.367,5.67,0.174,0.11,184
0.693121,0.306879,0,54.561,14.014,0.235,0.082,221
0.152196,0.847804,0,52.069,10.098,0.167,0.133,190
0.439236,0.560764,0,45.455,9.66,0.191,0.126,169
0.583004,0.416996,0,23.163,2.996,0.116,0.181,97
0.8386,0.1614,0,35.89,8.634,0.22,0.098,156
0.466773,0.533227,1,31.826,5.286,0.135,0.161,129
0.0971778,0.902822,1,48.207,8.229,0.15,0.129,161
0.945151,0.0548491,0,26.431,6.438,0.23,0.092,191
0.525232,0.474768,1,44.583,9.747,0.195,0.119,177
0.786693,0.213307,0,40.221,9.473,0.211,0.086,215
0.675752,0.324249,0,20.901,2.721,0.115,0.162,100
0.153751,0.846249,0,48.876,9.1,0.166,0.137,161
0.881998,0.118002,0,24.533,4.973,0.175,0.115,182
0.0127714,0.987229,1,65.359,11.582,0.158,0.128,173
0.00016765,0.999832,1,90.137,14.823,0.141,0.138,185
7.62E-08,1,1,142.562,23.672,0.138,0.147,199
0.48809,0.51191,1,39.349,7.846,0.174,0.129,154
0.912171,0.087829,0,26.743,6.195,0.207,0.107,161
0.0237655,0.976234,1,55.887,9.101,0.124,0.158,173
0.793176,0.206824,0,35.805,8.101,0.207,0.098,180
0.460268,0.539731,0,31.648,5.055,0.123,0.15,163
0.573183,0.426817,1,65.651,17.514,0.246,0.082,206
0.378254,0.621746,0,62.018,15.063,0.218,0.083,227
0.890846,0.109154,0,29.022,6.774,0.215,0.111,143
0.895949,0.104051,0,28.24,6.452,0.213,0.12,158
0.921898,0.0781021,0,21.689,4.706,0.196,0.105,137
0.695189,0.304811,0,21.991,3.259,0.13,0.143,88
0.793578,0.206422,0,21.961,3.666,0.144,0.144,120
0.805716,0.194284,1,39.506,9.586,0.221,0.097,170
0.951771,0.0482293,1,26.142,6.502,0.224,0.086,202
0.780228,0.219772,1,22.059,3.462,0.132,0.134,154
0.0257884,0.974212,1,79.174,17.43,0.19,0.103,207
0.750163,0.249837,0,30.343,6.163,0.186,0.107,130
0.805024,0.194976,0,25.744,4.803,0.151,0.106,179
0.436505,0.563495,0,25.165,3.023,0.107,0.176,92
0.0302751,0.969725,1,74.09,15.761,0.192,0.103,200
0.0216361,0.978364,0,52.241,7.724,0.123,0.159,152
0.278844,0.721156,0,57.834,13.033,0.19,0.094,225
0.799345,0.200655,0,39.792,9.358,0.209,0.097,224
0.715554,0.284446,0,39.252,8.904,0.202,0.098,172
0.719797,0.280203,0,26.067,4.624,0.15,0.136,119
0.845685,0.154315,0,24.276,4.672,0.169,0.118,153
0.860936,0.139064,0,22.728,4.535,0.181,0.148,93
0.666655,0.333345,1,22.726,3.218,0.117,0.157,119
0.142642,0.857358,1,52.027,9.981,0.149,0.124,211
0.321055,0.678945,1,58.305,13.445,0.21,0.097,210
0.866758,0.133242,0,38.541,9.572,0.226,0.086,209
0.9419,0.0581005,0,24.112,5.657,0.206,0.104,188
0.725716,0.274285,1,26.974,4.896,0.168,0.153,112
0.875293,0.124707,0,26.527,5.659,0.192,0.093,165
0.00439684,0.995603,1,84.192,16.945,0.168,0.145,198
0.721436,0.278564,1,36.526,7.94,0.192,0.1,178
0.0026008,0.997399,1,90.614,18.588,0.178,0.11,201
0.156825,0.843175,1,51.281,9.745,0.151,0.143,221
0.85012,0.14988,0,26.513,5.31,0.176,0.115,184
0.000747932,0.999252,1,68.648,9.298,0.102,0.195,142
0.455801,0.544199,0,38.272,7.181,0.169,0.112,173
0.765091,0.234909,0,24.195,4.089,0.145,0.122,151
0.923993,0.0760068,0,28.918,7.092,0.228,0.113,159
0.841947,0.158053,0,23.326,4.394,0.168,0.123,135
0.184922,0.815078,1,70.969,17.079,0.216,0.085,226
0.252843,0.747157,0,54.368,11.659,0.193,0.101,200
0.957381,0.0426189,0,47.757,14.168,0.274,0.081,257
0.703374,0.296626,0,33.231,6.925,0.188,0.101,129
0.11156,0.88844,1,47.284,7.843,0.132,0.15,214
0.0806024,0.919398,1,82.138,20.094,0.22,0.094,202
0.359657,0.640343,1,35.504,5.895,0.144,0.129,148
0.770182,0.229818,0,22.01,3.439,0.14,0.132,134
0.852312,0.147688,0,21.553,4.012,0.162,0.132,114
0.755012,0.244988,0,20.953,3.086,0.13,0.135,120
0.0499054,0.950095,1,42.595,5.562,0.082,0.182,154
0.840605,0.159395,0,23.097,4.162,0.161,0.117,163
0.84441,0.15559,1,33.331,7.864,0.218,0.154,126
0.0876797,0.91232,1,43.479,6.598,0.122,0.159,138
0.752842,0.247158,0,26.389,4.658,0.159,0.122,160
0.807751,0.192249,0,21.586,3.714,0.158,0.144,95
0.000181374,0.999819,1,88.476,14.178,0.131,0.164,209
0.901872,0.0981276,0,39.986,10.392,0.241,0.086,225
0.774819,0.225181,0,32.781,7.119,0.192,0.135,142
2.87E-06,0.999997,1,89.451,9.434,0.085,0.199,132
0.642115,0.357885,0,42.689,9.732,0.202,0.096,172
0.917242,0.0827576,0,38.988,10.556,0.252,0.099,170
0.710817,0.289183,0,37.211,7.97,0.189,0.1,204
0.910293,0.0897072,0,21.858,4.67,0.201,0.112,113
0.308825,0.691175,0,55.066,12.398,0.198,0.119,180
0.798056,0.201944,0,47.943,12.387,0.24,0.096,199
0.360238,0.639762,0,47.537,9.968,0.19,0.096,178
0.913574,0.0864261,0,30.502,7.542,0.227,0.105,155
0.894638,0.105362,1,28.377,6.592,0.206,0.102,154
0.894185,0.105815,0,22.705,4.78,0.188,0.124,118
0.707061,0.292939,0,21.685,3.174,0.127,0.141,99
0.849692,0.150308,0,20.419,3.488,0.158,0.11,132
0.236324,0.763676,1,49.345,10.021,0.178,0.131,152
0.747586,0.252414,0,30.849,6.138,0.177,0.121,166
0.84545,0.15455,0,23.049,4.32,0.166,0.124,138
0.859317,0.140683,0,20.718,3.718,0.158,0.131,127
0.00239232,0.997608,1,89.045,17.87,0.177,0.115,201
0.926223,0.0737771,0,27.812,6.566,0.213,0.102,200
0.869475,0.130525,0,27.308,5.911,0.195,0.124,151
0.810919,0.189081,0,26.31,5.134,0.172,0.123,143
0.118085,0.881915,1,31.896,3.32,0.095,0.152,74
0.0113622,0.988638,1,75.36,14.851,0.159,0.119,228
0.0602731,0.939727,0,65.01,13.427,0.181,0.136,192
0.367443,0.632557,0,30.281,4.261,0.109,0.157,137
0.000166518,0.999833,1,68.521,7.259,0.084,0.219,133
0.625189,0.374811,0,45.742,10.676,0.215,0.101,173
0.783868,0.216132,0,30.241,6.204,0.187,0.105,157
0.86877,0.13123,0,25.087,5.116,0.186,0.116,154
0.00378983,0.99621,1,65.292,9.939,0.134,0.146,176
0.831756,0.168244,0,30.979,6.889,0.204,0.104,144
0.596219,0.403781,1,26.626,4.116,0.12,0.161,137
0.881514,0.118486,0,22.055,4.364,0.178,0.115,129
0.85536,0.14464,0,22.03,4.244,0.167,0.128,107
0.449408,0.550592,1,29.756,4.454,0.123,0.157,135
0.876846,0.123154,0,23.892,4.759,0.176,0.107,168
0.893929,0.106071,0,21.726,4.41,0.187,0.139,115
0.904786,0.095214,0,23.619,5.128,0.194,0.108,139
1.77E-13,1,1,180.34,19.953,0.081,0.219,174
0.427401,0.572599,0,49.31,10.82,0.199,0.096,201
0.541405,0.458595,0,43.701,9.335,0.192,0.094,210
0.374037,0.625963,0,32.855,5.263,0.14,0.137,109
0.840679,0.159321,0,30.174,6.84,0.209,0.131,109
0.832284,0.167716,0,22.398,4,0.159,0.129,135
0.000570421,0.99943,1,94.008,17.859,0.169,0.125,185
0.131867,0.868133,1,66.417,14.987,0.196,0.103,213
0.175981,0.824019,1,56.56,11.894,0.176,0.113,208
0.775986,0.224014,0,41.523,9.921,0.217,0.087,202
0.812759,0.187241,0,29.522,6.223,0.198,0.122,136
0.594342,0.405658,0,22.666,2.847,0.11,0.155,113
0.251269,0.748731,1,43.75,8.382,0.17,0.147,103
0.205344,0.794656,1,33.873,4.632,0.123,0.173,94
9.99E-10,1,1,129.491,13.287,0.083,0.202,130
0.000102413,0.999898,1,76.952,9.699,0.09,0.206,140
0.844428,0.155572,0,20.049,3.545,0.144,0.162,100
0.0632219,0.936778,1,45.195,6.805,0.12,0.142,135
0.0151699,0.98483,1,43.315,4.512,0.072,0.235,91
0.854601,0.145399,0,24.898,5.125,0.183,0.135,117
0.889453,0.110547,0,31.692,7.54,0.212,0.101,182
0.893914,0.106086,0,31.233,7.534,0.218,0.093,162
0.914676,0.0853243,0,28.743,6.818,0.22,0.093,176
6.84E-07,0.999999,1,95.518,9.717,0.069,0.236,138
0.714881,0.285119,1,34.229,7.077,0.19,0.108,170
0.815397,0.184603,0,23.83,4.421,0.169,0.127,118
0.873223,0.126777,0,20.611,3.816,0.166,0.14,121
0.745277,0.254723,1,32.638,6.637,0.174,0.118,194
0.88947,0.11053,0,22.903,4.791,0.197,0.124,107
0.539471,0.460529,1,24.815,3.332,0.098,0.201,119
0.874722,0.125278,1,21.987,4.175,0.175,0.114,143
0.0121645,0.987835,1,58.258,9.128,0.128,0.142,157
0.895069,0.104931,1,30.504,7.297,0.22,0.119,151
0.835366,0.164634,0,20.99,3.506,0.145,0.135,148
0.196912,0.803088,1,38.838,5.983,0.129,0.143,161
0.779837,0.220163,1,30.454,6.462,0.197,0.174,101
0.427832,0.572168,1,20.007,1.585,0.036,0.338,55
0.510259,0.489741,1,26.12,3.724,0.133,0.159,79
0.00492247,0.995078,1,73.965,13.483,0.154,0.179,167
0.577111,0.422889,0,47.238,10.85,0.211,0.097,194
0.922323,0.0776772,0,21.966,4.819,0.205,0.139,120
1.14E-08,1,1,129.535,16.426,0.103,0.176,168
0.758372,0.241628,0,35.677,7.855,0.201,0.106,172
0.530048,0.469952,1,29.269,4.727,0.144,0.143,115
0.0273437,0.972656,1,43.899,5.384,0.107,0.16,98
0.68292,0.31708,0,22.599,3.382,0.132,0.141,90
0.847091,0.152909,0,25.736,5.059,0.172,0.125,175
0.916264,0.0837361,0,25.552,5.855,0.212,0.12,147
0.910558,0.0894423,0,23.041,4.86,0.188,0.108,167
0.00140133,0.998599,1,99.324,20.969,0.185,0.107,201
0.744066,0.255934,0,50.917,13.138,0.24,0.099,190
0.86599,0.13401,0,37.107,9.15,0.225,0.099,188
0.850621,0.149379,0,26.739,5.588,0.189,0.107,144
0.928706,0.0712943,0,22.759,5.111,0.199,0.132,149
0.608368,0.391632,1,35.704,7.143,0.179,0.131,150
0.742268,0.257732,1,30.983,6.251,0.173,0.11,158
0.90368,0.09632,0,26.747,5.986,0.206,0.119,169
0.590994,0.409006,1,33.683,6.213,0.172,0.116,169
0.953648,0.0463523,0,23.773,6.109,0.239,0.124,112
0.118303,0.881697,1,32.564,3.535,0.09,0.195,77
0.942066,0.0579343,0,25.097,6.225,0.229,0.137,128
0.908395,0.0916046,0,23.593,5.09,0.198,0.11,147
0.133201,0.866799,0,52.686,10.221,0.158,0.114,188
0.644028,0.355972,1,38.36,8.117,0.175,0.106,197
0.832051,0.167949,0,31.707,7.024,0.197,0.104,173
0.878564,0.121436,0,21.679,4.222,0.17,0.12,131
0.00265949,0.997341,1,61.332,8.187,0.103,0.171,167
0.871763,0.128237,0,31.577,7.512,0.222,0.127,128
3.18E-08,1,1,155.309,27.176,0.147,0.126,208
0.701278,0.298722,1,35.226,7.438,0.195,0.115,152
0.641949,0.358051,0,27.807,4.519,0.138,0.141,168
0.601506,0.398494,0,23.285,3.051,0.094,0.213,130
1.83E-06,0.999998,1,108.001,15.259,0.111,0.164,197
0.00430029,0.9957,1,62.024,8.951,0.118,0.161,180
0.662212,0.337788,1,57.113,14.651,0.232,0.085,243
0.898782,0.101218,0,36.322,9.273,0.233,0.084,187
0.844595,0.155404,0,34.1,7.845,0.203,0.093,201
0.792581,0.207419,0,27.48,5.43,0.167,0.12,147
0.723448,0.276552,0,21.433,3.219,0.12,0.181,95
