Likelihood that Jet is Background,Likelihood that Jet is Signal,background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0.96049,0.0395105,0,20.656,2.945,0.121,0.399,7
3.80E-19,1,1,154.597,9.465,0.021,0.762,10
0.969839,0.0301613,0,30.002,5.69,0.177,0.282,14
0.993293,0.00670713,0,27.261,5.557,0.186,0.259,16
0.999151,0.000849378,0,23.507,6,0.24,0.252,16
0.982591,0.0174091,0,29.11,6.056,0.191,0.317,13
0.987412,0.0125877,0,24.448,4.413,0.156,0.301,13
0.992245,0.0077552,0,23.017,4.517,0.177,0.309,12
0.997783,0.00221723,0,20.699,5.058,0.219,0.312,11
0,1,1,573.914,14.823,0.018,0.599,14
0.967805,0.0321951,0,20.928,2.559,0.113,0.408,9
3.83E-12,1,1,110.233,8.286,0.042,0.524,12
0,1,1,789.908,26.943,0.021,0.631,19
0,1,1,556.989,25.838,0.02,0.752,20
0.998072,0.00192803,0,21.313,4.505,0.2,0.309,14
0.989008,0.0109922,0,20.686,3.26,0.121,0.306,12
0,1,1,322.911,14.564,0.018,0.708,17
0.975085,0.0249146,0,34.289,7.944,0.214,0.279,14
0.963237,0.0367629,0,28.221,5.008,0.145,0.301,13
0.992208,0.00779235,0,21.287,4.672,0.204,0.366,8
0.982173,0.0178273,0,23.619,4.67,0.177,0.35,9
0.992035,0.00796526,0,20.454,3.903,0.17,0.325,10
8.45E-31,1,1,210.638,5.338,0.018,0.589,7
0.995413,0.00458752,0,29.177,6.615,0.202,0.248,17
6.20E-22,1,1,182.758,14.873,0.034,0.613,14
0.980599,0.0194009,0,26.426,4.754,0.171,0.365,12
0.981306,0.0186944,0,23.684,4.105,0.158,0.328,11
0.997195,0.00280532,0,20.96,4.614,0.211,0.299,12
0.343832,0.656168,0,46.678,6.992,0.111,0.28,20
0.964167,0.0358332,0,27.16,4.995,0.162,0.394,10
0.997639,0.00236116,0,22.14,4.794,0.169,0.261,15
0,1,1,577.503,18.665,0.017,0.731,18
6.81E-32,1,1,250.602,17.258,0.028,0.765,18
0.94838,0.05162,0,29.283,4.711,0.137,0.306,14
0.980686,0.0193136,0,26.638,5.096,0.134,0.373,12
0.994295,0.00570544,0,22.131,4.303,0.167,0.282,13
0.965051,0.0349489,0,20.594,2.896,0.107,0.445,7
0,1,1,350.545,12.295,0.012,0.829,11
1.32E-24,1,1,193.577,12.611,0.029,0.767,11
0.9266,0.0734003,0,31.276,4.971,0.145,0.277,15
0.946067,0.0539331,0,22.005,2.715,0.095,0.38,9
2.08E-36,1,1,262.91,13.418,0.023,0.589,12
0.99019,0.00980986,0,25.084,4.91,0.181,0.299,13
0.827391,0.172609,0,23.74,2.569,0.099,0.397,7
0.990583,0.00941676,0,22.126,4.001,0.162,0.293,12
0.988174,0.0118256,0,21.681,4.465,0.178,0.373,8
0.00297598,0.997024,1,51.188,6.013,0.066,0.543,8
0.997848,0.00215202,0,22.756,5.417,0.226,0.295,13
0,1,0,909.28,31.266,0.012,0.835,21
0.574854,0.425146,0,26.161,2.205,0.062,0.367,8
6.18E-37,1,1,284.806,21.452,0.029,0.677,15
0.998896,0.00110414,0,21.161,5.674,0.253,0.296,12
0,1,1,859.509,29.749,0.016,0.73,17
0,1,0,376.542,18.59,0.03,0.485,14
0.951806,0.0481939,0,27.841,4.72,0.146,0.383,11
0.959693,0.0403074,0,21.764,2.944,0.114,0.366,9
0.996744,0.00325606,0,20.841,4.42,0.201,0.3,12
0,1,1,696.612,25.317,0.013,0.828,16
0.950791,0.0492091,0,40.37,8.646,0.185,0.235,19
0.350017,0.649983,0,36.121,5.133,0.087,0.377,10
0.99373,0.00627019,0,23.95,5.207,0.191,0.306,12
0.996375,0.00362458,0,23.77,5.237,0.19,0.275,14
0.996008,0.00399195,0,21.324,4.48,0.186,0.305,12
1.63E-16,1,0,137.243,10.571,0.031,0.61,7
0.993373,0.0066269,0,26.523,5.51,0.193,0.264,15
0.989887,0.0101135,0,21.348,4.026,0.163,0.337,10
0.000121997,0.999878,1,48.663,1.017,0.012,0.705,5
0.992873,0.00712743,0,26.683,5.845,0.183,0.285,14
0.995289,0.00471131,0,20.19,4.03,0.177,0.322,11
0,1,1,393.043,19.606,0.031,0.54,16
0.957346,0.0426536,0,30.729,6.052,0.171,0.345,12
0.986554,0.0134456,0,25.986,5.894,0.201,0.385,9
0.995808,0.00419241,0,24.513,5.507,0.204,0.311,13
0.988778,0.0112223,0,22.254,4.087,0.162,0.317,11
0.944069,0.0559312,0,40.791,8.895,0.193,0.257,18
0.993578,0.00642183,0,34.877,8.268,0.224,0.233,19
0.975123,0.0248765,0,28.517,5.707,0.157,0.286,13
0.972215,0.027785,0,25.976,4.654,0.161,0.342,11
0.98602,0.0139797,0,24.513,4.653,0.164,0.301,12
0.971654,0.0283463,0,22.804,3.954,0.159,0.381,8
0,1,1,437.997,23.5,0.024,0.693,20
0.944016,0.055984,0,34.857,7.049,0.176,0.27,15
0.892477,0.107523,0,30.434,5.015,0.139,0.312,12
0.476779,0.523221,0,28.553,2.736,0.07,0.453,7
0.966019,0.0339813,0,22.906,4.031,0.16,0.401,7
0.994053,0.00594697,0,21.555,4.428,0.187,0.311,11
0.95198,0.0480201,0,41.874,9.693,0.202,0.244,18
0.957781,0.0422194,0,37.939,8.839,0.219,0.319,14
0.587955,0.412045,0,34.482,5.422,0.117,0.366,10
0.996165,0.00383515,0,21.561,4.814,0.213,0.313,11
7.00E-09,1,0,106.773,14.388,0.082,0.361,19
0.970741,0.0292595,0,42.681,9.549,0.203,0.248,21
0.921076,0.0789238,0,27.991,4.314,0.118,0.317,12
0.985199,0.014801,0,23.186,4.651,0.183,0.35,9
0.965923,0.034077,0,21.94,3.008,0.119,0.337,10
0.995031,0.00496875,0,20.842,4.539,0.198,0.324,10
0,1,1,537.171,20.344,0.022,0.596,16
0.991944,0.00805595,0,24.189,5.036,0.177,0.316,12
0.993424,0.00657602,0,20.449,3.765,0.163,0.331,11
3.32E-38,1,0,268.245,10.026,0.013,0.834,10
0.987149,0.0128507,0,27.738,5.866,0.199,0.289,13
0,1,1,499.814,18.584,0.024,0.632,15
0,1,1,327.337,14.681,0.016,0.779,13
0.982123,0.0178775,0,23.341,4.277,0.166,0.337,10
0.98838,0.0116196,0,20.083,3.56,0.155,0.35,9
0,1,1,497.556,22.612,0.017,0.804,16
4.33E-08,1,0,78.851,5.811,0.032,0.619,7
0.985636,0.0143641,0,32.317,6.527,0.177,0.244,18
0.998183,0.00181749,0,24.82,6.261,0.243,0.284,14
0.954902,0.0450977,0,24.111,3.891,0.137,0.359,9
0,1,1,580.815,14.189,0.012,0.75,15
0.978659,0.0213409,0,20.592,3.193,0.125,0.355,9
0,1,1,303.543,18.336,0.023,0.781,12
0.779932,0.220068,0,31.17,5.16,0.131,0.373,9
0.992338,0.00766169,0,26.851,6.445,0.203,0.294,12
0.981505,0.0184947,0,24.742,4.687,0.175,0.306,11
0.996921,0.00307876,0,22.286,5.648,0.237,0.324,10
0,1,0,351.84,13.292,0.022,0.626,12
0.997182,0.00281799,0,20.28,4.583,0.211,0.311,11
0.977633,0.022367,0,20.119,3.141,0.138,0.363,8
1.27E-21,1,0,247.127,38.328,0.127,0.221,46
0.981811,0.0181891,0,21.944,3.863,0.168,0.345,9
0,1,1,1039.228,35.717,0.013,0.804,21
0.500049,0.499951,0,34.215,4.482,0.117,0.353,11
0.994256,0.00574368,0,26.728,6.527,0.232,0.298,12
0.989864,0.0101357,0,24.689,5.239,0.193,0.322,11
0.990393,0.00960656,0,24.689,5.168,0.183,0.292,12
0.757769,0.242231,0,24.379,2.362,0.06,0.374,8
0.997217,0.00278296,0,22.149,5.25,0.215,0.294,12
0.991129,0.00887117,0,20.846,4.183,0.174,0.35,9
0.596562,0.403438,0,35.953,6.149,0.154,0.337,10
0.95159,0.0484102,0,27.579,5.021,0.158,0.363,10
0.963461,0.0365395,0,24.948,4.336,0.148,0.327,10
0.989152,0.0108479,0,20.009,3.916,0.184,0.397,7
0,1,0,629.223,18.421,0.014,0.705,17
0,1,0,484.551,15.787,0.025,0.483,11
0.99314,0.00686023,0,24.265,5.013,0.181,0.291,13
0.990436,0.00956361,0,21.74,4.553,0.166,0.359,9
0.989669,0.0103314,0,20.544,4.048,0.181,0.37,8
0,1,1,318.638,21.435,0.031,0.602,12
3.21E-31,1,1,230.434,12.931,0.027,0.621,10
0.991238,0.00876226,0,27.106,5.702,0.187,0.294,14
0.993771,0.00622885,0,21.848,4.024,0.15,0.304,13
0,1,1,739.598,16.571,0.012,0.738,16
0,1,1,597.998,10.941,0.007,0.835,11
0.996059,0.00394096,0,27.903,6.954,0.232,0.279,14
0.96158,0.0384196,0,25.433,4.307,0.133,0.314,11
0.98533,0.0146701,0,25.279,5.133,0.185,0.318,11
0.95921,0.0407898,0,23.699,3.645,0.134,0.325,10
0.994007,0.00599303,0,22.132,4.833,0.213,0.327,10
0.989862,0.0101383,0,21.897,4.209,0.169,0.346,10
0.989022,0.0109779,0,20.276,3.531,0.151,0.323,10
0.97236,0.0276398,0,21.774,3.312,0.126,0.377,9
0.97655,0.02345,0,20.371,3.222,0.134,0.43,7
0.993263,0.00673669,0,20.075,3.807,0.178,0.335,10
2.28E-37,1,0,281.345,18.5,0.022,0.848,12
0.739909,0.260091,0,41.097,6.619,0.14,0.264,19
0.702979,0.297021,0,37.005,5.459,0.115,0.292,16
0.998922,0.00107806,0,30.245,8.04,0.242,0.242,19
0.996328,0.00367187,0,25.281,5.019,0.177,0.254,17
0.998553,0.00144661,0,24.328,6.042,0.23,0.277,15
0.994851,0.0051491,0,23.909,4.748,0.158,0.327,14
0.9975,0.00249967,0,23.751,5.788,0.221,0.293,13
0.994972,0.00502822,0,23.244,4.845,0.192,0.286,13
0,1,1,1213.266,34.708,0.018,0.636,19
0,1,1,291.634,9.877,0.011,0.829,10
0.991719,0.00828133,0,23.335,4.589,0.177,0.31,12
0.993364,0.00663587,0,21.789,4.707,0.178,0.338,10
0.720887,0.279114,0,31.568,4.704,0.13,0.348,10
0.983983,0.0160171,0,26.734,5.521,0.185,0.294,12
0.976983,0.0230167,0,24.639,4.374,0.168,0.308,11
0.989895,0.0101054,0,21.326,4.348,0.193,0.378,8
0.987492,0.0125077,0,20.792,3.431,0.155,0.349,10
0,1,1,523.181,32.629,0.023,0.775,15
0.975575,0.0244246,0,27.081,5.188,0.165,0.308,12
0.997455,0.00254479,0,23.448,5.409,0.213,0.269,14
0,1,1,543.194,22.811,0.018,0.453,21
0.994368,0.00563201,0,24.164,5.615,0.222,0.31,11
0,1,1,487.302,19.822,0.017,0.734,15
0,1,1,426.939,18.703,0.019,0.747,15
0.984484,0.0155158,0,35.587,8.143,0.208,0.271,17
0.997832,0.00216852,0,28.9,7.475,0.249,0.257,16
0.994352,0.00564832,0,22.245,4.769,0.194,0.317,11
0.982298,0.0177021,0,22.612,3.683,0.15,0.327,11
1.60E-10,1,0,91.127,4.95,0.022,0.601,7
0.987245,0.0127546,0,30.494,6.679,0.194,0.332,14
0.876224,0.123776,0,24.261,2.675,0.06,0.745,4
0.995831,0.00416905,0,22.933,5.082,0.203,0.314,12
0.997443,0.00255695,0,20.159,4.112,0.195,0.286,13
0,1,1,448.784,8.282,0.009,0.794,12
0.897547,0.102453,0,24.718,2.892,0.094,0.367,10
0.967997,0.0320033,0,24.52,3.765,0.125,0.309,12
0.941697,0.0583035,0,23.711,2.98,0.102,0.325,11
7.43E-33,1,0,264.314,20.222,0.032,0.767,21
9.51E-20,1,0,245.879,37.589,0.126,0.181,61
4.35E-14,1,0,153.245,15.807,0.084,0.23,38
0.949199,0.0508006,0,26.991,4.544,0.144,0.331,11
0.97911,0.0208902,0,23.192,3.716,0.126,0.298,12
0.995495,0.0045051,0,22.14,4.43,0.183,0.294,13
0.993775,0.00622478,0,20.309,3.94,0.179,0.349,10
0.971171,0.0288286,0,36.584,8.062,0.195,0.248,17
0.702604,0.297396,0,28.508,3.23,0.087,0.488,8
0.0934921,0.906508,0,64.078,10.211,0.133,0.2,30
0.0843737,0.915626,0,57.628,8.246,0.121,0.224,26
0.995341,0.00465927,0,26.308,5.666,0.195,0.294,15
0.994591,0.00540939,0,21.164,3.613,0.149,0.279,14
0.995875,0.00412475,0,20.927,3.957,0.177,0.294,13
0,1,1,487.762,20.891,0.013,0.844,15
0.979895,0.020105,0,44.977,10.195,0.204,0.223,24
0.934009,0.0659908,0,41.682,9.08,0.201,0.255,18
0.996434,0.00356623,0,30.479,7.109,0.218,0.248,18
0.998531,0.00146948,0,25.174,6.475,0.232,0.273,15
0.995946,0.00405364,0,21.009,4.544,0.197,0.317,11
0.995151,0.00484937,0,20.751,4.036,0.177,0.297,12
0.991104,0.00889571,0,20.45,3.509,0.153,0.319,11
0.992687,0.00731253,0,20.176,3.591,0.159,0.318,11
0,1,1,378.193,16.915,0.02,0.525,11
0.971433,0.0285675,0,45.763,10.905,0.208,0.224,22
0.994623,0.00537695,0,25.46,5.71,0.213,0.294,13
0,1,1,1000.091,42.352,0.015,0.777,17
0.948338,0.0516625,0,31.232,5.715,0.152,0.291,14
0.988984,0.0110162,0,20.787,2.955,0.125,0.293,13
0.996952,0.00304818,0,20.771,4.717,0.199,0.328,11
0,1,1,553.746,23.98,0.023,0.572,17
0.98581,0.0141901,0,24.745,4.712,0.151,0.323,12
0.997789,0.00221099,0,21.652,5.106,0.228,0.309,12
0,1,1,696.347,13.133,0.008,0.822,13
9.12E-30,1,1,236.741,17.426,0.032,0.748,16
1.39E-11,1,1,111.312,10.751,0.059,0.541,11
0.994909,0.00509133,0,20.222,3.927,0.174,0.328,11
0,1,1,335.835,25.304,0.037,0.586,20
0.994355,0.00564472,0,24.786,5.796,0.219,0.336,11
0.490036,0.509964,0,39.284,5.723,0.108,0.257,16
0,1,0,430.994,16.414,0.013,0.774,12
0.97884,0.0211602,0,32.138,5.945,0.165,0.252,18
0.995966,0.00403438,0,26.734,5.987,0.207,0.295,15
0.992433,0.00756675,0,21.993,4.149,0.163,0.304,12
0,1,0,646.769,25.473,0.021,0.65,19
3.16E-14,1,0,116.163,6.006,0.019,0.776,6
0.977165,0.0228347,0,26.933,4.862,0.173,0.288,13
0.996574,0.00342576,0,23.978,5.338,0.197,0.28,14
0.997979,0.00202103,0,22.125,5.494,0.233,0.3,12
0.000478256,0.999522,1,51.761,3.859,0.046,0.439,10
0.995931,0.00406939,0,22.892,4.391,0.173,0.267,15
5.29E-17,1,1,154.357,14.144,0.045,0.695,15
1.29E-25,1,1,218.075,21.071,0.051,0.557,17
0,1,1,623.689,31.328,0.018,0.823,17
0,1,1,469.317,9.602,0.015,0.625,10
0.944564,0.0554362,0,24.379,3.674,0.143,0.427,8
0.971423,0.028577,0,23.162,3.177,0.114,0.327,12
0.973091,0.0269085,0,24.503,3.687,0.132,0.285,13
0.984039,0.0159612,0,21.731,3.847,0.15,0.508,7
0.996555,0.00344455,0,21.274,4.831,0.209,0.314,11
8.67E-27,1,1,199.449,8.932,0.02,0.72,12
0.93285,0.0671503,0,35.058,6.616,0.169,0.258,16
0.993263,0.00673698,0,21.708,4.636,0.191,0.324,10
