Likelihood that Jet is Background,Likelihood that Jet is Signal,background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0.998667,0.00133346,0,22.021,4.589,0.195,0.324,12
0.983019,0.0169805,0,21.464,4.194,0.157,0.456,7
0.998981,0.00101921,0,21.086,4.684,0.203,0.408,11
0.998794,0.0012055,0,20.503,3.889,0.177,0.381,12
1.34E-06,0.999999,0,109.371,16.724,0.122,0.36,25
0.999591,0.000408568,0,35.879,8.953,0.233,0.252,18
0.999309,0.00069143,0,35.497,8.756,0.225,0.272,17
0.992624,0.00737564,0,31.711,6.816,0.182,0.313,13
0.999899,0.00010114,0,28.949,8.077,0.259,0.292,16
0.994814,0.00518648,0,26.039,4.677,0.16,0.308,13
0.999298,0.000702031,0,26.033,5.548,0.193,0.295,15
0.998326,0.0016739,0,23.117,4.776,0.186,0.362,12
0.992971,0.00702935,0,21.615,4.245,0.173,0.382,9
0.990681,0.00931884,0,20.918,3.641,0.163,0.39,9
0.162749,0.837251,1,98.908,22.448,0.205,0.343,28
0.998326,0.00167396,0,47.789,11.762,0.232,0.285,20
0.929933,0.0700668,0,38.078,8.549,0.215,0.403,10
0.972849,0.0271513,0,35.391,6.7,0.16,0.303,14
0.998227,0.00177318,0,27.947,6.984,0.219,0.307,12
0.991689,0.00831075,0,25.105,5.168,0.166,0.38,10
0.998428,0.00157171,0,24.836,5.687,0.195,0.336,12
0.99847,0.00153045,0,40.892,10.888,0.245,0.273,16
0.998937,0.00106326,0,34.478,6.93,0.183,0.263,19
0.991886,0.00811384,0,32.211,6.329,0.179,0.332,14
0.988733,0.0112667,0,29.226,5.935,0.179,0.437,11
0.999696,0.000303711,0,26.453,5.594,0.186,0.278,17
0.995826,0.0041738,0,26.307,5.751,0.166,0.424,11
0.998454,0.00154565,0,25.857,5.566,0.187,0.362,13
0.997768,0.00223202,0,22.817,4.801,0.174,0.409,11
0.997455,0.0025453,0,37.565,9.3,0.224,0.323,15
0.984901,0.0150991,0,35.253,7.807,0.195,0.429,12
0.995015,0.0049847,0,32.812,7.541,0.201,0.346,13
0.999843,0.000156969,0,27.539,6.533,0.223,0.302,17
0.998849,0.00115117,0,27.484,6.278,0.194,0.29,14
0.996267,0.00373252,0,25.959,6.167,0.216,0.38,10
0.996078,0.00392222,0,23.517,4.511,0.172,0.416,11
0.993436,0.00656431,0,20.439,3.789,0.151,0.41,9
0.999938,6.19E-05,0,20.296,4.66,0.212,0.335,16
0.855942,0.144058,0,51.73,10.049,0.173,0.308,18
0.995093,0.00490748,0,40.876,8.817,0.188,0.265,18
0.998261,0.00173863,0,33.485,7.924,0.213,0.304,15
0.998576,0.00142385,0,30.405,7.231,0.219,0.306,14
0.998752,0.00124769,0,27.996,6.331,0.212,0.292,14
0.997381,0.0026194,0,27.991,6.129,0.193,0.314,13
0.992939,0.00706131,0,25.951,4.73,0.163,0.346,12
0.922082,0.0779185,0,48.902,10.476,0.202,0.301,16
0.999117,0.000883208,0,46.859,11.057,0.214,0.258,22
0.995712,0.00428821,0,45.105,9.822,0.195,0.247,20
0.886541,0.113459,0,44.625,8.982,0.176,0.398,14
0.995993,0.00400686,0,37.317,9.262,0.214,0.34,14
0.96762,0.0323801,0,30.776,5.821,0.15,0.389,11
0.999547,0.000452848,0,29.66,7.548,0.232,0.283,15
0.9923,0.00770009,0,28.317,5.273,0.167,0.31,13
0.995353,0.00464693,0,27.923,6.03,0.183,0.336,12
0.999927,7.29E-05,0,27.738,7.38,0.246,0.286,17
0.991809,0.00819056,0,25.296,5.412,0.193,0.466,9
0.989617,0.0103827,0,24.682,4.746,0.165,0.377,10
0.999748,0.000252125,0,22.649,5.462,0.223,0.299,14
0.995982,0.00401832,0,20.105,4.081,0.174,0.398,9
0.996655,0.00334508,0,20.005,3.736,0.172,0.379,10
0.999878,0.000122434,0,38.445,10.157,0.25,0.268,20
0.994139,0.0058607,0,29.299,6.732,0.204,0.381,11
0.999337,0.000663318,0,26.151,6.044,0.221,0.308,14
0.999117,0.000882929,0,21.279,4.301,0.168,0.31,13
0.999658,0.00034226,0,20.259,4.266,0.182,0.289,14
0.988205,0.0117946,0,32.359,5.994,0.172,0.343,14
0.999842,0.000157586,0,30.559,7.457,0.225,0.273,18
0.999015,0.000984873,0,29.173,6.587,0.203,0.299,15
0.999052,0.000948431,0,28.744,6.876,0.221,0.307,14
0.997816,0.00218373,0,28.057,5.736,0.181,0.347,14
0.997776,0.0022243,0,26.945,5.886,0.197,0.287,13
0.99754,0.00246041,0,26.803,5.607,0.184,0.338,13
0.997042,0.00295784,0,22.023,5.092,0.217,0.395,9
0.997781,0.00221929,0,21.445,4.652,0.198,0.397,10
0.9993,0.000699858,0,21.327,4.246,0.182,0.385,13
0.965188,0.0348125,0,20.593,3.105,0.124,0.476,7
0.984524,0.0154764,0,34.838,6.494,0.172,0.282,15
0.99976,0.000240102,0,28.732,6.783,0.209,0.28,17
0.998042,0.00195793,0,21.722,4.074,0.168,0.355,12
0.990065,0.00993496,0,54.388,12.436,0.207,0.302,21
0.995449,0.00455084,0,43.753,10.609,0.221,0.274,17
0.887497,0.112503,0,35.749,5.733,0.134,0.369,13
0.992439,0.00756094,0,27.76,4.899,0.155,0.368,13
0.999772,0.00022824,0,24.558,5.475,0.205,0.281,16
0.969222,0.0307778,0,22.389,3.269,0.123,0.549,8
0.998043,0.00195661,0,22.014,4.236,0.171,0.343,12
0.996988,0.00301204,0,62.18,16.656,0.249,0.276,22
0.970928,0.0290724,0,58.459,13.359,0.19,0.272,21
0.980325,0.0196746,0,55.056,13.551,0.216,0.337,18
0.999661,0.000339089,0,49.015,12.034,0.224,0.217,24
0.999494,0.00050571,0,48.902,11.981,0.232,0.247,23
0.998604,0.00139595,0,40.602,9.345,0.208,0.27,19
0.996109,0.00389128,0,36.208,6.934,0.171,0.277,18
0.998722,0.00127802,0,35.723,8.648,0.224,0.311,16
0.999199,0.000801096,0,29.418,7.339,0.235,0.295,14
0.999186,0.000813826,0,27.396,5.557,0.177,0.29,16
0.999514,0.000486332,0,26.642,6.09,0.202,0.321,15
0.970719,0.0292805,0,26.407,5.466,0.183,0.378,8
0.97375,0.0262499,0,26.17,4.953,0.157,0.404,9
0.994719,0.00528075,0,24.892,5.862,0.222,0.372,9
0.996808,0.00319238,0,24.252,5.199,0.191,0.35,11
0.997229,0.00277106,0,23.804,5.537,0.218,0.36,10
0.99867,0.00132977,0,22.764,4.885,0.208,0.32,12
0.998615,0.00138475,0,36.411,7.958,0.192,0.297,18
0.991147,0.00885279,0,35.413,7.909,0.212,0.397,13
0.957477,0.0425227,0,33.448,5.766,0.152,0.345,13
0.999437,0.000562937,0,30.772,7.332,0.212,0.294,16
0.984079,0.0159215,0,30.716,5.49,0.158,0.359,13
0.996679,0.00332139,0,27.506,5.648,0.182,0.331,13
0.998713,0.00128661,0,26.04,6.376,0.232,0.305,12
0.998489,0.00151121,0,21.972,5.168,0.22,0.405,10
0.987475,0.0125245,0,21.71,4.545,0.192,0.43,7
0.98516,0.0148401,0,20.506,3.988,0.166,0.414,7
0.997122,0.00287811,0,23.399,5.309,0.204,0.381,10
0.994558,0.00544152,0,21.245,4.176,0.18,0.422,9
0.999338,0.000662316,1,20.554,4.466,0.182,0.399,12
0.99739,0.00261007,0,20.153,4.395,0.203,0.404,9
0.987902,0.0120982,0,42.625,9.636,0.206,0.455,15
0.982757,0.0172434,0,38.71,8.955,0.215,0.325,13
0.99925,0.000749525,0,38.051,10.236,0.251,0.29,16
0.995331,0.00466899,0,33.761,7.184,0.187,0.288,15
0.993833,0.0061671,0,24.455,4.708,0.173,0.342,11
0.997687,0.00231296,0,24.304,5.374,0.192,0.406,11
0.988964,0.0110359,0,23.973,4.89,0.177,0.367,9
0.99729,0.00270968,0,23.163,4.858,0.188,0.357,11
0.990781,0.00921851,0,22.941,5.338,0.215,0.428,7
0.980175,0.0198252,0,22.005,4.448,0.167,0.559,6
0.796499,0.203501,0,55.725,11.023,0.183,0.256,19
0.997633,0.00236667,0,34.013,7.842,0.216,0.299,15
0.998961,0.0010385,0,27.972,5.987,0.199,0.3,15
0.931704,0.0682957,0,59.942,13.066,0.199,0.267,21
0.981753,0.0182475,0,41.156,8.547,0.187,0.303,16
0.999034,0.000966109,0,40.063,9.542,0.211,0.249,19
0.988245,0.0117546,0,38.491,8.211,0.194,0.333,15
0.980576,0.0194238,0,31.467,6.609,0.191,0.354,11
0.999869,0.000130792,0,22.296,5.452,0.225,0.289,15
0.995903,0.00409737,0,20.09,4.438,0.192,0.425,8
0.997851,0.00214876,0,59.921,15.909,0.247,0.295,22
0.95074,0.0492602,0,59.462,12.74,0.192,0.249,22
0.999971,2.92E-05,0,50.415,13.508,0.24,0.219,27
0.965732,0.034268,0,47.832,10.33,0.202,0.302,17
0.950699,0.0493005,0,44.271,8.065,0.155,0.264,18
0.995026,0.0049739,0,36.047,8.067,0.201,0.301,15
0.974566,0.0254345,0,35.451,7.593,0.196,0.35,12
0.966327,0.0336725,0,35.403,6.764,0.179,0.355,13
0.999122,0.000878338,0,31.943,8.302,0.244,0.316,14
0.721233,0.278767,0,31.743,4.775,0.128,0.43,9
0.993739,0.00626144,0,30.731,7.203,0.218,0.397,11
0.999644,0.000355853,0,30.53,7.677,0.224,0.285,16
0.997114,0.0028861,0,30.527,6.132,0.174,0.325,15
0.97767,0.0223297,0,28.771,6.143,0.175,0.436,9
0.851452,0.148548,1,27.435,2.466,0.079,0.339,12
0.998019,0.0019813,0,27.032,6.365,0.224,0.321,12
0.985944,0.0140561,0,25.015,4.697,0.168,0.336,10
0.999862,0.00013837,0,24.26,5.247,0.19,0.32,17
0.998692,0.00130811,0,23.565,5.313,0.199,0.323,12
0.840499,0.159501,0,44.145,8.544,0.17,0.346,14
0.998424,0.00157575,0,43.884,10.471,0.208,0.352,19
0.990628,0.00937166,0,42.833,11.456,0.248,0.299,13
0.996094,0.00390557,0,30.292,7.114,0.218,0.344,12
0.999607,0.000393435,0,24.421,6.193,0.235,0.337,13
0.999338,0.000662185,0,23.954,5.582,0.212,0.324,13
0.997563,0.0024367,0,20.407,3.88,0.151,0.356,11
0.981764,0.018236,0,44.744,9.166,0.181,0.288,18
0.988442,0.0115583,0,39.058,8.495,0.199,0.325,15
0.993963,0.00603673,0,37.201,7.876,0.186,0.31,16
0.999446,0.000554399,0,36.031,9.676,0.249,0.275,16
0.998456,0.00154346,0,32.507,7.381,0.208,0.375,15
0.986475,0.0135248,1,28.179,5.593,0.179,0.335,11
0.999524,0.000475647,0,26.322,6.838,0.244,0.335,13
0.996056,0.00394359,0,24.18,5,0.189,0.335,11
0.995164,0.00483581,0,55.128,13.137,0.202,0.265,22
0.999743,0.000256724,0,44.146,10.571,0.214,0.249,23
0.993303,0.0066966,0,38.061,8.604,0.212,0.309,15
0.997443,0.00255736,0,36.896,8.058,0.199,0.298,17
0.999335,0.000665216,0,34.85,7.509,0.193,0.276,19
0.996415,0.00358532,0,33.824,6.382,0.155,0.33,17
0.925391,0.0746093,0,28.366,4.888,0.13,0.422,9
0.999728,0.00027219,0,25.678,6.234,0.205,0.324,15
0.985178,0.0148218,1,22.649,4.473,0.165,0.4,8
0.998178,0.0018224,0,20.787,3.739,0.158,0.363,12
0.986172,0.013828,0,20.385,3.555,0.139,0.421,8
0.999071,0.000929173,0,20.213,4.638,0.207,0.324,11
0.99073,0.00927041,0,28.464,6.001,0.189,0.359,11
0.999823,0.00017734,0,26.445,6.751,0.232,0.371,15
0.999564,0.000435493,0,22.677,5.849,0.241,0.325,12
0.995272,0.00472803,0,22.346,4.472,0.183,0.358,10
0.995653,0.00434691,0,22.162,4.33,0.178,0.409,10
0.99781,0.00218963,0,22.152,5.093,0.195,0.373,10
0.999438,0.00056237,0,35.567,8.412,0.22,0.288,18
0.999911,8.89E-05,0,32.899,9.606,0.262,0.253,17
0.999744,0.000256104,0,25.495,6.288,0.218,0.282,15
0.979745,0.0202553,0,24.072,4.666,0.169,0.433,8
0.997547,0.00245315,0,23.036,4.96,0.195,0.33,11
5.88E-14,1,0,116.571,9.496,0.045,0.62,11
0.000348145,0.999652,0,81.476,14.005,0.144,0.382,17
0.823501,0.176499,0,59.952,12.482,0.178,0.303,20
0.998082,0.00191841,0,37.107,9.008,0.213,0.284,16
0.995011,0.00498926,0,27.142,5.481,0.17,0.388,12
0.999709,0.000291359,0,24.136,6.027,0.224,0.29,14
0.999695,0.000305078,0,49.805,12.443,0.225,0.237,24
0.99955,0.000450032,0,31.73,7.508,0.213,0.275,17
0.986455,0.0135454,0,29.561,5.682,0.169,0.346,12
0.978138,0.0218616,0,29.103,5.518,0.15,0.375,11
0.999111,0.000888992,0,23.755,5.743,0.218,0.315,12
0.995832,0.00416773,0,20.846,4.192,0.189,0.433,9
1.04E-17,1,1,147.907,15.178,0.043,0.879,9
0.997618,0.00238162,0,47.641,12.409,0.244,0.28,18
0.97046,0.0295402,0,45.443,9.481,0.19,0.29,17
0.999478,0.000521659,0,41.106,9.494,0.217,0.256,21
0.998061,0.00193864,0,32.397,7.319,0.206,0.309,15
0.993797,0.00620326,0,31.702,6.465,0.188,0.293,14
0.998843,0.00115722,0,27.908,6.879,0.225,0.29,13
0.998339,0.00166129,0,27.838,6.479,0.22,0.292,13
0.989029,0.0109714,0,26.792,5.89,0.178,0.461,9
0.999658,0.000342421,0,26.193,6.324,0.218,0.276,15
0.99962,0.000380013,0,23.226,5.784,0.231,0.31,13
0.997398,0.00260227,0,23.203,4.953,0.194,0.338,11
0.986085,0.013915,0,22.998,4.07,0.173,0.407,9
0.998917,0.00108275,0,22.575,5.462,0.226,0.329,11
0.999326,0.000674095,0,21.985,4.364,0.175,0.295,14
0.965122,0.0348779,0,46.257,9.198,0.176,0.285,18
0.999752,0.000248544,0,33.366,8.279,0.228,0.269,18
0.999671,0.000329435,0,27.601,6.028,0.2,0.261,17
0.999071,0.000928906,0,24.444,5.512,0.209,0.31,13
0.996963,0.00303657,0,23.984,5.093,0.197,0.351,11
0.999663,0.000336675,0,38.328,9.123,0.213,0.295,20
0.99751,0.00249023,0,35.402,7.549,0.187,0.269,17
0.996042,0.00395777,0,29.672,6.798,0.208,0.363,12
0.99954,0.000459676,0,28.922,6.761,0.209,0.276,16
0.992323,0.00767713,0,28.496,5.688,0.179,0.363,12
0.999961,3.92E-05,0,25.557,6.584,0.238,0.26,18
0.998434,0.00156648,0,23.65,5.515,0.213,0.365,11
0.996965,0.00303454,0,22.33,4.024,0.168,0.315,12
0.998682,0.00131814,0,21.89,4.991,0.212,0.333,11
0.990549,0.00945136,0,21.276,4.145,0.173,0.439,8
0.999501,0.000499421,0,20.283,4.291,0.197,0.311,13
0,1,0,436.021,30.46,0.027,0.898,14
1.87E-23,1,1,162.871,8.494,0.031,0.765,9
0.978705,0.0212954,0,54.201,10.758,0.17,0.248,23
0.998686,0.0013141,0,43.147,10.568,0.217,0.265,19
0.962011,0.0379886,0,38.216,7.584,0.177,0.296,14
0.99593,0.00407034,0,37.521,9.379,0.23,0.304,14
0.99857,0.00143003,0,34.147,6.792,0.181,0.336,18
0.998451,0.00154932,0,33.431,8.492,0.225,0.315,14
0.98311,0.0168902,0,29.387,5.816,0.184,0.357,11
0.999783,0.000216811,0,29.092,7.942,0.252,0.29,15
0.997762,0.00223833,0,27.692,6.161,0.193,0.313,13
0.998809,0.00119134,0,27.512,6.071,0.204,0.329,14
0.996335,0.00366464,0,21.465,5.088,0.222,0.412,8
0.3449,0.655101,0,74.449,14.104,0.162,0.319,25
0.983609,0.0163906,0,28.093,5.762,0.179,0.38,10
0.999215,0.000785167,0,27.603,6.562,0.221,0.302,14
0.999658,0.000342137,0,27.339,6.764,0.23,0.286,15
0.93651,0.0634901,0,25.116,3.64,0.102,0.44,9
0.992281,0.00771899,0,23.18,4.434,0.173,0.344,10
0.996344,0.00365621,0,21.88,4.105,0.176,0.326,11
0.994315,0.00568506,0,20.198,4.222,0.188,0.406,8
0.956116,0.0438844,0,40.394,7.409,0.155,0.298,16
0.998226,0.0017741,0,36.672,8.9,0.216,0.276,16
0.998236,0.00176363,0,34.919,7.643,0.192,0.276,17
0.991597,0.00840333,0,33.947,7.645,0.199,0.309,13
0.999657,0.000342976,0,28.923,7.394,0.235,0.31,15
0.98577,0.0142296,0,29.923,6.217,0.181,0.372,11
0.985862,0.0141377,0,29.674,6.112,0.188,0.36,11
0.998153,0.00184724,0,28.514,7.184,0.225,0.304,12
0.999098,0.000901872,0,27.687,6.444,0.213,0.317,14
0.996142,0.00385828,0,26.598,5.22,0.172,0.3,13
0.994486,0.00551436,0,23.254,4.831,0.178,0.336,10
0,1,1,707.998,48.779,0.019,0.942,14
0.988967,0.0110325,0,69.789,17.311,0.216,0.266,25
0.99764,0.0023603,0,48.123,10.719,0.204,0.237,22
0.999811,0.000189565,0,45.186,11.396,0.224,0.229,23
0.987494,0.0125058,0,41.473,9.106,0.203,0.278,16
0.990884,0.00911634,0,38.433,7.971,0.184,0.324,16
0.999771,0.000229165,0,38.408,10.056,0.241,0.277,19
0.997013,0.00298733,0,36.172,8.538,0.204,0.336,15
0.997891,0.00210875,0,35.517,9.16,0.238,0.288,14
0.999281,0.000718903,0,33.057,8.043,0.227,0.299,16
0.994308,0.00569225,0,27.945,6.087,0.178,0.434,11
0.990324,0.00967606,0,27.49,5.219,0.164,0.312,12
0.996495,0.0035047,0,25.077,5.54,0.19,0.335,11
0.995299,0.00470138,0,22.699,4.669,0.176,0.361,10
0.998388,0.00161244,0,22.352,4.846,0.199,0.396,11
0.9982,0.00180032,0,21.709,4.112,0.169,0.367,12
0.999807,0.000193311,0,21.337,5.161,0.215,0.303,14
0.986889,0.0131111,0,20.722,3.716,0.167,0.394,8
0.252051,0.747949,0,34.537,4.736,0.069,0.78,6
0.999702,0.000297808,0,30.298,7.215,0.223,0.279,17
0.997078,0.00292202,0,25.783,5.929,0.207,0.349,11
0.994566,0.00543435,0,24.178,5.058,0.184,0.392,10
0.972124,0.0278756,0,23.906,3.43,0.125,0.403,10
0.996709,0.00329108,0,23.481,4.788,0.19,0.357,11
0.990493,0.00950649,0,22.303,4.21,0.181,0.379,9
0.995368,0.00463166,0,21.201,4.246,0.177,0.451,9
0.998986,0.00101429,0,20.438,4.552,0.203,0.359,11
0.998845,0.0011554,0,53.571,12.302,0.215,0.225,25
0.956521,0.0434788,0,31.423,5.409,0.137,0.355,12
0.994888,0.00511214,0,29.888,6.251,0.193,0.328,13
0.999788,0.000212542,0,29.305,6.663,0.201,0.277,18
0.991156,0.0088436,0,23.643,4.453,0.16,0.379,10
0.990711,0.00928911,0,22.07,4.045,0.168,0.423,9
0.996878,0.00312215,0,20.921,4.708,0.208,0.353,9
0.984216,0.0157844,0,34.346,6.679,0.171,0.323,14
0.997822,0.0021776,0,33.152,7.473,0.191,0.354,15
0.999586,0.000414483,0,28.134,6.929,0.227,0.291,15
0.999689,0.000310686,0,27.192,6.747,0.236,0.292,15
0.902705,0.0972949,0,26.604,4.29,0.153,0.397,8
0.998302,0.0016982,0,24.986,5.672,0.2,0.329,12
0.997522,0.00247821,0,24.446,5.518,0.209,0.335,11
0.906276,0.0937239,0,23.523,3.036,0.099,0.607,7
0.999799,0.000200689,0,22.521,5.182,0.202,0.3,15
0.984435,0.0155655,0,22.317,4.101,0.153,0.467,8
3.72E-30,1,1,219.075,16.684,0.026,0.903,11
0.99966,0.000340245,0,48.115,11.109,0.205,0.226,25
0.999516,0.000484332,0,31.615,7.835,0.231,0.28,16
0.999185,0.000815481,0,29.606,6.108,0.181,0.257,17
0.997838,0.00216229,0,28.389,7.747,0.263,0.349,10
0.999017,0.00098248,0,24.414,5.004,0.179,0.316,14
0.990756,0.00924404,0,22.737,4.024,0.15,0.382,10
0,1,1,431.35,22.577,0.013,0.977,5
0.996161,0.00383904,0,39.381,9.216,0.211,0.32,16
0.997484,0.00251559,0,39.286,9.693,0.229,0.272,16
0.999266,0.000733625,0,38.225,8.89,0.213,0.272,19
0.979444,0.0205563,0,34.083,6.28,0.15,0.352,14
0.995099,0.00490062,0,30.885,7.229,0.214,0.326,12
0.982783,0.0172169,0,30.836,5.373,0.147,0.402,13
0.999617,0.000382527,0,28.749,6.844,0.212,0.281,16
0.99333,0.00666975,0,28.066,5.34,0.158,0.315,13
0.936254,0.0637457,0,24.984,3.925,0.148,0.434,8
0.977598,0.0224023,0,22.902,4.104,0.158,0.422,8
0.999378,0.000621596,0,22.122,3.612,0.149,0.265,16
0.290583,0.709417,0,49.723,8.165,0.137,0.304,15
0.999163,0.000837245,0,36.54,9.12,0.221,0.254,17
0.998851,0.00114914,0,33.11,8.126,0.225,0.305,15
0.958467,0.0415326,0,32.44,6.256,0.166,0.384,11
0.973214,0.0267859,0,31.602,6.261,0.17,0.404,11
0.998856,0.00114427,0,27.459,5.643,0.192,0.311,15
0.999963,3.73E-05,0,26.892,6.623,0.234,0.286,19
0.993198,0.00680182,0,25.413,5.297,0.187,0.416,10
0.997207,0.00279333,0,24.363,4.906,0.187,0.332,12
0.998431,0.00156857,0,22.384,5.24,0.216,0.435,10
1.40E-25,1,1,196.814,18.274,0.053,0.643,11
5.44E-15,1,1,142.089,15.338,0.074,0.441,18
0.999481,0.000518951,0,29.493,6.427,0.192,0.273,17
0.884793,0.115207,0,29.322,4.768,0.136,0.429,9
0.999872,0.000127861,0,27.952,7.529,0.239,0.273,16
0.995784,0.00421585,1,26.84,5.478,0.188,0.373,12
0.998341,0.00165917,0,23.09,4.924,0.192,0.308,12
0.99907,0.000930385,0,21.317,5.093,0.221,0.32,11
0.999748,0.000251554,0,20.969,4.617,0.2,0.353,14
0.998179,0.0018207,0,36.71,8.316,0.185,0.325,17
0.997866,0.00213364,0,25.016,5.892,0.223,0.329,11
0.997956,0.00204354,0,21.45,4.458,0.188,0.328,11
0.15133,0.84867,0,65.996,14.406,0.204,0.34,15
0.636722,0.363278,0,60.832,13.537,0.192,0.287,17
0.994091,0.00590861,0,55.431,15.018,0.246,0.293,18
0.99938,0.000619449,0,48.658,12.774,0.244,0.233,21
0.992503,0.00749692,0,40.332,9.51,0.219,0.308,15
0.994671,0.00532878,0,37.919,8.15,0.195,0.354,16
0.960019,0.0399816,0,36.66,7.4,0.166,0.304,13
0.999601,0.000398815,0,35.188,8.654,0.223,0.268,18
0.991837,0.00816283,0,32.212,7.322,0.217,0.315,12
0.977106,0.0228938,0,31.477,5.518,0.154,0.345,13
0.982903,0.0170973,0,28.333,5.949,0.185,0.335,10
0.997342,0.00265783,0,27.812,6.947,0.224,0.332,11
0.997762,0.00223795,0,27.215,5.473,0.186,0.293,14
0.99923,0.000769565,0,26.129,5.989,0.199,0.308,14
0.999412,0.00058776,0,23.857,6.095,0.24,0.322,12
0.994973,0.0050274,0,22.337,4.238,0.171,0.425,10
0.99458,0.00542018,0,20.491,3.195,0.145,0.326,11
0.952412,0.0475879,0,51.857,11.374,0.203,0.271,18
0.998779,0.00122098,0,51.491,13.225,0.243,0.278,21
0.714399,0.285601,0,45.754,8.614,0.161,0.326,14
0.977877,0.0221233,0,40.009,10.165,0.247,0.354,11
0.999737,0.000262626,0,39.171,9.345,0.22,0.245,21
0.998588,0.00141202,0,38.356,9.284,0.225,0.285,17
0.97585,0.0241501,0,36.444,7.966,0.186,0.409,12
0.996722,0.00327794,0,33.723,7.383,0.204,0.31,15
0.999629,0.000370966,0,29.089,7.343,0.228,0.334,15
0.997508,0.00249236,0,23.967,5.173,0.185,0.406,11
0.999951,4.90E-05,0,23.956,6.052,0.24,0.291,17
0.996698,0.00330195,0,22.969,4.09,0.155,0.377,12
0.98795,0.0120501,0,22.016,3.814,0.162,0.41,9
0.980972,0.0190279,0,21.429,3.81,0.165,0.516,7
0.996999,0.00300124,0,21.242,4.672,0.211,0.416,9
0.985735,0.014265,0,20.92,3.767,0.145,0.413,8
0.99699,0.00301014,0,50.231,11.453,0.209,0.395,21
0.996435,0.00356505,0,38.482,7.982,0.195,0.272,18
0.855449,0.144551,0,35.726,6.332,0.156,0.401,11
0.999031,0.000968552,0,28.781,6.391,0.207,0.302,15
0.982642,0.0173582,0,27.875,4.699,0.151,0.352,12
0.997662,0.00233783,0,24.775,5.777,0.202,0.333,11
0.996694,0.00330584,0,23.255,4.987,0.205,0.411,10
0.998093,0.00190719,0,21.236,4.849,0.205,0.347,10
0.999027,0.000973347,0,20.038,4.461,0.208,0.336,11
0.993325,0.00667532,0,20.014,3.219,0.125,0.386,10
0.936872,0.0631278,0,54.209,11.091,0.183,0.279,20
0.996188,0.00381197,0,41.148,8.61,0.189,0.274,19
0.984254,0.0157456,0,40.088,8.829,0.196,0.274,15
0.998439,0.00156095,0,35.059,7.806,0.199,0.275,17
0.999359,0.000640931,0,33.67,8.005,0.219,0.275,17
0.998809,0.00119137,0,28.929,6.811,0.211,0.295,14
0.999356,0.000643813,0,26.27,6.659,0.231,0.305,13
0.977268,0.0227317,0,24.572,4.642,0.169,0.472,8
0.997851,0.00214883,0,23.835,5.431,0.208,0.323,11
0.99898,0.00101957,0,21.07,5.16,0.226,0.398,10
