Likelihood that Jet is Background,Likelihood that Jet is Signal,background/signal,pT GeV,mass GeV,width,ptD,#of constituents
3.00E-32,1,1,118.673,10.904,0.073,0.241,144
4.21E-05,0.999958,1,70.991,14.87,0.186,0.098,219
0.987785,0.0122153,0,20.339,3.559,0.16,0.149,88
0.112011,0.887989,1,45.724,8.46,0.165,0.111,188
0.996113,0.00388669,0,38.059,8.551,0.201,0.118,180
0.99904,0.000959585,0,23.497,5.029,0.202,0.138,113
1.10E-06,0.999999,1,66.404,12.732,0.162,0.132,177
0.994408,0.00559194,1,35.56,8.49,0.219,0.126,142
0.0166189,0.983381,0,45.234,8.352,0.153,0.14,159
0.00123637,0.998764,1,42.357,7.113,0.142,0.175,124
0.582791,0.417209,1,22.755,3.042,0.106,0.191,87
0.99619,0.00381049,0,21.276,3.587,0.146,0.155,116
0.996519,0.00348099,0,51.24,13.169,0.231,0.09,213
0.998453,0.00154659,1,43.448,11.052,0.233,0.092,185
0.988048,0.0119515,0,29.771,5.565,0.164,0.114,152
0.995922,0.00407814,0,28.817,5.856,0.179,0.116,143
0.999999,5.85E-07,0,27.217,7.332,0.241,0.111,185
0.999421,0.000578886,0,21.141,3.681,0.148,0.132,137
0.999491,0.000509161,1,22.967,4.496,0.174,0.139,134
0.823537,0.176463,0,20.75,2.588,0.115,0.171,90
1.05E-09,1,1,74.564,13.171,0.139,0.134,182
6.53E-05,0.999935,1,65.53,13.112,0.16,0.112,209
0.143426,0.856574,1,44.811,8.822,0.174,0.114,168
0.989222,0.0107777,0,40.213,9.594,0.219,0.107,162
0.995723,0.00427676,0,36.463,8.186,0.204,0.094,170
0.999996,4.32E-06,0,32.391,8.5,0.245,0.107,191
1,5.18E-07,0,26.292,6.604,0.231,0.084,199
0.999993,7.34E-06,0,23.036,5.392,0.211,0.107,160
0.99609,0.00391031,0,21.346,4.072,0.179,0.164,97
2.89E-08,1,1,89.084,20.402,0.209,0.101,192
0.00443293,0.995567,0,42.411,7.278,0.151,0.127,138
0.996818,0.00318212,0,34.248,7.715,0.201,0.105,159
0.982364,0.0176363,0,28.663,5.818,0.182,0.11,123
0.83938,0.16062,0,22.117,3.39,0.131,0.159,84
0.995174,0.00482624,0,21.055,4.021,0.169,0.124,96
0.993807,0.0061933,0,35.542,7.425,0.177,0.103,179
1.14E-23,1,1,118.551,18.235,0.122,0.17,182
0.855927,0.144073,1,38.009,7.088,0.168,0.104,179
0.0284435,0.971557,1,37.407,6.28,0.144,0.134,128
0.657529,0.342471,1,48.993,11.415,0.206,0.096,174
0.996912,0.0030875,0,37.272,8.861,0.219,0.106,162
0.975041,0.0249591,0,25.428,3.783,0.129,0.16,141
0.976488,0.0235117,0,24.235,3.86,0.146,0.124,124
0.965672,0.0343279,1,34.597,6.876,0.178,0.107,160
0.00625205,0.993748,1,42.051,7.4,0.142,0.122,136
5.49E-06,0.999995,1,50.265,6.514,0.103,0.194,177
0.978685,0.0213146,1,30.499,6.122,0.173,0.134,135
0.999985,1.55E-05,0,25.802,5.172,0.181,0.115,196
0.999995,4.73E-06,0,20.599,4.257,0.189,0.103,171
0.999976,2.41E-05,0,21.162,3.461,0.13,0.137,187
0.457562,0.542438,1,24.517,3.039,0.109,0.168,104
0.999784,0.000216313,0,20.898,4.09,0.175,0.127,131
3.37E-07,1,1,65.021,10.923,0.136,0.154,199
0.999819,0.000180576,0,34.763,8.027,0.21,0.092,193
0.0364227,0.963577,1,35.073,5.645,0.144,0.149,119
1.02E-10,1,1,58.896,7.662,0.099,0.227,112
0.999946,5.42E-05,0,25.857,5.432,0.181,0.132,172
0.999949,5.07E-05,0,25.277,5.613,0.2,0.138,157
0,1,1,179.381,25.875,0.119,0.155,194
2.62E-17,1,1,79.789,9.45,0.098,0.179,134
0.996533,0.00346696,0,43.188,9.401,0.2,0.092,224
0.998165,0.00183499,0,39.519,9.48,0.222,0.106,179
0.0038878,0.996112,0,36.506,5.408,0.128,0.137,118
0.999352,0.000647856,0,28.652,5.555,0.171,0.109,175
0.99947,0.000530478,0,24.977,4.95,0.176,0.117,147
0.999997,3.05E-06,0,23.682,5.318,0.202,0.108,183
0.999853,0.000146711,1,33.329,8.15,0.221,0.095,172
1.05E-05,0.99999,1,57.232,10.646,0.168,0.175,146
0.971904,0.0280962,0,22.14,3.931,0.16,0.153,89
0.999931,6.92E-05,0,34.07,8.014,0.202,0.094,198
0.528399,0.471601,1,32.126,5.233,0.145,0.131,138
0.99965,0.000349779,0,25.722,5.204,0.182,0.127,153
0.999941,5.94E-05,0,25.666,5.63,0.198,0.101,162
0.866149,0.133851,0,21.074,3.169,0.123,0.16,81
0.967426,0.0325736,0,20.278,2.886,0.114,0.177,99
0.981156,0.0188443,0,48.392,12.325,0.232,0.09,179
0.961826,0.0381738,0,39.017,7.348,0.164,0.113,203
0.264578,0.735422,1,38.96,8.212,0.189,0.125,118
0.999998,2.27E-06,0,33.352,8.776,0.244,0.086,205
0.998317,0.00168349,0,20.842,3.578,0.154,0.14,121
1.97E-24,1,1,93.359,8.768,0.065,0.264,115
0.545758,0.454242,0,23.469,3.085,0.116,0.165,93
1.98E-05,0.99998,1,53.816,9.026,0.144,0.128,164
0.999926,7.41E-05,0,21.727,4.302,0.174,0.117,150
0.00485505,0.995145,1,59.83,13.294,0.198,0.095,182
0.961473,0.0385272,0,48.43,11.687,0.221,0.092,190
0.999997,3.40E-06,0,43.942,12.144,0.25,0.093,236
0.999979,2.05E-05,0,43.259,11.685,0.25,0.083,218
0.99925,0.000749994,0,42.514,10.777,0.231,0.087,191
0.986357,0.013643,0,38.27,8.927,0.215,0.108,154
0.999562,0.000438301,0,30.702,6.785,0.198,0.101,167
0.999844,0.000156044,0,27.084,5.823,0.195,0.109,162
0.999913,8.74E-05,0,26.583,5.646,0.193,0.101,169
0.9986,0.00139981,0,25.926,4.911,0.167,0.118,149
0.648431,0.351569,0,25.76,4.498,0.153,0.153,82
0.999951,4.86E-05,0,38.374,9.013,0.214,0.089,227
0.97072,0.0292797,0,23.393,3.926,0.136,0.156,108
2.75E-09,1,1,71.893,12.924,0.159,0.158,163
0.483554,0.516446,0,21.542,2.416,0.086,0.183,88
0.564435,0.435565,0,32.855,5.987,0.161,0.13,125
0.99315,0.00684993,0,21.435,3.529,0.144,0.129,114
0.999901,9.90E-05,0,20.165,4.478,0.198,0.144,116
2.52E-20,1,1,91.714,11.319,0.102,0.191,141
0.996714,0.00328649,0,47.452,11.885,0.221,0.092,204
0.627989,0.372011,0,42.458,9.307,0.201,0.109,150
0.999942,5.82E-05,0,21.383,4.731,0.197,0.131,132
2.38E-06,0.999998,1,62.663,11.196,0.151,0.121,186
0.999997,3.14E-06,1,23.208,4.573,0.163,0.124,203
0.164921,0.835079,0,59.405,14.464,0.217,0.088,188
0.66883,0.33117,0,39.231,7.991,0.182,0.111,152
0.985287,0.014713,0,30.77,6.49,0.191,0.117,131
0.999996,4.08E-06,0,28.26,6.5,0.209,0.097,203
0.989872,0.010128,0,24.295,4.422,0.157,0.122,118
0.999737,0.000262898,0,23.765,5.198,0.197,0.105,131
0.999996,3.93E-06,0,35.193,9.584,0.244,0.086,198
0.997962,0.00203821,0,31.271,6.753,0.19,0.11,156
0.999991,8.85E-06,0,21.03,4.448,0.187,0.106,163
0.000105319,0.999895,0,52.613,9.68,0.164,0.132,148
0.999819,0.000180581,0,28.367,5.67,0.174,0.11,184
0.992604,0.00739622,0,54.561,14.014,0.235,0.082,221
0.0123194,0.987681,0,52.069,10.098,0.167,0.133,190
0.386751,0.613249,0,45.95,9.766,0.191,0.126,169
0.662107,0.337893,0,23.163,2.996,0.116,0.181,97
0.99998,2.03E-05,0,22.718,4.753,0.185,0.111,165
1,1.29E-07,0,20.244,4.704,0.21,0.1,197
0.997855,0.00214508,0,35.89,8.634,0.22,0.098,156
0.46427,0.53573,1,31.826,5.286,0.135,0.161,129
0.00072518,0.999275,1,48.207,8.229,0.15,0.129,161
0.999998,1.56E-06,0,26.431,6.438,0.23,0.092,191
0.814891,0.185109,1,44.583,9.747,0.195,0.119,177
0.999714,0.000286305,0,40.221,9.473,0.211,0.086,215
0.918544,0.0814562,0,20.901,2.721,0.115,0.162,100
0.00330286,0.996697,0,48.876,9.1,0.166,0.137,161
0.999978,2.20E-05,0,24.533,4.973,0.175,0.115,182
1.61E-07,1,1,65.359,11.582,0.158,0.128,173
1.16E-14,1,1,90.137,14.823,0.141,0.138,185
4.51E-28,1,1,142.562,23.672,0.138,0.147,199
0.600596,0.399404,1,39.349,7.846,0.174,0.129,154
0.999954,4.58E-05,0,26.743,6.195,0.207,0.107,161
5.56E-06,0.999994,1,55.887,9.101,0.124,0.158,173
0.998819,0.00118132,0,35.805,8.101,0.207,0.098,180
0.876464,0.123536,0,31.648,5.055,0.123,0.15,163
0.60196,0.39804,1,66.53,17.749,0.246,0.082,206
0.537997,0.462003,0,62.018,15.063,0.218,0.083,227
0.999571,0.00042926,0,29.022,6.774,0.215,0.111,143
0.999875,0.000125071,0,28.24,6.452,0.213,0.12,158
0.999647,0.000352588,0,25.068,5.439,0.196,0.105,137
0.846409,0.153591,0,21.991,3.259,0.13,0.143,88
0.995037,0.00496265,0,21.961,3.666,0.144,0.144,120
0.996973,0.00302744,1,39.506,9.586,0.221,0.097,170
1,4.78E-07,1,26.142,6.502,0.224,0.086,202
0.999251,0.000749143,1,22.059,3.462,0.132,0.134,154
1.06E-06,0.999999,1,80.135,17.642,0.19,0.103,207
0.973055,0.0269449,0,30.571,6.209,0.186,0.107,130
0.999814,0.000185777,0,25.744,4.803,0.151,0.106,179
0.146406,0.853594,0,25.165,3.023,0.107,0.176,92
3.65E-06,0.999996,1,74.09,15.761,0.192,0.103,200
1.81E-06,0.999998,0,52.241,7.724,0.123,0.159,152
0.332344,0.667656,0,57.834,13.033,0.19,0.094,225
0.999883,0.000117223,0,39.792,9.358,0.209,0.097,224
0.988514,0.011486,0,39.252,8.904,0.202,0.098,172
0.96597,0.0340296,0,26.067,4.624,0.15,0.136,119
0.999664,0.000335788,0,24.276,4.672,0.169,0.118,153
0.992233,0.00776723,0,22.728,4.535,0.181,0.148,93
0.961112,0.0388879,1,22.726,3.218,0.117,0.157,119
0.0380754,0.961925,1,52.027,9.981,0.149,0.124,211
0.239741,0.760259,1,58.305,13.445,0.21,0.097,210
0.999932,6.78E-05,0,38.895,9.66,0.226,0.086,209
0.999998,1.61E-06,0,24.357,5.715,0.206,0.104,188
0.943098,0.0569023,1,26.974,4.896,0.168,0.153,112
0.999885,0.000115119,0,26.527,5.659,0.192,0.093,165
1.89E-09,1,1,84.192,16.945,0.168,0.145,198
0.995249,0.00475095,1,36.526,7.94,0.192,0.1,178
1.58E-10,1,1,90.614,18.588,0.178,0.11,201
0.106023,0.893977,1,51.281,9.745,0.151,0.143,221
0.999938,6.18E-05,0,26.513,5.31,0.176,0.115,184
2.39E-12,1,1,68.648,9.298,0.102,0.195,142
0.788321,0.211679,0,38.272,7.181,0.169,0.112,173
0.998262,0.00173773,0,24.195,4.089,0.145,0.122,151
0.999953,4.67E-05,0,28.918,7.092,0.228,0.113,159
0.999023,0.000977348,0,23.326,4.394,0.168,0.123,135
0.0138662,0.986134,1,70.969,17.079,0.216,0.085,226
0.097456,0.902544,0,54.368,11.659,0.193,0.101,200
1,2.46E-07,0,47.757,14.168,0.274,0.081,257
0.922799,0.0772009,0,33.231,6.925,0.188,0.101,129
0.03988,0.96012,1,47.284,7.843,0.132,0.15,214
3.32E-05,0.999967,1,82.138,20.094,0.22,0.094,202
0.271745,0.728255,1,35.504,5.895,0.144,0.129,148
0.996748,0.00325234,0,22.01,3.439,0.14,0.132,134
0.997911,0.00208931,0,21.553,4.012,0.162,0.132,114
0.991749,0.0082508,0,20.953,3.086,0.13,0.135,120
0.000158123,0.999842,1,42.595,5.562,0.082,0.182,154
0.999833,0.000167032,0,23.097,4.162,0.161,0.117,163
0.992308,0.00769247,1,33.331,7.864,0.218,0.154,126
0.000279136,0.999721,1,43.479,6.598,0.122,0.159,138
0.998209,0.00179106,0,26.389,4.658,0.159,0.122,160
0.982077,0.0179227,0,21.586,3.714,0.158,0.144,95
9.14E-14,1,1,88.476,14.178,0.131,0.164,209
0.999991,9.35E-06,0,39.986,10.392,0.241,0.086,225
0.989832,0.0101679,0,32.781,7.119,0.192,0.135,142
1.45E-21,1,1,89.451,9.434,0.085,0.199,132
0.948131,0.0518688,0,42.689,9.732,0.202,0.096,172
0.999858,0.000142158,0,38.988,10.556,0.252,0.099,170
0.998791,0.00120916,0,37.211,7.97,0.189,0.1,204
0.999513,0.000486634,0,21.858,4.67,0.201,0.112,113
0.0197022,0.980298,0,57.637,12.977,0.198,0.119,180
0.970627,0.0293733,0,54.574,14.1,0.24,0.096,199
0.122362,0.877638,0,49.35,10.349,0.19,0.096,178
0.999883,0.000116647,0,30.502,7.542,0.227,0.105,155
0.999685,0.000314741,1,29.712,6.902,0.206,0.102,154
0.996617,0.00338299,0,25.889,5.45,0.188,0.124,118
0.798714,0.201286,0,23.577,3.451,0.127,0.141,99
0.999363,0.000636479,0,20.419,3.488,0.158,0.11,132
0.00908078,0.990919,1,49.345,10.021,0.178,0.131,152
0.997286,0.00271427,0,30.849,6.138,0.177,0.121,166
0.999291,0.000708552,0,23.049,4.32,0.166,0.124,138
0.999319,0.00068084,0,20.718,3.718,0.158,0.131,127
9.20E-11,1,1,89.965,18.055,0.177,0.115,201
0.999997,2.66E-06,0,27.812,6.566,0.213,0.102,200
0.999651,0.000349304,0,27.308,5.911,0.195,0.124,151
0.998181,0.00181899,0,26.31,5.134,0.172,0.123,143
8.25E-05,0.999918,1,31.896,3.32,0.095,0.152,74
8.68E-07,0.999999,1,75.36,14.851,0.159,0.119,228
8.49E-05,0.999915,0,65.01,13.427,0.181,0.136,192
0.350087,0.649913,0,30.281,4.261,0.109,0.157,137
1.26E-14,1,1,68.521,7.259,0.084,0.219,133
0.905455,0.094545,0,45.742,10.676,0.215,0.101,173
0.997524,0.00247638,0,30.241,6.204,0.187,0.105,157
0.999788,0.000211676,0,25.087,5.116,0.186,0.116,154
4.47E-09,1,1,65.292,9.939,0.134,0.146,176
0.997507,0.00249281,0,30.979,6.889,0.204,0.104,144
0.94361,0.0563903,1,26.626,4.116,0.12,0.161,137
0.999562,0.000438164,0,22.055,4.364,0.178,0.115,129
0.996713,0.00328746,0,22.03,4.244,0.167,0.128,107
0.584719,0.415282,1,29.756,4.454,0.123,0.157,135
0.999943,5.73E-05,0,23.892,4.759,0.176,0.107,168
0.999321,0.000678968,0,21.726,4.41,0.187,0.139,115
0.999854,0.000146181,0,23.619,5.128,0.194,0.108,139
0,1,1,180.34,19.953,0.081,0.219,174
0.734197,0.265803,0,49.31,10.82,0.199,0.096,201
0.978866,0.0211338,0,43.701,9.335,0.192,0.094,210
0.0562839,0.943716,0,32.855,5.263,0.14,0.137,109
0.984471,0.0155286,0,30.174,6.84,0.209,0.131,109
0.998979,0.00102077,0,22.398,4,0.159,0.129,135
3.00E-13,1,1,94.008,17.859,0.169,0.125,185
0.00362567,0.996374,1,66.417,14.987,0.196,0.103,213
0.0327117,0.967288,1,56.56,11.894,0.176,0.113,208
0.999035,0.00096463,0,41.523,9.921,0.217,0.087,202
0.995191,0.00480953,0,29.522,6.223,0.198,0.122,136
0.867284,0.132716,0,22.666,2.847,0.11,0.155,113
0.00128194,0.998718,1,43.75,8.382,0.17,0.147,103
0.00160403,0.998396,1,33.873,4.632,0.123,0.173,94
4.50E-35,1,1,129.491,13.287,0.083,0.202,130
1.25E-15,1,1,76.952,9.699,0.09,0.206,140
0.995738,0.00426184,0,20.049,3.545,0.144,0.162,100
5.81E-05,0.999942,1,45.195,6.805,0.12,0.142,135
6.34E-08,1,1,43.315,4.512,0.072,0.235,91
0.997135,0.00286529,0,24.898,5.125,0.183,0.135,117
0.999943,5.68E-05,0,31.692,7.54,0.212,0.101,182
0.999833,0.000167178,0,31.233,7.534,0.218,0.093,162
0.999977,2.35E-05,0,28.743,6.818,0.22,0.093,176
1.07E-23,1,1,95.518,9.717,0.069,0.236,138
0.993774,0.00622636,1,34.229,7.077,0.19,0.108,170
0.994535,0.00546533,0,23.83,4.421,0.169,0.127,118
0.999317,0.000683145,0,20.611,3.816,0.166,0.14,121
0.999377,0.000622879,1,32.638,6.637,0.174,0.118,194
0.998359,0.00164121,0,22.903,4.791,0.197,0.124,107
0.799764,0.200236,1,24.815,3.332,0.098,0.201,119
0.99978,0.000219986,1,21.987,4.175,0.175,0.114,143
1.59E-07,1,1,58.258,9.128,0.128,0.142,157
0.99972,0.000280479,1,30.504,7.297,0.22,0.119,151
0.999679,0.000321288,0,20.99,3.506,0.145,0.135,148
0.0397303,0.96027,1,38.838,5.983,0.129,0.143,161
0.921838,0.078162,1,30.454,6.462,0.197,0.174,101
0.0561947,0.943805,1,20.007,1.585,0.036,0.338,55
0.127951,0.872049,1,26.12,3.724,0.133,0.159,79
1.77E-09,1,1,73.965,13.483,0.154,0.179,167
0.939008,0.0609916,0,47.238,10.85,0.211,0.097,194
0.999811,0.000189046,0,21.966,4.819,0.205,0.139,120
1.05E-30,1,1,129.535,16.426,0.103,0.176,168
0.996535,0.00346495,0,35.677,7.855,0.201,0.106,172
0.515969,0.484031,1,29.269,4.727,0.144,0.143,115
4.57E-07,1,1,43.899,5.384,0.107,0.16,98
0.825009,0.174991,0,22.599,3.382,0.132,0.141,90
0.999899,0.000101148,0,25.736,5.059,0.172,0.125,175
0.99992,7.95E-05,0,25.552,5.855,0.212,0.12,147
0.999982,1.84E-05,0,23.041,4.86,0.188,0.108,167
6.45E-12,1,1,99.324,20.969,0.185,0.107,201
0.986217,0.0137828,0,50.917,13.138,0.24,0.099,190
0.999824,0.000176321,0,37.107,9.15,0.225,0.099,188
0.999178,0.00082212,0,26.739,5.588,0.189,0.107,144
0.999975,2.51E-05,0,22.759,5.111,0.199,0.132,149
0.899496,0.100504,1,35.704,7.143,0.179,0.131,150
0.995073,0.00492741,1,30.983,6.251,0.173,0.11,158
0.999962,3.78E-05,0,26.747,5.986,0.206,0.119,169
0.968422,0.0315779,1,33.683,6.213,0.172,0.116,169
0.999916,8.37E-05,0,23.773,6.109,0.239,0.124,112
0.000100853,0.999899,1,32.564,3.535,0.09,0.195,77
0.999927,7.30E-05,0,25.097,6.225,0.229,0.137,128
0.999921,7.89E-05,0,23.593,5.09,0.198,0.11,147
0.00625038,0.99375,0,52.686,10.221,0.158,0.114,188
0.994687,0.00531275,1,38.36,8.117,0.175,0.106,197
0.999566,0.000433594,0,31.707,7.024,0.197,0.104,173
0.999618,0.00038154,0,21.679,4.222,0.17,0.12,131
1.71E-09,1,1,61.332,8.187,0.103,0.171,167
0.997206,0.00279388,0,31.577,7.512,0.222,0.127,128
