Likelihood that Jet is Background,Likelihood that Jet is Signal,background/signal,pT GeV,mass GeV,width,ptD,#of constituents
4.50E-08,1,1,21.42,1.158,0.048,0.346,10
2.15E-20,1,1,56.617,5.163,0.087,0.194,29
3.90E-10,1,1,32.551,1.246,0.037,0.368,8
7.35E-20,1,1,68.239,2.659,0.039,0.251,16
1.24E-33,1,1,103.851,10.772,0.085,0.229,38
9.33E-14,1,1,34.898,2.768,0.065,0.221,22
0,1,1,163.651,13.725,0.071,0.217,44
4.72E-21,1,1,75.062,0.87,0.011,0.255,16
3.59E-11,1,1,31.917,2.148,0.06,0.324,13
1.19E-10,1,1,27.086,1.826,0.066,0.268,16
1.30E-28,1,1,96.539,7.663,0.069,0.259,24
0,1,1,140.653,19.432,0.115,0.175,52
4.14E-22,1,1,80.965,4.018,0.034,0.366,12
1.49E-13,1,1,41.062,0.857,0.021,0.254,16
4.51E-21,1,1,70.354,4.546,0.056,0.274,18
1.26E-19,1,1,66.21,3.805,0.051,0.305,16
6.49E-24,1,1,72.214,7.982,0.106,0.209,27
6.18E-15,1,1,43.467,4.549,0.087,0.244,17
0,1,1,170.84,18.152,0.092,0.203,52
0,1,1,195.329,17.897,0.082,0.222,38
8.75E-19,1,1,67.219,3.547,0.05,0.33,11
7.83E-20,1,1,65.558,5.791,0.066,0.322,16
1.29E-11,1,1,29.424,4.36,0.122,0.268,16
4.96E-28,1,1,90.42,7.398,0.08,0.215,28
4.65E-09,1,0,23.787,1.542,0.063,0.289,12
4.88E-11,1,1,26.015,3.036,0.093,0.259,18
1.89E-18,1,1,63.877,0.097,0.001,0.25,16
1.46E-20,1,1,62.462,4.564,0.067,0.24,24
1.17E-17,1,1,54.116,3.171,0.048,0.254,20
6.83E-19,1,1,58.768,4.368,0.066,0.247,20
0,1,1,251.51,11.525,0.032,0.39,20
1.07E-08,1,0,22.432,1.177,0.051,0.297,12
8.55E-33,1,1,107.331,8.644,0.079,0.208,32
8.80E-19,1,1,49.929,6.666,0.112,0.233,27
3.71E-23,1,1,75.382,6.664,0.075,0.246,21
1.77E-23,1,1,82.141,4.557,0.043,0.327,17
2.11E-13,1,1,44.955,1.978,0.042,0.346,10
4.36E-14,1,1,41.476,3.365,0.074,0.252,16
5.62E-15,1,1,47.651,2.948,0.06,0.301,14
8.61E-16,1,1,57.854,1.566,0.015,0.46,8
0,1,1,157.112,13.255,0.072,0.219,32
0,1,1,183.458,20.734,0.102,0.168,46
5.71E-19,1,1,59.684,3.623,0.054,0.271,20
4.52E-38,1,1,143.245,7.564,0.046,0.267,20
4.01E-28,1,1,82.687,8.325,0.096,0.183,36
1.55E-07,1,1,21.038,0.834,0.032,0.41,8
6.65E-09,1,1,27.098,1.064,0.036,0.377,8
6.41E-13,1,1,31.773,3.068,0.088,0.226,21
5.55E-18,1,1,61.642,0.239,0.004,0.25,16
0,1,1,184.671,8.666,0.041,0.357,13
2.81E-15,1,1,49.642,3.32,0.062,0.309,13
0,1,1,135.784,12.585,0.083,0.215,33
3.77E-19,1,1,56.115,4.492,0.072,0.241,24
8.00E-18,1,1,54.343,3.808,0.06,0.263,20
7.46E-15,1,1,33.495,6.074,0.157,0.21,26
5.06E-25,1,1,89.398,5.411,0.055,0.321,16
0,1,1,150.13,10.205,0.059,0.237,24
0,1,1,144.774,12.859,0.081,0.213,40
1.75E-25,1,1,92.31,4.445,0.048,0.27,16
1.87E-20,1,1,66.22,3.948,0.047,0.234,20
2.99E-17,1,1,53.753,3.575,0.06,0.296,18
1.34E-24,1,1,87.376,5.587,0.062,0.292,16
8.24E-24,1,1,72.703,6.762,0.072,0.226,27
1.19E-35,1,1,116.532,11.031,0.074,0.234,34
8.08E-15,1,1,41.425,2.955,0.062,0.23,20
2.14E-16,1,1,46.626,5.41,0.101,0.229,20
7.12E-09,1,0,22.951,3.794,0.137,0.318,10
2.48E-21,1,1,65.979,4.582,0.063,0.218,24
0,1,1,266.307,13.639,0.033,0.336,24
6.10E-22,1,1,71.232,4.907,0.057,0.263,21
4.10E-14,1,1,41.954,2.905,0.068,0.257,16
0,1,1,154.887,13.321,0.073,0.228,30
1.76E-11,1,0,30.429,2.369,0.071,0.258,16
5.99E-10,1,0,24.848,1.807,0.057,0.271,15
2.91E-18,1,1,52.775,3.667,0.053,0.223,24
0,1,1,211.903,24.81,0.11,0.159,65
5.92E-17,1,1,62.084,3.022,0.047,0.363,8
0,1,1,142.665,17.898,0.102,0.19,54
8.62E-08,1,1,22.079,1.039,0.046,0.363,8
3.16E-26,1,1,89.402,6.568,0.047,0.248,21
2.44E-15,1,1,43.458,3.344,0.073,0.241,20
8.46E-28,1,1,93.23,7.177,0.07,0.253,24
1.52E-35,1,1,131.66,7.658,0.048,0.311,20
7.99E-07,0.999999,1,22.092,0.01,0,0.5,4
8.66E-27,1,1,79.576,9.321,0.105,0.185,32
7.70E-08,1,1,22.503,0.807,0.036,0.354,8
0,1,1,150.93,10.616,0.056,0.293,29
1.69E-19,1,1,61.067,4.923,0.075,0.259,20
2.36E-09,1,1,25.107,1.544,0.058,0.305,12
1.31E-14,1,1,43.569,2.517,0.053,0.271,17
5.03E-10,1,1,31.93,1.311,0.031,0.425,8
1.01E-17,1,1,54.448,3.143,0.045,0.245,20
2.94E-30,1,1,104.831,7.773,0.061,0.274,23
9.58E-21,1,1,70.85,4.384,0.054,0.285,16
1.66E-14,1,1,40.655,4.42,0.089,0.266,18
5.97E-15,1,1,46.029,3.696,0.069,0.284,15
6.03E-10,1,1,25.244,3.579,0.11,0.291,13
6.04E-29,1,1,103.798,6.15,0.047,0.341,19
2.06E-15,1,1,45.743,4.376,0.073,0.27,17
1.97E-24,1,1,75.481,5.586,0.056,0.257,28
0,1,1,393.026,36.831,0.079,0.212,53
3.47E-14,1,0,42.22,2.953,0.069,0.274,16
1.18E-30,1,1,100.735,9.364,0.076,0.261,28
2.45E-11,1,1,31.253,0.536,0.017,0.261,16
2.33E-26,1,1,95.044,5.989,0.061,0.293,16
1.69E-20,1,1,64.511,6.228,0.067,0.319,20
2.21E-14,1,1,44.499,1.216,0.027,0.275,16
4.11E-09,1,1,23.994,1.585,0.064,0.289,12
2.33E-22,1,1,72.516,7.837,0.079,0.395,19
6.50E-31,1,1,100.213,11.565,0.092,0.232,28
1.62E-18,1,1,59.189,3.97,0.061,0.291,18
4.20E-22,1,1,69.011,5.176,0.068,0.216,24
1.38E-14,1,1,36.613,2.994,0.077,0.214,24
1.94E-28,1,1,96.717,6.469,0.059,0.233,24
2.09E-37,1,0,126.922,10.339,0.079,0.208,32
3.93E-17,1,1,50.683,5.711,0.065,0.24,19
0,1,1,210.033,23.395,0.098,0.194,57
3.12E-22,1,1,75.655,5.601,0.045,0.34,17
4.96E-23,1,1,73.267,5.115,0.063,0.217,24
3.80E-14,1,0,37.477,4.058,0.084,0.244,20
5.91E-13,1,1,40.958,2.084,0.042,0.361,12
6.65E-19,1,1,54.283,4.231,0.068,0.232,25
8.00E-16,1,1,53.688,2.483,0.043,0.336,12
6.59E-15,1,1,34.766,4.826,0.11,0.202,26
6.17E-12,1,1,29.979,5.477,0.159,0.265,16
3.64E-27,1,1,83.515,8.822,0.093,0.21,30
1.04E-25,1,1,82.716,6.13,0.058,0.253,26
0,1,1,222.788,29.498,0.114,0.172,45
4.59E-16,1,1,39.113,3.623,0.089,0.196,28
6.10E-25,1,1,72.206,7.962,0.103,0.225,32
7.99E-21,1,1,67.349,4.563,0.052,0.279,20
2.16E-31,1,1,109.307,7.487,0.051,0.251,24
1.84E-13,1,1,35.383,2.796,0.071,0.228,20
1.27E-20,1,1,64.975,5.305,0.063,0.233,21
1.15E-26,1,1,75.573,8.963,0.112,0.181,36
3.02E-22,1,1,76.023,5.312,0.068,0.259,17
1.88E-13,1,1,37.97,2.965,0.075,0.254,17
2.55E-20,1,1,59.561,5.72,0.089,0.203,25
3.89E-30,1,1,103.294,7.881,0.061,0.25,24
1.08E-17,1,1,49.453,4.578,0.087,0.217,24
2.78E-16,1,1,43.05,6.946,0.121,0.218,22
0,1,1,225.707,18.488,0.072,0.224,42
6.04E-25,1,1,83.677,5.19,0.053,0.286,22
3.47E-11,1,1,32.281,4.132,0.102,0.313,11
1.60E-11,1,1,33.408,2.333,0.065,0.284,13
1.36E-17,1,1,53.26,6.217,0.076,0.277,18
3.63E-09,1,1,20.717,1.39,0.057,0.253,16
5.90E-26,1,1,86.218,5.495,0.052,0.237,24
1.00E-13,1,1,39.116,3.085,0.058,0.269,17
7.44E-16,1,1,41.93,3.527,0.079,0.232,24
1.37E-38,1,1,142.215,7.15,0.039,0.251,24
7.92E-14,1,1,41.201,2.143,0.037,0.318,16
1.22E-30,1,1,99.288,8.825,0.078,0.211,30
1.71E-17,1,1,52.62,2.962,0.044,0.243,21
6.07E-21,1,1,76.011,3.571,0.038,0.375,12
1.92E-19,1,1,62.733,6.04,0.078,0.259,17
1.98E-11,1,1,32.93,2.381,0.054,0.312,13
2.38E-24,1,1,76.006,6.87,0.07,0.222,26
1.13E-11,1,1,32.374,1.041,0.032,0.258,16
2.40E-11,1,0,27.015,5.812,0.203,0.253,16
3.72E-09,1,0,26.462,2.123,0.065,0.372,9
0,1,1,149.33,20.127,0.116,0.159,47
2.30E-34,1,1,118.197,8.583,0.064,0.244,28
2.54E-15,1,1,47.233,3.125,0.063,0.284,16
5.77E-21,1,1,71.527,2.512,0.025,0.241,18
2.61E-22,1,1,73.149,4.629,0.044,0.251,21
3.85E-21,1,1,71.046,7.514,0.071,0.345,15
6.84E-15,1,1,43.498,4.253,0.081,0.248,17
7.01E-23,1,1,73.804,5.845,0.06,0.281,22
5.16E-10,1,1,31.764,1.547,0.047,0.363,8
7.76E-24,1,1,64.935,9.698,0.132,0.187,33
3.72E-12,1,1,30.19,3.02,0.094,0.239,19
1.10E-27,1,1,93.358,6.3,0.059,0.287,24
9.72E-32,1,1,93.433,11.973,0.11,0.179,39
1.95E-13,1,1,41.221,2.217,0.045,0.326,14
1.91E-12,1,1,34.851,2.28,0.063,0.283,16
6.76E-13,1,1,37.809,1.12,0.029,0.299,16
4.67E-14,1,1,40.073,4.904,0.098,0.287,16
9.63E-09,1,1,21.914,2.067,0.09,0.293,12
1.03E-20,1,1,60.929,5.071,0.056,0.225,26
1.22E-10,1,1,27.695,2.156,0.076,0.264,15
4.08E-08,1,1,24.419,1.089,0.042,0.387,7
0,1,1,185.836,14.399,0.075,0.234,26
4.10E-09,1,1,24.613,0.825,0.033,0.297,12
0,1,1,236.019,18.249,0.058,0.331,22
2.23E-06,0.999998,1,20.077,0,0,0.5,4
9.00E-23,1,1,75.069,4.889,0.037,0.235,21
1.02E-08,1,1,21.371,1.468,0.063,0.284,13
0,1,1,174.114,20.294,0.11,0.151,53
1.33E-10,1,0,26.667,2.056,0.07,0.273,16
6.12E-12,1,1,32.873,1.9,0.05,0.274,16
2.20E-10,1,1,28.49,2.014,0.066,0.291,13
2.29E-10,1,1,29.297,2.06,0.067,0.299,12
5.69E-08,1,1,21.004,2.287,0.058,0.344,9
8.69E-24,1,1,80.683,4.776,0.037,0.243,20
7.23E-29,1,1,105.219,9.872,0.071,0.314,14
1.89E-09,1,0,25.726,1.323,0.05,0.305,12
4.14E-32,1,1,118.038,8.774,0.067,0.273,17
1.50E-15,1,1,45.579,4.195,0.083,0.263,18
1.76E-14,1,1,44.366,1.985,0.045,0.254,16
1.05E-14,1,1,48.584,2.489,0.042,0.358,12
2.33E-23,1,1,70.05,6.35,0.085,0.213,28
0,1,1,167.925,14.85,0.082,0.197,36
0,1,1,141.467,9.256,0.057,0.242,24
6.22E-16,1,1,42.127,3.761,0.084,0.208,24
1.17E-24,1,1,87.767,5.392,0.055,0.319,16
0,1,1,125.776,21.756,0.156,0.194,50
1.31E-35,1,1,126.337,8.934,0.059,0.274,25
2.82E-12,1,1,34.371,4.254,0.099,0.282,14
7.71E-21,1,1,61.573,6.051,0.079,0.279,25
8.99E-15,1,1,45.543,2.149,0.047,0.263,16
0,1,1,141.782,10.229,0.058,0.262,30
8.06E-18,1,1,59.014,4.841,0.046,0.355,14
2.55E-07,1,0,20.009,0.952,0.046,0.365,8
3.45E-08,1,1,23.781,1.172,0.048,0.359,8
9.30E-20,1,1,64.616,4.229,0.057,0.295,18
6.66E-25,1,1,81.774,5.028,0.056,0.261,24
1.68E-24,1,1,71.283,6.665,0.091,0.189,32
3.86E-30,1,1,109.044,7.651,0.069,0.273,18
2.92E-21,1,1,57.171,5.904,0.1,0.19,32
0,1,1,236.505,42.502,0.148,0.144,72
3.86E-08,1,0,20.011,1.049,0.051,0.29,12
1.75E-11,1,0,31.809,5.228,0.154,0.301,12
0,1,1,118.969,17.195,0.124,0.169,44
1.35E-09,1,1,26.136,1.648,0.06,0.3,12
9.47E-10,1,0,24.485,0.023,0.001,0.25,16
2.60E-13,1,1,38.528,2.614,0.067,0.268,16
6.42E-13,1,1,40.67,2.289,0.05,0.33,12
3.22E-13,1,1,42.117,2.177,0.047,0.33,12
1.88E-20,1,1,69.716,4.054,0.046,0.338,16
3.39E-38,1,1,122.556,12.189,0.093,0.185,39
1.73E-26,1,1,95.148,6.664,0.07,0.253,16
2.74E-25,1,1,67.213,10.437,0.144,0.178,37
4.09E-09,1,1,24.797,0.613,0.025,0.29,12
5.47E-10,1,0,25.59,3.381,0.125,0.281,13
1.18E-20,1,1,66.617,4.5,0.056,0.292,20
6.71E-09,1,0,22.351,2.418,0.09,0.294,12
0,1,1,241.491,23.03,0.069,0.251,40
2.35E-18,1,1,57.717,4.958,0.079,0.256,18
6.55E-09,1,0,23.24,1.376,0.055,0.297,12
0,1,1,249.173,11.944,0.026,0.398,24
2.46E-10,1,1,31.475,2.552,0.053,0.38,9
4.62E-12,1,1,35.227,3.088,0.074,0.311,13
3.08E-24,1,1,81.312,5.39,0.051,0.237,21
6.12E-23,1,1,72.848,5.083,0.063,0.242,24
5.11E-31,1,1,107.169,8.055,0.068,0.234,24
9.16E-36,1,1,111.918,10.499,0.086,0.187,40
3.83E-24,1,1,77.985,5.432,0.062,0.279,24
1.95E-37,1,1,144.61,6.717,0.03,0.391,16
7.38E-28,1,1,83.012,9.862,0.106,0.231,33
3.53E-16,1,1,52.476,1.469,0.028,0.255,16
3.45E-17,1,0,57.944,3.816,0.063,0.292,13
1.50E-10,1,1,28.726,2.672,0.073,0.291,13
1.66E-16,1,1,51.013,4.054,0.049,0.244,17
3.09E-17,1,1,57.994,5.164,0.063,0.329,12
4.33E-11,1,1,27.93,3.271,0.1,0.253,16
6.68E-21,1,1,67.938,5.468,0.055,0.271,19
4.00E-10,1,1,32.309,1.468,0.042,0.378,8
1.57E-36,1,1,141.215,8.258,0.051,0.342,14
1.08E-31,1,1,117.849,7.787,0.064,0.281,16
1.62E-12,1,1,39.281,1.754,0.042,0.323,12
1.76E-23,1,1,87.068,4.135,0.037,0.384,12
4.14E-15,1,1,50.493,2.445,0.047,0.321,12
1.14E-12,1,1,48.613,0,0,0.5,4
4.30E-08,1,1,20.304,2.661,0.11,0.327,10
3.34E-16,1,1,53.294,2.869,0.052,0.291,14
6.30E-23,1,1,74.062,10.517,0.126,0.265,18
2.57E-20,1,0,58.808,10.156,0.139,0.228,22
7.64E-11,1,1,31.523,1.984,0.06,0.299,12
8.70E-28,1,1,97.006,7.036,0.067,0.261,20
1.33E-19,1,1,53.973,6.296,0.087,0.226,27
2.68E-30,1,1,102.979,9.255,0.076,0.221,24
3.24E-08,1,1,23.923,1.111,0.041,0.388,8
1.58E-14,1,1,40.452,2.499,0.049,0.246,20
7.89E-14,1,1,43.391,2.904,0.061,0.318,13
3.25E-17,1,1,51.288,4.158,0.06,0.28,20
1.84E-09,1,1,23.174,0.021,0.001,0.25,16
8.85E-26,1,1,83.241,7.078,0.07,0.234,25
1.84E-22,1,1,57.876,6.03,0.101,0.17,37
2.11E-08,1,1,21.876,2.454,0.079,0.345,10
3.08E-31,1,1,116.402,6.94,0.056,0.314,16
2.24E-10,1,1,33.395,1.549,0.044,0.372,8
6.96E-26,1,1,76.334,8.217,0.1,0.186,32
7.72E-10,1,1,26.098,1.936,0.049,0.288,13
4.73E-10,1,0,28.258,1.505,0.035,0.355,12
1.04E-27,1,1,97.798,7.867,0.06,0.318,18
3.23E-16,1,1,43.863,3.185,0.061,0.226,24
7.05E-36,1,1,104.437,12.399,0.107,0.165,47
5.59E-08,1,0,22.893,1.044,0.039,0.396,8
3.86E-10,1,1,26.904,2.607,0.07,0.303,13
3.33E-28,1,1,102.301,6.259,0.053,0.271,17
3.30E-16,1,1,41.794,4.597,0.076,0.209,25
3.14E-23,1,1,76.563,5.62,0.063,0.226,21
5.26E-22,1,1,78.179,2.372,0.03,0.267,16
2.70E-28,1,1,82.273,11.013,0.115,0.19,35
0,1,1,326.253,22.611,0.058,0.317,19
3.46E-25,1,1,74.173,6.952,0.088,0.187,32
0,1,1,170.04,11.395,0.054,0.34,15
1.35E-35,1,1,127.945,7.981,0.054,0.28,24
1.53E-19,1,1,59.023,7.75,0.128,0.244,20
0,1,1,186.727,15.33,0.065,0.256,34
2.17E-25,1,1,87.854,4.808,0.048,0.288,20
1.90E-15,1,1,48.968,1.619,0.032,0.315,16
6.85E-11,1,1,29.309,2.682,0.077,0.303,14
0,1,1,200.007,19.669,0.064,0.225,36
7.60E-14,1,0,36.066,2.948,0.075,0.234,21
3.72E-15,1,0,39.023,5.535,0.122,0.228,22
6.40E-13,1,1,40.508,2.543,0.059,0.298,12
2.17E-12,1,1,34.548,2.376,0.068,0.259,16
1.05E-28,1,1,103.285,7.842,0.064,0.305,17
4.32E-11,1,1,30.076,5.084,0.16,0.347,12
5.98E-24,1,1,77.248,5.359,0.062,0.216,24
3.61E-10,1,1,35.653,0.896,0.011,0.479,5
6.16E-34,1,1,125.374,6.359,0.042,0.318,20
7.99E-11,1,1,30.832,2.74,0.079,0.297,12
0,1,1,195.751,16.603,0.076,0.227,24
9.24E-12,1,1,39.401,1.908,0.047,0.364,8
2.98E-13,1,1,32.491,2.908,0.084,0.216,22
5.09E-13,1,0,38.274,1.276,0.033,0.275,16
3.91E-20,1,1,64.63,5.161,0.061,0.317,19
3.89E-15,1,1,38.948,4.376,0.09,0.22,23
1.41E-08,1,1,20.09,3.36,0.157,0.29,12
2.70E-27,1,1,78.067,8.214,0.091,0.199,37
5.15E-09,1,1,21.154,0.015,0.001,0.25,16
1.62E-07,1,1,21.146,0.597,0.023,0.406,8
2.18E-28,1,1,90.798,7.773,0.071,0.234,29
1.41E-21,1,1,74.615,4.317,0.043,0.34,16
1.10E-10,1,0,28.131,0.734,0.026,0.264,16
0,1,1,161.565,19.89,0.103,0.178,45
7.11E-25,1,1,78.173,5.923,0.072,0.234,27
1.44E-07,1,1,21.039,1.071,0.048,0.37,8
6.82E-22,1,1,70.806,4.016,0.044,0.247,22
2.50E-15,1,1,50.316,2.77,0.05,0.309,13
3.10E-22,1,1,69.563,6.374,0.081,0.239,23
0,1,1,176.824,15.821,0.064,0.298,31
7.25E-25,1,1,89.053,4.922,0.04,0.347,16
2.05E-24,1,1,88.291,3.411,0.039,0.267,16
0,1,1,190.146,27.299,0.137,0.15,60
7.74E-29,1,1,97.947,7.187,0.068,0.244,24
1.43E-18,1,1,52.393,4.724,0.081,0.222,25
5.25E-10,1,0,25.955,3.065,0.089,0.278,13
1.42E-23,1,1,69.867,9.008,0.094,0.216,27
5.39E-11,1,1,32.195,1.979,0.055,0.318,12
9.86E-15,1,1,43.533,3.281,0.072,0.256,17
1.28E-23,1,1,66.295,6.711,0.093,0.2,33
3.20E-13,1,1,39.334,1.102,0.028,0.267,16
1.82E-17,1,1,56.44,3.801,0.066,0.273,16
1.64E-10,1,1,32.479,1.172,0.033,0.35,10
8.49E-21,1,1,79.022,3.64,0.043,0.375,8
1.73E-17,1,1,52.841,3.844,0.063,0.227,20
7.30E-13,1,1,36.517,2.596,0.071,0.261,16
1.03E-17,1,1,56.459,2.856,0.046,0.271,18
3.93E-10,1,0,28.633,1.5,0.042,0.346,12
3.11E-17,1,1,55.601,3.478,0.048,0.316,16
2.93E-11,1,1,30.918,0.511,0.016,0.262,16
1.37E-16,1,1,49.024,3.5,0.061,0.232,20
2.07E-24,1,1,71.033,6.449,0.081,0.197,32
3.98E-09,1,0,21.503,2.448,0.098,0.278,14
3.86E-09,1,1,27.985,1.316,0.046,0.361,8
6.61E-22,1,1,75.533,5.149,0.067,0.265,16
2.44E-34,1,1,112.515,9.763,0.081,0.223,33
4.66E-20,1,1,59.448,5.482,0.08,0.247,24
6.16E-19,1,1,54.816,6.105,0.083,0.238,23
0,1,1,138.239,13.209,0.091,0.188,40
2.28E-19,1,1,61.349,3.836,0.053,0.25,20
2.24E-16,1,1,47.874,3.711,0.073,0.24,20
0,1,1,141.471,10.883,0.054,0.248,31
6.81E-14,1,1,37.857,4.477,0.1,0.24,18
2.16E-18,1,1,56.282,4.647,0.08,0.24,20
4.23E-08,1,0,21.705,2.119,0.073,0.344,9
3.98E-08,1,0,20.266,2.928,0.103,0.32,10
9.73E-21,1,1,45.576,8.127,0.156,0.174,40
1.25E-22,1,1,78.437,5.639,0.072,0.254,16
1.11E-27,1,1,93.395,9.824,0.085,0.269,21
5.44E-17,1,1,55.413,3.54,0.061,0.282,15
0,1,1,253.534,18.303,0.06,0.275,33
9.99E-13,1,1,34.614,4.199,0.107,0.262,16
6.35E-19,1,1,51.22,4.731,0.089,0.191,28
1.72E-30,1,1,97.254,8.184,0.076,0.204,32
9.20E-15,1,1,45.632,3.132,0.065,0.275,15
0,1,1,156.064,19.873,0.117,0.151,54
0,1,1,137.057,14.048,0.096,0.189,40
0,1,1,202.046,22.907,0.107,0.163,56
3.02E-17,1,1,55.495,3.707,0.054,0.297,16
4.04E-23,1,1,78.301,6.275,0.058,0.267,18
2.62E-25,1,1,81.225,6.919,0.077,0.232,25
5.56E-27,1,1,77.799,7.953,0.097,0.179,36
4.61E-11,1,1,32.532,1.957,0.058,0.308,12
2.80E-19,1,1,64.332,4.158,0.051,0.322,16
2.00E-21,1,1,62.918,6.643,0.082,0.214,26
4.46E-20,1,1,70.313,3.462,0.029,0.374,14
0,1,1,139.265,11.392,0.07,0.262,33
1.61E-11,1,0,30.782,2.15,0.07,0.256,16
6.34E-12,1,1,38.13,3.304,0.064,0.347,9
1.45E-17,1,1,48.899,4.555,0.09,0.212,24
3.01E-16,1,1,46.24,5.085,0.073,0.227,20
2.08E-15,1,1,49.06,1.373,0.028,0.253,16
1.30E-30,1,1,104.07,8.489,0.063,0.235,25
4.52E-17,1,1,50.392,4.527,0.086,0.228,20
1.32E-31,1,1,117.795,7.301,0.058,0.303,16
1.72E-08,1,0,21.065,2.838,0.113,0.308,11
7.27E-15,1,1,43.341,4.293,0.068,0.261,17
2.13E-33,1,1,110.404,10.545,0.072,0.248,30
1.62E-27,1,1,100.584,5.574,0.05,0.328,16
1.38E-18,1,1,57.542,4.115,0.064,0.284,20
1.58E-09,1,1,20.797,3.288,0.141,0.252,16
2.35E-15,1,1,47.351,3.158,0.064,0.287,16
2.79E-10,1,1,25.893,2.362,0.072,0.284,15
2.88E-20,1,1,69.647,3.164,0.045,0.282,16
7.52E-36,1,1,104.593,16.782,0.135,0.168,43
1.43E-10,1,1,30.941,1.13,0.035,0.331,12
9.45E-10,1,0,26.065,3.724,0.113,0.324,11
1.04E-10,1,1,28.559,0.359,0.012,0.251,16
1.18E-11,1,1,31.32,2.226,0.07,0.262,16
0,1,1,203.413,15.829,0.075,0.23,32
1.10E-12,1,0,34.11,3.455,0.077,0.261,17
