Likelihood that Jet is Background,Likelihood that Jet is Signal,background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0.329651,0.670349,0,35.339,4.632,0.088,0.311,75
0.992216,0.00778439,0,43.834,9.261,0.193,0.108,143
0.982314,0.0176865,0,43.295,9.237,0.186,0.157,115
0.996365,0.00363466,0,27.139,4.938,0.158,0.162,85
0.999968,3.16E-05,0,25.713,5.384,0.181,0.153,144
0.997137,0.00286276,0,21.298,3.432,0.141,0.173,66
2.13E-05,0.999979,1,92.337,18.156,0.17,0.112,173
1.09E-22,1,1,167.83,23.741,0.128,0.141,186
9.36E-15,1,1,148.731,27.229,0.16,0.131,176
0.0422111,0.957789,1,71.969,14.086,0.18,0.139,191
0.999943,5.72E-05,0,25.28,6.164,0.226,0.166,86
0.998787,0.0012129,0,22.936,3.81,0.145,0.156,94
0.999347,0.0006532,0,22.088,3.342,0.134,0.159,114
0.999859,0.000140903,0,27.326,6.571,0.22,0.144,85
0.999117,0.000882893,0,65.295,16.456,0.23,0.086,222
0.998631,0.00136954,0,59.149,15.013,0.235,0.099,177
0.999648,0.000352353,0,38.623,9.074,0.219,0.13,134
0.999977,2.26E-05,0,26.161,5.506,0.19,0.141,152
0.999271,0.00072858,0,25.19,4.824,0.171,0.135,96
0.962906,0.0370939,0,41.875,8.405,0.175,0.13,115
0.998891,0.00110885,0,31.512,6.452,0.184,0.128,114
0.999977,2.28E-05,0,21.88,4.715,0.201,0.146,118
0.999927,7.25E-05,0,27.081,6.011,0.204,0.127,121
0.999858,0.000142158,0,26.888,5.674,0.188,0.136,119
0.999495,0.000505295,0,20.18,3.09,0.124,0.205,99
0.926334,0.0736661,0,36.99,6.64,0.157,0.152,97
3.14E-12,1,1,100.24,12.691,0.109,0.2,150
0.995336,0.00466442,0,31.112,5.885,0.173,0.138,100
0,1,1,275.375,24.63,0.061,0.251,152
0.973011,0.0269891,0,33.119,5.901,0.147,0.164,93
0.999664,0.000336064,0,21.847,3.459,0.126,0.17,121
0.99956,0.000440195,0,21.977,3.929,0.154,0.153,96
0.986663,0.0133365,0,31.551,4.681,0.134,0.135,136
0.999275,0.000724576,0,28.828,5.092,0.157,0.132,140
1.34E-13,1,1,101.092,10.941,0.069,0.234,163
0.0396427,0.960357,1,43.694,6.061,0.11,0.171,99
7.26E-14,1,1,102.242,11.923,0.089,0.281,121
4.72E-05,0.999953,1,72.827,12.09,0.139,0.145,140
0.573747,0.426253,1,58.844,12.281,0.182,0.139,146
0.0240431,0.975957,0,49.191,6.921,0.114,0.163,133
0.999981,1.85E-05,0,20.787,3.718,0.157,0.138,154
0.999887,0.000112618,1,20.092,3.755,0.162,0.143,104
0.999164,0.000836428,0,41.142,9.567,0.208,0.136,135
2.97E-06,0.999997,1,90.462,15.46,0.138,0.152,204
0.999437,0.000562922,0,48.087,12.084,0.23,0.105,148
0.782321,0.217679,1,42.199,7.596,0.149,0.155,110
0.998352,0.00164756,0,27.284,4.789,0.142,0.158,113
0.987087,0.0129126,0,22.145,2.73,0.11,0.158,80
5.72E-24,1,1,143.937,14.793,0.067,0.198,121
0.000528823,0.999471,0,58.459,8.246,0.121,0.158,132
0.999657,0.000343213,1,28.318,5.927,0.178,0.142,113
0.993806,0.00619436,1,23.095,3.344,0.125,0.184,80
0.998664,0.00133645,0,21.492,3.432,0.14,0.146,88
0.999835,0.000165492,0,20.49,3.55,0.147,0.145,112
0.999987,1.29E-05,0,30.923,7.065,0.209,0.119,172
0.999888,0.000112376,0,22.72,4.389,0.166,0.14,117
0.296648,0.703352,0,65.677,13.156,0.175,0.106,190
0.0014206,0.998579,0,60.283,9.42,0.121,0.176,134
0.98937,0.0106297,0,44.575,9.182,0.193,0.119,148
0.988935,0.0110654,0,25.927,3.569,0.118,0.153,104
0.999967,3.30E-05,0,27.722,7.189,0.238,0.148,94
0.989246,0.0107545,0,27.36,3.808,0.12,0.229,106
0.986947,0.0130534,0,39.069,7.66,0.18,0.129,124
6.83E-35,1,1,248.449,38.349,0.117,0.202,184
0.983042,0.0169578,0,78.25,20.185,0.236,0.099,203
0.999865,0.000134723,0,41.574,10.365,0.226,0.115,149
0.999847,0.00015342,0,38.894,8.356,0.186,0.106,191
0.999623,0.00037729,0,28.997,5.241,0.165,0.113,151
0.999037,0.000963062,0,24.242,4.639,0.156,0.163,84
0.861444,0.138556,1,46.837,8.26,0.142,0.138,165
0.980016,0.0199838,0,45.111,9.366,0.184,0.125,137
0.998997,0.00100275,0,31.643,6.197,0.161,0.131,132
0.999923,7.75E-05,0,24.509,5.26,0.194,0.171,108
0.984569,0.0154305,0,20.021,2.517,0.11,0.181,52
0.855381,0.144619,0,34.875,5.414,0.121,0.195,99
0.998992,0.00100811,0,30.713,5.948,0.178,0.138,123
0.996603,0.00339663,0,23.526,3.704,0.133,0.158,87
4.31E-11,1,1,109.542,17.535,0.131,0.141,163
0.999205,0.000795326,0,49.485,10.887,0.19,0.109,211
0.999086,0.000914293,0,40.779,9.291,0.204,0.143,138
0.998433,0.00156695,0,28.426,5.257,0.159,0.134,112
0.999994,5.60E-06,0,26.559,6.074,0.21,0.097,167
0.999905,9.47E-05,1,36.93,8.454,0.209,0.133,162
0.998604,0.00139619,0,31.967,6.44,0.181,0.149,114
0.984676,0.0153235,1,46.506,9.683,0.184,0.129,150
0.0643048,0.935695,1,44.36,5.923,0.1,0.203,122
0.998709,0.00129102,0,26.522,5.475,0.186,0.191,69
0.999607,0.000392804,0,21.43,4.503,0.19,0.236,52
0.174097,0.825903,1,38.655,5.076,0.105,0.187,98
0.999211,0.000788822,0,33.438,6.237,0.164,0.117,161
0.999574,0.000425936,0,26.481,5.248,0.186,0.178,101
0.999978,2.23E-05,0,28.298,6.426,0.215,0.109,147
0.999784,0.000215888,0,20.37,4.046,0.184,0.174,75
0.00198161,0.998018,1,98.447,22.669,0.203,0.096,186
0.998055,0.00194508,1,27.189,4.499,0.133,0.204,115
0.0012514,0.998749,1,62.109,8.915,0.119,0.163,176
0.999961,3.94E-05,0,34.763,8.165,0.214,0.105,163
0.990321,0.00967928,0,22.47,3.45,0.134,0.178,57
0.909639,0.090361,0,28.861,3.942,0.117,0.168,84
0.792796,0.207204,0,27.45,3.527,0.104,0.27,50
0.999989,1.09E-05,0,32.866,9.254,0.265,0.157,107
0.995704,0.0042963,0,27.044,5.123,0.154,0.176,73
0.99972,0.000279976,0,24.022,3.873,0.134,0.145,141
3.00E-19,1,1,122.187,13.181,0.082,0.265,95
0.99547,0.00453029,1,35.941,6.114,0.146,0.145,164
3.17E-11,1,1,132.1,25.23,0.151,0.159,187
0.997524,0.00247634,0,33.056,6.59,0.173,0.121,117
0.991742,0.00825822,0,31.267,4.989,0.147,0.137,128
0.999606,0.000393912,0,22.291,3.71,0.138,0.154,114
0.00509803,0.994902,1,63.592,11.244,0.138,0.189,136
0.0247185,0.975282,1,54.359,8.614,0.139,0.143,141
0.992965,0.00703553,0,42.094,8.609,0.174,0.148,144
0.995505,0.00449465,0,29.558,5.548,0.168,0.135,93
0.997951,0.00204892,0,43.307,9.605,0.2,0.107,150
0.994242,0.0057584,0,41.38,8.45,0.184,0.112,146
0.999899,0.00010082,0,20.509,4.091,0.182,0.146,95
0.256525,0.743475,1,39.067,5.057,0.1,0.201,114
0.997863,0.00213721,0,49.579,11.642,0.215,0.111,159
0.770086,0.229914,0,30.506,4.063,0.12,0.173,78
0.999715,0.000285111,1,27.958,5.36,0.17,0.14,134
0.0358073,0.964193,0,94.868,22.576,0.21,0.109,198
0.956477,0.0435231,0,63.52,15.456,0.228,0.124,147
0.997472,0.00252828,0,41.653,8.866,0.191,0.125,149
0.999706,0.00029399,0,40.843,9.89,0.221,0.162,135
0.994664,0.00533564,0,28.816,5.231,0.159,0.14,92
0.980655,0.0193453,0,38.449,6.608,0.15,0.124,152
0.999924,7.63E-05,0,26.99,6.552,0.216,0.175,91
0.999778,0.000222178,0,25.68,4.954,0.157,0.169,122
0.99945,0.000549889,0,23.004,4.364,0.165,0.165,86
0.971949,0.0280512,0,48.684,10.349,0.193,0.107,144
0.964174,0.0358258,0,47.287,9.802,0.174,0.144,139
0.987668,0.0123316,0,23.559,3.451,0.134,0.151,70
0.984619,0.0153813,0,48.492,10.015,0.184,0.107,168
0.999756,0.00024406,0,31.144,6.215,0.172,0.133,151
0.6378,0.3622,0,66.279,15.086,0.192,0.123,154
0.998862,0.00113782,0,40.096,9.263,0.208,0.128,126
8.58E-28,1,1,204.271,30.634,0.123,0.157,196
0.99997,2.97E-05,0,49.431,12.796,0.227,0.106,203
0.999354,0.000645843,0,41.784,10.064,0.218,0.13,130
0.999707,0.000293002,0,39.568,9.086,0.209,0.111,155
0.999932,6.82E-05,0,32.504,7.469,0.208,0.119,145
0.99797,0.00203007,0,31.91,6.823,0.193,0.15,89
0.999552,0.000448442,0,29.225,6.141,0.193,0.164,106
0.99951,0.000489892,0,26.158,5.152,0.18,0.174,99
0.139001,0.860999,1,37.557,5.011,0.093,0.242,76
0.972014,0.0279865,0,25.243,3.609,0.13,0.143,72
4.71E-13,1,1,119.896,18.281,0.125,0.154,184
5.63E-14,1,1,139.681,23.897,0.145,0.151,208
0.992047,0.00795302,0,40.956,7.88,0.172,0.115,156
1.96E-05,0.99998,1,70.263,10.531,0.12,0.17,143
0.999951,4.95E-05,0,33.175,7.435,0.198,0.114,165
0.999683,0.00031672,0,29.278,6.266,0.191,0.115,116
0.999957,4.26E-05,0,20.578,3.46,0.151,0.141,144
0.999554,0.000446012,0,34.657,8.324,0.222,0.152,98
0.99907,0.000930505,0,27.025,5.718,0.196,0.164,75
0.916452,0.0835483,0,45.188,9.548,0.185,0.128,100
0.998919,0.00108117,0,37.941,7.963,0.179,0.114,152
0.989909,0.0100912,0,22.21,3.261,0.128,0.167,62
1.21E-16,1,1,125.64,17.422,0.109,0.21,118
0.990087,0.00991271,1,59.618,14.003,0.214,0.096,183
0.999717,0.000283371,0,42.188,10.089,0.216,0.107,155
0.999706,0.000294164,0,28.255,5.367,0.169,0.135,138
0.999992,7.82E-06,0,22.908,5.532,0.226,0.167,117
0.999995,5.08E-06,0,22.439,5.241,0.221,0.134,135
0.999924,7.56E-05,0,20.495,3.893,0.166,0.159,110
0.999881,0.00011918,0,38.712,9.226,0.208,0.122,156
0.999442,0.000558307,0,31.306,6.673,0.191,0.128,116
0.999158,0.000842479,0,29.198,6.431,0.2,0.145,83
0.0601206,0.939879,0,84.876,19.496,0.207,0.092,184
0.999995,5.39E-06,0,21.761,5.069,0.206,0.16,131
0.115202,0.884798,0,53.68,9.388,0.15,0.134,137
0.999934,6.63E-05,0,48.757,12.58,0.227,0.12,183
0.999997,3.10E-06,0,32.632,8.263,0.235,0.115,177
0.999918,8.21E-05,0,20.461,4.489,0.198,0.169,78
0.99354,0.00646005,0,45.166,10.181,0.204,0.109,130
0.949303,0.0506974,0,23.324,2.978,0.114,0.168,56
0.99999,1.05E-05,0,22.418,5.267,0.216,0.191,113
0.999871,0.000129216,0,25.005,5.178,0.18,0.125,116
0.584221,0.415779,1,48.236,9.444,0.156,0.157,106
1.70E-08,1,1,98.863,16.919,0.129,0.146,163
0.999856,0.000144143,0,44.87,11.403,0.231,0.114,155
0.99913,0.000870193,0,42.829,10.4,0.223,0.114,127
0.998666,0.00133368,0,40.702,8.054,0.177,0.143,179
0.999908,9.18E-05,0,27.657,4.976,0.156,0.142,170
0.999996,4.12E-06,0,25.8,6.131,0.217,0.133,155
0.999224,0.000775602,0,20.915,3.724,0.155,0.159,76
0.999358,0.000641494,0,20.095,3.664,0.155,0.158,71
0.196801,0.803199,0,28.575,2.64,0.068,0.238,52
0.999664,0.00033561,0,25.486,5.343,0.185,0.123,96
0.999988,1.16E-05,0,23.111,4.816,0.192,0.133,149
0.00173516,0.998265,1,66.56,11.937,0.149,0.14,133
0.998661,0.00133861,0,27.523,4.986,0.164,0.128,112
0.807046,0.192954,0,47.057,8.81,0.156,0.18,132
0.994787,0.00521268,0,28.231,4.952,0.156,0.132,96
3.85E-20,1,1,162.282,24.93,0.124,0.169,188
0.999992,8.18E-06,0,24.771,6.119,0.229,0.168,120
0.0318208,0.968179,1,55.573,8.938,0.136,0.17,149
0.999988,1.19E-05,0,25.055,5.54,0.193,0.152,147
0.999914,8.62E-05,0,23.443,4.32,0.167,0.136,135
1.54E-07,1,1,81.159,11.524,0.106,0.231,152
8.99E-31,1,1,155.335,10.895,0.051,0.336,75
0.999415,0.000584698,0,38.321,8.673,0.201,0.12,139
0.999998,2.17E-06,0,23.978,5.802,0.218,0.139,154
0.998081,0.00191873,0,26.379,4.524,0.154,0.149,105
0.998131,0.00186921,0,20.277,2.958,0.127,0.148,84
0.995622,0.00437777,0,49.695,11.797,0.21,0.131,139
0.999477,0.000523021,0,21.467,3.576,0.131,0.181,100
0.0284758,0.971524,1,57.595,10.618,0.151,0.167,112
0.374743,0.625257,1,27.595,2.444,0.062,0.267,62
0.993542,0.00645803,0,23.261,3.428,0.119,0.216,76
3.00E-12,1,1,96.94,12.036,0.096,0.185,132
0.618896,0.381104,1,58.935,12.081,0.176,0.111,163
0.057698,0.942302,0,68.012,14.076,0.183,0.119,146
0.999088,0.000911676,0,49.607,11.825,0.215,0.1,172
0.124941,0.875059,0,60.425,11.251,0.161,0.124,164
0.972737,0.0272626,0,34.039,6.081,0.16,0.13,100
0.999999,1.26E-06,0,20.899,4.682,0.205,0.104,170
1.04E-09,1,1,98.297,15.281,0.119,0.148,157
0.99998,1.99E-05,0,25.678,5.344,0.181,0.108,160
0.996177,0.00382299,0,27.914,5.2,0.162,0.132,88
0.969917,0.0300828,0,24.117,3.359,0.124,0.154,64
0.999126,0.000874327,0,24.042,4.841,0.18,0.191,67
0.997802,0.0021983,0,47.605,10.88,0.203,0.104,162
0.999856,0.000143521,0,39.324,9.021,0.206,0.115,169
0.959246,0.0407535,0,39.05,6.596,0.15,0.179,138
0.999544,0.000455488,0,27.403,4.807,0.154,0.148,139
0.986462,0.0135377,0,23.586,2.986,0.101,0.173,90
0.999409,0.000591303,0,20.287,3.441,0.146,0.144,87
0.00199315,0.998007,1,57.279,9.38,0.132,0.175,99
0.0342924,0.965708,1,59.284,10.646,0.145,0.146,142
0.00393676,0.996063,1,57.617,8.929,0.129,0.161,136
0.999746,0.000253971,0,32.137,6.627,0.19,0.124,146
0,1,1,286.116,43.093,0.122,0.183,170
0.866525,0.133474,0,27.22,3.709,0.119,0.17,60
0,1,1,274.511,31.292,0.083,0.224,194
0.999385,0.000614471,0,25.531,4.633,0.151,0.149,114
2.06E-20,1,1,153.464,21.2,0.124,0.15,188
0.999413,0.000586535,1,27.695,6.02,0.2,0.157,83
0.999986,1.42E-05,0,26.391,6.476,0.224,0.13,124
0.999791,0.000209353,0,23.026,4.853,0.178,0.149,88
0.999952,4.78E-05,0,29.627,6.906,0.212,0.168,126
0.496584,0.503416,1,34.91,5.512,0.136,0.189,56
0.972467,0.0275327,0,42.145,7.849,0.166,0.136,146
0.999982,1.81E-05,0,32.248,7.111,0.201,0.105,185
0.988987,0.011013,1,20.413,2.553,0.102,0.19,64
0.999998,2.38E-06,0,30.013,6.953,0.201,0.123,200
3.37E-23,1,1,168.539,24.092,0.11,0.16,161
0.914616,0.0853842,0,30.155,4.548,0.125,0.174,79
7.87E-06,0.999992,1,83.903,14.218,0.142,0.205,171
0.986376,0.0136244,0,20.174,2.662,0.118,0.162,52
0.999142,0.000858082,0,51,12.619,0.225,0.108,161
0.999661,0.000339098,0,43.218,9.939,0.206,0.115,172
0.999619,0.000380938,0,44.013,10.363,0.211,0.126,163
0.990987,0.00901314,0,33.899,6.775,0.177,0.13,93
0.972754,0.0272456,0,28.342,4.456,0.141,0.13,84
0.999997,3.09E-06,0,22.274,4.659,0.18,0.112,176
0.999666,0.000333635,0,34.699,7.733,0.196,0.124,135
0.999508,0.000492311,0,21.283,4.029,0.166,0.168,76
0.993355,0.00664537,0,51.674,11.518,0.203,0.104,172
0.988876,0.0111237,0,48.034,10.605,0.2,0.099,145
0.999999,1.01E-06,0,22.622,5.665,0.229,0.143,153
0.981318,0.0186816,0,24.352,3.525,0.129,0.14,72
0.0506794,0.949321,1,54.069,9.728,0.141,0.192,107
0.999954,4.58E-05,0,67.317,19.476,0.267,0.095,195
0.963372,0.0366285,0,42.588,8.588,0.184,0.125,117
0.997779,0.00222055,0,27.836,4.98,0.159,0.154,104
0.996503,0.00349748,0,24.225,4.176,0.157,0.138,76
1,4.06E-07,0,24.056,6.434,0.251,0.112,163
4.38E-10,1,1,101.382,15.612,0.13,0.138,168
0.338921,0.661079,0,39.049,5.414,0.118,0.169,109
1.50E-15,1,1,121.024,16.283,0.105,0.17,153
1.79E-23,1,1,190.069,30.115,0.134,0.136,227
0.99453,0.0054695,0,27.183,4.246,0.138,0.147,108
0.996469,0.003531,0,25.194,4.293,0.157,0.17,81
0.945728,0.0542717,0,36.909,6.568,0.15,0.151,107
0.969091,0.0309086,0,32.312,5.003,0.122,0.161,117
0.999903,9.68E-05,0,29.556,6.587,0.198,0.135,129
0.999988,1.24E-05,0,20.907,5.204,0.224,0.242,83
0.897127,0.102873,0,60.068,14.157,0.218,0.114,130
0.98234,0.0176596,1,53.146,11.7,0.197,0.109,166
0.995369,0.00463078,0,47.537,10.044,0.18,0.124,178
0.999879,0.000120921,0,29.742,6.946,0.211,0.153,109
0.000462586,0.999537,1,62.896,9.037,0.12,0.151,163
0.99981,0.000189948,0,27.056,5.626,0.174,0.147,119
5.78E-27,1,1,174.813,20.759,0.092,0.191,184
0.926791,0.0732086,0,28.131,4.304,0.133,0.203,58
0.999935,6.46E-05,0,21.857,4.462,0.185,0.153,108
5.28E-16,1,1,131.88,19.033,0.122,0.151,181
0.936434,0.0635661,0,27.358,3.112,0.072,0.237,103
0.832624,0.167376,1,59.512,13.356,0.201,0.122,142
0.999813,0.000186965,0,22.769,4.052,0.165,0.166,116
1.47E-26,1,1,183.015,24.173,0.096,0.194,194
2.54E-19,1,1,143.159,20.104,0.113,0.174,138
0.99977,0.000229759,0,30.826,7.009,0.215,0.147,108
0.989541,0.0104592,0,27.088,3.643,0.116,0.152,119
0.951607,0.0483928,1,47.913,9.014,0.162,0.132,173
0.999142,0.000857888,0,20.972,3.024,0.121,0.179,105
0.999955,4.53E-05,0,20.403,4.843,0.215,0.194,70
0.999966,3.45E-05,0,20.844,4.607,0.205,0.164,96
0.960795,0.0392051,0,25.459,3.486,0.119,0.165,72
0.477403,0.522597,0,68.881,15.105,0.198,0.137,172
0.996514,0.00348597,0,61.754,15.06,0.222,0.087,196
0.182984,0.817016,0,48.353,8.453,0.145,0.148,108
0.999097,0.000902826,0,39.447,8.081,0.184,0.105,172
0.999964,3.65E-05,0,35.764,8.491,0.217,0.114,165
0.998778,0.00122242,0,21.923,3.888,0.16,0.137,76
0.999951,4.89E-05,0,20.035,4.228,0.189,0.204,90
0.607956,0.392044,0,45.585,7.226,0.144,0.162,152
0.994606,0.00539427,0,24.697,3.461,0.123,0.16,104
3.49E-08,1,1,97.407,16.522,0.141,0.139,170
0.953025,0.0469745,0,43.442,8.51,0.173,0.122,129
0.999621,0.000379417,0,27.977,5.787,0.181,0.154,109
0.999923,7.74E-05,0,29.836,6.369,0.191,0.125,148
0.999963,3.67E-05,0,29.702,6.561,0.186,0.126,156
0.999999,5.64E-07,0,21.261,5.768,0.252,0.147,137
6.65E-08,1,1,118.432,24.55,0.177,0.135,180
0.999627,0.00037322,0,59.739,15.074,0.234,0.1,210
0.999763,0.00023655,0,23.167,3.607,0.139,0.153,140
0.999915,8.49E-05,0,27.717,6.482,0.215,0.17,102
0.9871,0.0129,0,26.143,4.145,0.141,0.161,77
1.03E-10,1,1,111.681,18.573,0.132,0.145,173
0.999042,0.000957566,0,35.87,7.498,0.179,0.152,138
0.999805,0.000195087,0,33.671,7.425,0.195,0.109,145
0.999841,0.000159004,0,21.317,3.723,0.158,0.222,106
4.53E-11,1,1,101.924,15.643,0.124,0.16,126
0.999855,0.000144657,0,39.196,9.352,0.213,0.138,151
0.998806,0.00119445,0,32.325,6.843,0.188,0.135,108
0.999917,8.30E-05,0,27.092,5.843,0.198,0.108,128
0.996874,0.00312603,0,26.954,4.76,0.16,0.124,96
0.999575,0.000424578,0,21.775,4.021,0.167,0.15,88
0.999985,1.52E-05,0,20.725,4.038,0.175,0.111,145
0.43314,0.56686,1,50.298,8.558,0.152,0.128,157
0.998604,0.00139655,0,42.985,10.379,0.225,0.135,117
0.999947,5.34E-05,0,43.276,10.504,0.22,0.098,190
0.999936,6.40E-05,0,33.34,7.69,0.203,0.104,153
0.249553,0.750447,0,58.673,11.222,0.159,0.183,152
0.998781,0.00121864,0,26.151,4.616,0.154,0.232,98
0.998914,0.00108639,0,24.151,4.724,0.181,0.165,71
0.944743,0.0552569,0,32.086,5.28,0.133,0.243,79
0.999936,6.45E-05,0,35.627,7.873,0.193,0.112,179
9.83E-05,0.999902,1,87.621,17.545,0.172,0.132,159
0.999756,0.00024433,0,30.733,7.061,0.215,0.144,104
0.999996,4.17E-06,0,24.024,5.075,0.181,0.135,176
0.999707,0.0002934,0,21.548,3.784,0.163,0.157,101
0.999625,0.000375024,1,66.048,17.497,0.232,0.111,210
0.997934,0.00206629,0,40.343,8.472,0.193,0.106,151
0.908941,0.0910592,0,31.047,5.035,0.147,0.16,69
0.998684,0.00131598,1,27.734,4.808,0.152,0.131,124
0.974421,0.025579,0,20.689,2.141,0.089,0.211,65
5.28E-07,1,1,88.992,14.757,0.123,0.139,178
0.999583,0.000416568,0,42.533,9.072,0.189,0.106,194
5.33E-12,1,1,126.42,22.957,0.145,0.141,156
6.16E-07,0.999999,1,68.771,8.815,0.109,0.16,115
0.00383296,0.996167,0,66.862,12.393,0.15,0.143,137
0.996569,0.00343144,0,52.089,12.35,0.218,0.101,159
0.883142,0.116858,1,21.249,1.927,0.077,0.256,44
0.999947,5.26E-05,0,29.36,6.716,0.206,0.123,134
0.998938,0.0010621,1,23.462,4.049,0.161,0.178,89
0.88969,0.11031,1,29.087,3.85,0.116,0.184,84
0.901044,0.0989556,1,37.271,6.195,0.134,0.179,112
0.999993,6.78E-06,0,33.247,8.476,0.239,0.129,159
0.999966,3.42E-05,0,25.631,4.741,0.164,0.119,172
0.999993,7.28E-06,0,21.74,4.392,0.19,0.136,155
0.99907,0.000929598,0,25.69,4.34,0.149,0.201,112
0.999836,0.000164201,0,24.537,4.889,0.179,0.191,107
0.993975,0.00602495,0,39.806,8.083,0.182,0.12,136
0.998673,0.00132671,0,27.076,5.414,0.173,0.152,86
1.66E-14,1,1,116.291,14.639,0.086,0.209,196
0.975988,0.0240121,1,40.755,8.009,0.182,0.132,121
0.999254,0.000746348,0,32.082,7.221,0.204,0.146,96
0.999938,6.25E-05,0,45.775,11.591,0.225,0.11,180
0.999971,2.88E-05,1,30.95,8.155,0.232,0.118,112
0.999841,0.000159371,0,21.671,3.706,0.146,0.142,124
0.549149,0.450851,0,54.994,10.338,0.165,0.145,163
0.999171,0.000828578,0,34.6,6.866,0.184,0.141,146
0.999939,6.14E-05,0,21.005,3.733,0.158,0.141,131
0.997565,0.00243479,0,30.672,6.038,0.181,0.14,100
0.999999,7.41E-07,0,25.571,6.722,0.238,0.122,163
0.983515,0.0164851,0,24.335,3.022,0.106,0.186,92
0.999621,0.000379015,0,26.457,4.64,0.154,0.212,128
0.998029,0.00197132,0,21.074,2.74,0.114,0.177,101
0,1,1,188.22,12.053,0.041,0.372,63
0.984515,0.0154853,0,24.757,3.31,0.117,0.205,84
0.99911,0.000890283,1,51.019,12.245,0.218,0.094,177
0.0371931,0.962807,1,77.915,16.317,0.188,0.115,192
0.982382,0.0176182,0,60.603,13.7,0.207,0.093,197
0.993541,0.00645913,0,30.1,5.728,0.171,0.125,87
0.999999,1.08E-06,0,24.635,5.411,0.189,0.115,201
0.9975,0.00249947,0,21.864,3.322,0.136,0.145,85
0.99805,0.00195032,0,21.716,3.472,0.128,0.201,78
0.999994,6.45E-06,0,20.969,5.183,0.233,0.16,106
9.67E-12,1,1,93.929,11.951,0.104,0.196,115
0.998731,0.00126929,0,24.275,4.002,0.144,0.179,102
0.999995,4.50E-06,0,21.372,4.359,0.181,0.114,166
0.995589,0.00441055,0,21.949,3.369,0.129,0.181,70
0.00748066,0.992519,1,78.625,15.722,0.167,0.129,192
0.999978,2.16E-05,0,48.061,14.104,0.267,0.126,133
