Likelihood that Jet is Background,Likelihood that Jet is Signal,background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0.984813,0.0151871,0,52.487,11.559,0.201,0.282,27
0.98938,0.0106202,0,27.167,5.805,0.186,0.282,18
1.41E-13,1,1,175.866,18.402,0.057,0.738,14
0.230668,0.769332,1,41.22,6.472,0.115,0.476,12
0.967441,0.032559,0,49.723,11.667,0.204,0.311,23
0.997236,0.00276423,0,21.545,4.631,0.197,0.338,19
0.993742,0.00625795,0,23.781,5.034,0.187,0.305,18
0.999684,0.000315743,0,21.434,5.717,0.25,0.245,23
0.596063,0.403937,0,73.968,16.299,0.19,0.305,26
0.685444,0.314556,0,45.205,7.887,0.141,0.396,18
1.65E-14,1,1,164.723,12.44,0.031,0.911,8
0.994176,0.00582365,0,28.355,5.393,0.161,0.265,21
0.816487,0.183513,1,37.419,7.4,0.165,0.501,15
0.999656,0.000343719,0,33.05,7.988,0.223,0.237,28
0.993896,0.00610359,0,28.344,5.971,0.193,0.255,20
0,1,0,455.96,31.526,0.023,0.915,13
2.02E-09,1,1,137.785,19.532,0.084,0.796,12
2.97E-21,1,1,233.897,16.466,0.025,0.911,9
0.877196,0.122804,1,48.61,8.214,0.134,0.361,23
1.92E-23,1,1,288.963,25.4,0.031,0.856,22
0.999854,0.000145851,0,34.23,8.781,0.235,0.224,30
0.951897,0.0481028,0,30.858,5.499,0.136,0.411,17
0.000152864,0.999847,1,68.145,6.166,0.064,0.403,11
0,1,1,445.871,26.263,0.025,0.774,13
1.69E-31,1,1,346.791,25.707,0.023,0.916,12
0.000521368,0.999479,0,70.701,9.237,0.102,0.444,12
0.996813,0.00318695,0,22.771,4.349,0.172,0.275,20
0.989812,0.0101875,0,26.318,4.76,0.151,0.272,19
0.998844,0.00115565,0,22.93,6.278,0.249,0.252,20
4.14E-26,1,1,282.286,19.171,0.019,0.932,9
0.786721,0.213279,0,35.139,5.988,0.14,0.324,15
8.65E-17,1,1,210.271,20.864,0.05,0.578,15
0.999485,0.000514899,0,21.938,5.163,0.208,0.241,23
0.997323,0.0026772,0,28.669,6.946,0.225,0.257,21
0.999304,0.000696306,0,29.85,7.205,0.222,0.225,25
1.75E-05,0.999982,1,87.47,10.321,0.055,0.798,13
0.990539,0.00946113,0,22.76,5.128,0.205,0.331,16
0.99977,0.00022993,0,21.037,6.116,0.262,0.258,23
0.98562,0.0143795,0,23.583,4.883,0.167,0.323,16
0.994179,0.0058208,0,30.226,7.031,0.215,0.247,20
0.999734,0.000266185,1,22.811,6.021,0.238,0.317,24
0.99545,0.00455003,0,28.627,6.678,0.211,0.264,20
0.939095,0.060905,0,30.992,5.789,0.168,0.313,16
0.997743,0.00225747,0,26.404,5.426,0.184,0.235,22
0.999497,0.00050271,0,21.126,4.77,0.193,0.318,23
0.99328,0.00671982,1,20.488,3.856,0.173,0.4,17
0.999763,0.000236797,0,25.865,6.469,0.221,0.231,26
0.990671,0.00932886,0,28.159,5.87,0.171,0.297,19
6.46E-15,1,1,191.328,20.256,0.07,0.755,14
0,1,1,480.14,34.493,0.037,0.85,9
0.996509,0.00349083,0,22.861,5.632,0.223,0.277,18
0.913227,0.0867725,1,23.479,4.114,0.135,0.528,12
0.998085,0.00191468,0,27.31,6.822,0.236,0.293,21
0.984634,0.0153662,1,38.354,7.155,0.156,0.326,23
0.999526,0.000474077,0,20.509,4.547,0.202,0.262,23
0.984989,0.015011,0,22.254,4.092,0.163,0.277,16
0.286529,0.713471,1,69.754,12.931,0.153,0.315,24
0.999323,0.000676577,0,27.226,5.903,0.197,0.24,25
0.995354,0.00464635,0,26.943,5.765,0.189,0.3,20
0.994773,0.00522733,0,23.555,5.226,0.203,0.293,18
9.61E-11,1,0,143.313,15.14,0.05,0.883,13
0.987232,0.012768,0,42.084,9.558,0.193,0.25,23
0.982297,0.0177026,0,21.792,4.895,0.201,0.356,14
0.834856,0.165144,1,22.548,3.755,0.141,0.41,10
0.858012,0.141988,0,27.014,4.166,0.128,0.421,13
0.994258,0.00574194,0,20.966,3.8,0.161,0.274,18
0.998645,0.0013548,0,33.831,7.969,0.21,0.327,25
1.06E-11,1,1,158.132,16.349,0.06,0.52,16
0.00155029,0.99845,1,61.099,7.791,0.071,0.786,10
0.983088,0.0169118,0,31.456,6.359,0.181,0.287,19
9.26E-37,1,1,418.086,34.17,0.026,0.917,18
0.99932,0.00068048,0,26.022,5.998,0.205,0.268,24
0.817773,0.182227,0,35.887,5.912,0.143,0.384,16
0.99073,0.00926973,0,26.487,6.387,0.221,0.281,17
0.993193,0.00680676,0,20.938,4.111,0.18,0.326,17
0.971844,0.0281557,0,23.406,4.201,0.153,0.323,15
0.994017,0.00598246,0,28.032,6.597,0.208,0.278,19
0.78678,0.21322,0,54.176,10.637,0.163,0.34,22
3.21E-13,1,1,192.643,22.18,0.074,0.435,23
0.992232,0.00776813,0,24.254,4.912,0.169,0.318,18
0.861015,0.138985,0,23.923,4.769,0.188,0.355,10
0.007825,0.992175,1,46.785,5.786,0.082,0.781,7
0.999572,0.000427569,0,20.646,4.839,0.208,0.242,23
0.999945,5.53E-05,0,20.291,5.495,0.251,0.223,27
0.995793,0.00420664,0,26.389,6.378,0.22,0.278,19
0.997623,0.0023766,0,24.785,5.189,0.182,0.319,21
0.988538,0.0114616,0,34.495,7.218,0.189,0.259,21
0.999531,0.000469466,0,30.128,6.642,0.198,0.232,27
0.997042,0.00295838,0,31.063,8.004,0.24,0.255,21
0.998996,0.00100373,0,26.182,6.754,0.243,0.247,22
0.997724,0.00227548,0,38.146,9.223,0.226,0.281,25
0.818232,0.181768,0,22.537,2.122,0.08,0.398,12
2.67E-20,1,1,229.477,13.686,0.027,0.842,15
0.99283,0.00717035,0,21.8,5.17,0.219,0.278,16
0.948462,0.0515384,0,31.286,5.498,0.156,0.374,17
0.996705,0.00329477,0,23.478,5.383,0.201,0.268,19
0.923844,0.0761556,0,22.927,3.469,0.126,0.344,13
0.999516,0.000483798,0,24.168,5.693,0.211,0.238,24
3.94E-35,1,1,375.601,23.495,0.02,0.938,12
9.19E-22,1,1,286.175,30.818,0.058,0.561,24
0.992773,0.00722692,0,20.675,3.929,0.172,0.265,17
0.81965,0.18035,0,39.768,8.676,0.202,0.388,15
0.992639,0.0073612,0,29.201,6.066,0.181,0.303,20
7.22E-16,1,1,188.829,15.835,0.046,0.733,12
0.892026,0.107974,0,27.082,4.092,0.129,0.352,14
3.66E-19,1,1,253.92,35.643,0.134,0.656,12
0.999862,0.000138043,0,22.327,4.949,0.184,0.288,27
0.992655,0.00734499,0,32.2,6.945,0.172,0.329,21
0.998071,0.00192951,0,24.304,5.301,0.201,0.284,21
2.02E-22,1,1,285.678,31.495,0.083,0.401,19
0.976945,0.0230548,0,32.838,6.477,0.173,0.301,19
0.991838,0.00816233,0,29.428,6.675,0.203,0.333,19
0.991328,0.00867246,0,21.21,3.886,0.159,0.281,17
0.926499,0.0735013,0,23.203,4.298,0.174,0.345,12
0.999376,0.000623816,0,30.859,7.919,0.229,0.298,25
0.994798,0.0052023,0,21.414,4.85,0.21,0.283,17
0.998529,0.00147093,0,20.163,4.449,0.198,0.261,20
0.996727,0.00327307,0,20.005,4.972,0.227,0.296,17
0.999062,0.000937971,0,28.339,7.296,0.238,0.25,23
2.86E-05,0.999971,1,80.315,10.807,0.102,0.498,9
0.99703,0.00297,0,20.659,4.793,0.207,0.317,18
0.999868,0.000132452,0,23.874,6.472,0.248,0.229,26
0.602613,0.397387,0,48.218,8.743,0.154,0.374,18
8.62E-30,1,1,311.846,17.147,0.018,0.925,9
0.999868,0.000131648,0,20.59,5.47,0.249,0.231,25
4.52E-06,0.999995,1,107.663,16.896,0.122,0.59,15
0.681284,0.318716,1,47.204,8.12,0.14,0.4,19
0.999778,0.000222055,0,29.744,7.847,0.24,0.233,27
0.958575,0.0414248,0,22.876,3.884,0.153,0.312,14
0.999382,0.000618428,0,29.249,7.113,0.224,0.227,25
0.99774,0.00225969,0,23.706,4.774,0.178,0.248,21
0.910405,0.0895952,0,48.358,9.619,0.166,0.272,22
0.924032,0.0759675,0,34.47,5.582,0.139,0.42,18
0.997131,0.00286911,0,25.613,6.682,0.242,0.257,19
0.997089,0.00291115,0,28.52,6.739,0.211,0.275,21
2.36E-06,0.999998,1,107.134,14.521,0.093,0.512,16
0.998814,0.00118628,0,26.663,6.015,0.204,0.248,23
0.949183,0.0508167,0,40.099,8.644,0.202,0.282,19
0.99655,0.00344959,0,28.159,6.94,0.227,0.261,20
0.955322,0.0446782,0,22.244,4.079,0.171,0.345,13
0.998926,0.00107401,0,20.795,5.312,0.236,0.237,20
4.61E-09,1,0,128.092,15.058,0.061,0.839,13
0.999198,0.000802172,0,20.443,4.954,0.219,0.281,21
0.99822,0.00177994,0,33.384,8.716,0.246,0.232,23
0.985316,0.014684,0,26.388,6.174,0.217,0.291,16
1.23E-26,1,1,310.771,27.463,0.036,0.899,15
1.16E-09,1,1,105.785,7.193,0.019,0.961,4
0.998008,0.00199161,0,20.168,5.229,0.244,0.274,18
0.995497,0.00450255,0,24.187,5.19,0.186,0.253,19
0.942501,0.0574988,0,20.861,4.298,0.192,0.357,11
0.966978,0.0330215,0,47.183,11.052,0.208,0.285,22
0.991803,0.00819653,0,26.904,6.091,0.208,0.302,18
0.998913,0.00108705,0,21.869,5.126,0.215,0.267,21
0.939039,0.0609608,0,25.815,4.625,0.139,0.434,14
0.823523,0.176477,0,33.971,6.514,0.165,0.382,14
9.31E-07,0.999999,1,86.876,8.001,0.052,0.571,8
0.996849,0.00315074,0,21.407,5.058,0.219,0.273,18
0.628478,0.371522,0,20.429,2.803,0.098,0.579,7
0.979899,0.0201012,0,23.551,4.863,0.185,0.327,15
0.998113,0.00188683,0,37.79,9.445,0.231,0.242,25
3.42E-07,1,1,109.527,14.874,0.076,0.809,12
0.832583,0.167417,0,26.639,4.301,0.145,0.404,12
0.98163,0.0183698,0,22.946,4.044,0.152,0.331,16
0.904381,0.095619,0,25.487,4.29,0.143,0.329,13
0.999308,0.000692219,0,24.243,5.787,0.21,0.263,23
0.461248,0.538752,0,34.972,5.319,0.122,0.35,12
0.324145,0.675855,1,35.059,4.736,0.105,0.685,11
0.992246,0.00775377,0,27.562,5.829,0.193,0.283,19
0.993548,0.00645163,0,21.151,4.979,0.226,0.296,16
1.41E-12,1,0,162.743,16.85,0.054,0.827,13
0.978315,0.0216852,0,32.109,6.233,0.174,0.259,19
0.994055,0.00594489,0,25.412,5.221,0.192,0.264,19
0.999713,0.000287215,0,28.909,8.339,0.269,0.258,25
5.38E-20,1,1,238.055,20.102,0.026,0.901,15
0.998764,0.0012357,0,20.953,4.447,0.196,0.246,21
0.999681,0.000318702,0,22.099,5.373,0.222,0.244,24
4.10E-18,1,0,206.113,15.032,0.024,0.88,11
0.998148,0.00185181,0,25.775,6.109,0.225,0.266,21
0.987292,0.0127078,0,28.429,6.762,0.22,0.312,17
0,1,1,700.47,51.644,0.021,0.935,18
2.44E-10,1,1,139.416,13.346,0.049,0.79,15
0.95953,0.0404705,0,31.251,5.997,0.173,0.316,17
0.345724,0.654276,1,31.799,4.166,0.106,0.452,10
0.992683,0.00731683,0,25.133,5.392,0.199,0.297,18
0.380991,0.619009,0,31.538,5.073,0.14,0.401,9
0.996972,0.00302834,0,46.883,11.084,0.215,0.227,28
0.00135813,0.998642,1,62.703,6.908,0.083,0.455,12
0.955862,0.0441378,0,25.683,5.165,0.182,0.317,14
5.74E-09,1,1,120.08,13.635,0.087,0.608,10
0.998392,0.0016081,0,21.995,5.194,0.217,0.251,20
6.90E-18,1,1,233.856,24.972,0.052,0.834,19
0,1,1,694.631,13.815,0.002,0.993,5
7.43E-09,1,0,139.239,18.304,0.086,0.512,18
3.27E-25,1,1,274.551,16.753,0.017,0.951,12
0.99449,0.00550992,0,29.356,6.732,0.201,0.255,20
0.967923,0.0320772,0,28.375,7.104,0.24,0.316,14
0.998796,0.00120433,0,28.438,8.324,0.274,0.245,21
0.99927,0.000729791,0,20.719,4.627,0.194,0.253,22
1.93E-14,1,1,183.322,20.725,0.052,0.872,11
0.988498,0.0115024,0,23.935,6.105,0.23,0.304,15
0.919919,0.0800804,0,24.805,4.233,0.154,0.369,13
0.999593,0.00040695,0,31.202,7.466,0.217,0.229,27
0.995356,0.00464372,0,26.189,5.425,0.18,0.26,20
0.000121038,0.999879,1,77.22,8.897,0.073,0.559,13
1.48E-17,1,1,232.121,27.596,0.061,0.588,17
0,1,1,704.924,31.055,0.01,0.966,10
7.08E-08,1,0,103.413,8.228,0.045,0.612,12
0.967808,0.0321918,0,22.98,4.443,0.164,0.334,14
0.969296,0.0307036,0,23.046,4.592,0.168,0.306,14
1.35E-08,1,1,122.267,15.946,0.095,0.53,11
0,1,1,441.542,27.842,0.015,0.958,13
0.995109,0.00489087,0,27.489,6.601,0.224,0.326,19
6.58E-28,1,1,275.359,9.463,0.007,0.984,5
0.993435,0.00656541,0,27.204,5.28,0.172,0.254,20
0.994477,0.00552268,0,31.249,6.913,0.202,0.278,21
0.984789,0.0152112,0,27.033,6.511,0.205,0.315,16
1.52E-11,1,1,154.238,17.236,0.073,0.762,13
2.47E-05,0.999975,1,97.957,11.99,0.087,0.468,19
0.00510453,0.994895,1,51.466,5.243,0.08,0.415,10
1.32E-21,1,1,240.044,16.413,0.023,0.938,11
0.18378,0.81622,0,74.426,15.068,0.18,0.261,23
0.998233,0.00176658,0,24.586,5.571,0.207,0.342,21
0.998541,0.00145905,0,21.246,5.016,0.211,0.254,20
0.403992,0.596008,1,26.266,2.456,0.05,0.781,9
0.992137,0.0078626,0,27.205,5.672,0.182,0.268,19
0.965437,0.034563,0,20.943,4.677,0.193,0.339,12
3.30E-25,1,1,236.021,3.494,0.004,0.978,2
0.91923,0.0807702,0,20.322,4.099,0.182,0.361,10
0.999526,0.000473638,1,21.11,5.584,0.234,0.25,22
0.998534,0.00146575,0,24.76,6.088,0.219,0.265,21
0.971174,0.0288264,0,21.569,4.572,0.195,0.34,13
0.976266,0.023734,0,29.379,5.393,0.152,0.337,18
0.995335,0.00466483,0,21.542,5.132,0.215,0.29,17
0.997402,0.00259794,0,20.593,4.963,0.22,0.334,18
0.994472,0.00552796,0,25.429,6.078,0.222,0.273,18
2.90E-21,1,1,234.976,17.878,0.025,0.931,8
0.999378,0.000622166,0,20.544,5.433,0.243,0.287,21
0.997772,0.00222796,0,20.195,4.435,0.192,0.269,19
0.978104,0.0218965,0,22.013,3.971,0.152,0.34,15
0.752322,0.247677,0,77.194,17.138,0.204,0.227,29
0.00520041,0.9948,1,62.263,8.622,0.122,0.393,13
0.991391,0.00860932,0,29.496,5.932,0.18,0.255,20
0.88218,0.11782,0,21.665,4.003,0.165,0.392,10
0,1,1,415.597,21.829,0.017,0.934,9
0.93771,0.0622898,0,23.886,4.891,0.184,0.492,12
1.85E-15,1,1,187.255,17.803,0.049,0.823,11
1.94E-09,1,1,107.477,6.706,0.024,0.922,7
0.979926,0.0200738,0,23.109,5.342,0.209,0.326,14
1.29E-18,1,0,208.6,15.53,0.027,0.951,9
0.0247715,0.975228,1,57.156,8.204,0.095,0.741,14
0.989466,0.0105339,0,23.437,5.266,0.208,0.319,16
4.61E-15,1,1,181.062,15.447,0.032,0.919,12
0.989281,0.0107195,0,25.914,6.467,0.237,0.324,16
0.988822,0.0111785,0,36.313,8.251,0.201,0.25,21
0.982122,0.0178779,0,20.868,3.741,0.162,0.317,15
0.997604,0.00239566,0,24.341,6.34,0.241,0.284,19
0.988725,0.0112753,0,23.758,4.699,0.163,0.311,17
0.995035,0.00496494,0,27.236,5.762,0.198,0.266,20
0.954292,0.0457083,0,39.493,8.558,0.2,0.282,19
0.999348,0.000651708,0,22.936,5.199,0.202,0.288,23
1.07E-34,1,1,405.518,36.788,0.064,0.604,19
0.00180441,0.998196,1,64.365,7.654,0.1,0.314,13
0.909544,0.0904565,0,26.025,5.323,0.187,0.352,12
0.959615,0.0403851,0,22.449,4.308,0.163,0.531,13
0.999669,0.000330784,0,25.801,6.497,0.23,0.236,25
0.971016,0.0289843,0,22.565,4.961,0.204,0.465,13
0.997852,0.00214796,0,24.696,5.981,0.226,0.312,20
0.984764,0.0152365,0,24.154,5.657,0.216,0.325,15
0.997685,0.00231496,0,32.279,8.378,0.241,0.25,22
1.44E-06,0.999999,0,156.834,31.065,0.165,0.407,28
0.00707906,0.992921,1,92.204,17.577,0.164,0.299,23
8.10E-16,1,1,189.101,14.481,0.033,0.849,14
0.988618,0.0113816,0,20.717,4.497,0.189,0.341,15
0.935511,0.0644887,0,30.524,5.408,0.159,0.346,16
0,1,1,616.851,32.1,0.011,0.967,10
0.999236,0.0007637,0,33.518,8.196,0.226,0.232,26
0.96803,0.03197,0,23.802,4.76,0.186,0.377,14
0.996841,0.00315875,0,20.43,4.584,0.204,0.271,18
0.991228,0.00877173,0,22.553,5.2,0.211,0.271,16
0.99619,0.00381037,0,31.392,7.708,0.224,0.267,21
0.00531843,0.994682,1,101.321,18.686,0.163,0.288,27
0.999238,0.000762421,0,37.312,9.455,0.236,0.216,27
0,1,1,732.047,24.334,0.006,0.984,10
0.999031,0.000969078,0,21.072,4.918,0.213,0.29,21
7.47E-09,1,1,125.456,13.883,0.059,0.722,14
0.890506,0.109494,0,34.418,6.323,0.163,0.34,16
0.998624,0.00137625,0,24.907,5.567,0.2,0.253,22
0.999132,0.000868175,0,26.111,7.669,0.279,0.275,21
3.74E-21,1,1,236.541,15.045,0.024,0.887,13
0.00919108,0.990809,0,66.826,9.135,0.099,0.432,17
0.999953,4.74E-05,0,28.901,8.095,0.261,0.224,30
0.99867,0.00133005,0,28.879,6.959,0.215,0.25,23
0.999656,0.000343545,0,27.951,6.111,0.196,0.228,27
3.34E-37,1,1,409.072,30.212,0.031,0.886,14
0.98155,0.0184498,0,28.126,5.187,0.16,0.356,18
0.987874,0.0121259,0,21.026,3.882,0.147,0.37,16
0.960776,0.039224,0,22.622,4.511,0.179,0.389,13
0.996857,0.00314342,0,27.732,6.169,0.204,0.263,21
0.996907,0.00309322,0,37.938,9.36,0.22,0.238,24
0.990143,0.00985671,0,33.116,8.189,0.229,0.35,19
0.982137,0.0178629,0,45.466,10.622,0.205,0.29,23
0.990953,0.00904666,0,32.137,7.202,0.197,0.285,20
0.958163,0.0418372,0,23.169,5.434,0.208,0.321,12
0.999759,0.000241068,0,24.65,5.776,0.214,0.231,26
0.992628,0.0073715,0,33.991,7.827,0.205,0.263,21
0.998551,0.00144909,0,24.194,5.79,0.222,0.246,21
1.78E-09,1,1,132.821,15.851,0.068,0.565,13
0.998228,0.00177177,0,20.486,4.929,0.223,0.272,19
2.95E-18,1,0,200.791,13.797,0.028,0.926,8
2.18E-16,1,0,171.406,7.558,0.009,0.966,7
3.73E-05,0.999963,0,65.729,5.678,0.038,0.898,6
0.913881,0.0861187,0,23.48,4.198,0.138,0.438,12
0.992673,0.00732751,0,26.039,6.608,0.231,0.274,17
0.609759,0.390241,0,63.005,12.047,0.159,0.343,24
0.998926,0.00107406,0,31.328,8.61,0.256,0.234,23
0.99942,0.000580289,0,25.59,6.091,0.211,0.247,24
0.0737552,0.926245,0,44.624,6.273,0.103,0.61,11
0.986528,0.0134716,0,27.837,5.642,0.179,0.336,18
5.58E-21,1,1,221.304,12.409,0.018,0.961,7
1.81E-22,1,1,252.368,18.11,0.032,0.926,12
0.9995,0.00050035,0,33.418,8.982,0.245,0.221,26
0.00868505,0.991315,1,61.245,9.894,0.136,0.486,12
0.995126,0.00487394,0,20.026,4.246,0.201,0.294,17
0.956162,0.0438381,0,23.543,4.129,0.134,0.438,14
0.151622,0.848378,1,71.04,12.788,0.126,0.421,23
0.938376,0.0616243,0,40.665,7.833,0.164,0.318,20
0.989938,0.0100621,0,23.099,5.179,0.203,0.348,16
0.994261,0.00573868,0,31.055,7.496,0.218,0.272,20
0.715551,0.284449,1,31.283,5.978,0.171,0.59,11
0.997294,0.00270554,0,22.386,5.15,0.208,0.278,19
0.995029,0.00497085,0,32.84,7.155,0.202,0.316,22
0.93177,0.0682296,0,35.747,6.546,0.142,0.427,18
0.981417,0.0185825,0,21.462,4,0.159,0.328,15
0.980516,0.0194839,0,27.252,5.356,0.177,0.33,17
0.990486,0.00951392,0,48.815,10.621,0.19,0.24,27
0.998384,0.00161606,0,20.8,5.24,0.235,0.276,19
2.25E-05,0.999977,1,126.39,23.35,0.162,0.351,24
0.808458,0.191542,0,44.215,8.691,0.158,0.403,18
0.962717,0.0372833,0,34.074,6.239,0.14,0.336,19
0.988076,0.0119239,0,21.429,4.775,0.196,0.322,15
0.810171,0.189829,0,77.77,18.143,0.216,0.241,29
0.998651,0.0013493,0,21.5,5.242,0.222,0.286,20
0.980522,0.0194779,0,29.508,5.789,0.175,0.33,18
0.894525,0.105475,0,50.33,10.244,0.181,0.283,22
0.998134,0.00186638,0,20.166,4.721,0.207,0.275,19
0.998958,0.00104202,0,28.503,6.466,0.198,0.31,24
0.0965654,0.903435,0,79.852,14.043,0.147,0.316,26
