Likelihood that Jet is Background,Likelihood that Jet is Signal,background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0.035662,0.964338,1,25.145,3.046,0.113,0.162,59
0.404287,0.595713,0,36.099,6.106,0.149,0.121,139
0.0283941,0.971606,1,33.106,6.236,0.17,0.143,70
0.614757,0.385243,0,30.032,6.567,0.205,0.125,89
0.998615,0.00138486,0,28.02,7.242,0.239,0.098,139
5.84E-17,1,1,89.937,7.831,0.061,0.274,81
5.13E-05,0.999949,1,41.445,5.416,0.112,0.161,73
0.00114292,0.998857,1,47.606,8.553,0.155,0.114,115
0.875848,0.124152,0,29.245,6.393,0.2,0.113,105
0.814751,0.185249,0,28.563,6.522,0.21,0.131,90
0.971462,0.0285384,0,21.553,5.05,0.214,0.14,80
0.859904,0.140096,0,20.565,3.942,0.178,0.174,68
1.37E-07,1,1,64.542,11.045,0.151,0.174,99
0.195129,0.804871,0,27.789,4.753,0.149,0.149,77
8.93E-15,1,1,84.511,9.074,0.09,0.207,83
0.16953,0.83047,0,35.818,7.637,0.194,0.126,95
0.290627,0.709373,0,28.469,5.797,0.168,0.132,73
1.24E-05,0.999988,1,57.843,9.964,0.145,0.13,120
0.0945135,0.905487,1,49.724,11.574,0.204,0.1,142
0.0876213,0.912379,0,31.827,5.622,0.161,0.131,85
0.716321,0.283679,0,26.801,5.535,0.187,0.13,85
0.989834,0.0101656,0,21.109,4.239,0.183,0.121,105
0.000701172,0.999299,0,41.115,6.684,0.148,0.164,82
0.00143538,0.998565,1,40.839,7.453,0.155,0.165,77
0.874563,0.125437,0,25.649,6.006,0.219,0.131,79
0.00142746,0.998572,0,24.94,2.235,0.084,0.216,28
0.100179,0.899821,1,26.51,4.37,0.133,0.19,62
0.992362,0.00763774,0,21.181,5.463,0.245,0.126,86
0.000744908,0.999255,1,37.792,5.301,0.126,0.16,78
0.996256,0.00374406,0,20.376,4.619,0.216,0.11,104
0.0919432,0.908057,1,38.077,7.716,0.18,0.137,104
0.00173294,0.998267,0,39.021,6.064,0.142,0.167,86
1.54E-05,0.999985,1,64.298,11.221,0.156,0.13,156
2.19E-11,1,1,83.05,12.462,0.129,0.149,120
2.30E-09,1,1,61.303,7.508,0.098,0.193,76
4.79E-21,1,1,132.722,20.107,0.127,0.157,128
0.176932,0.823068,1,32.549,6.054,0.161,0.152,94
6.61E-06,0.999993,1,48.557,6.621,0.103,0.181,87
0.959396,0.0406035,0,30.216,6.984,0.207,0.115,119
0.124732,0.875268,0,21.919,2.636,0.091,0.208,56
0.129219,0.870781,1,49.494,11.75,0.218,0.097,141
0.970635,0.0293655,0,20.593,4.722,0.215,0.154,76
0.939543,0.0604568,1,28.294,6.535,0.211,0.122,104
2.27E-05,0.999977,1,70.351,14.947,0.181,0.115,154
0.850288,0.149712,0,24.181,4.604,0.173,0.126,89
0.140514,0.859487,0,22.092,2.43,0.098,0.198,62
5.26E-06,0.999995,1,60.254,10.751,0.162,0.124,116
6.91E-06,0.999993,0,42.112,4.737,0.094,0.194,63
0.13338,0.86662,0,33.748,6.513,0.152,0.139,94
0.820977,0.179023,0,21.331,4.392,0.177,0.148,65
0.00193126,0.998069,1,37.52,5.472,0.116,0.167,86
0.017341,0.982659,1,43.042,8.993,0.191,0.123,103
1.32E-07,1,1,79.773,15.318,0.158,0.153,160
0.973826,0.0261737,1,35.656,7.601,0.189,0.102,162
1.52E-08,1,1,82.459,15.923,0.166,0.12,146
0.0175709,0.982429,1,48.683,8.85,0.144,0.15,154
0.995346,0.0046537,0,24.147,4.686,0.171,0.126,134
7.72E-10,1,1,66.085,8.074,0.09,0.202,93
0.32248,0.67752,0,22.217,3.179,0.124,0.16,65
0.000640582,0.999359,1,52.373,10.698,0.181,0.108,113
0.0209041,0.979096,0,42.3,7.758,0.16,0.125,120
0.981289,0.018711,0,24.865,6.38,0.24,0.135,91
0.00758317,0.992417,1,37.411,5.084,0.099,0.186,109
0.00033036,0.99967,1,46.784,9.485,0.174,0.145,76
0.115148,0.884853,1,24.208,3.714,0.128,0.172,56
2.78E-05,0.999972,1,38.045,4.041,0.064,0.203,60
0.782789,0.217211,1,24.177,4.978,0.184,0.197,74
0.0031889,0.996811,1,32.947,4.137,0.097,0.202,75
9.42E-11,1,1,79.849,11.781,0.121,0.181,122
0.418319,0.581681,0,24.636,4.452,0.158,0.172,68
1.05E-15,1,1,83.677,7.829,0.077,0.212,68
0.344864,0.655136,0,36.774,7.786,0.187,0.107,114
0.980925,0.0190754,0,33.533,9.071,0.253,0.102,122
0.748474,0.251526,0,50.031,13.011,0.241,0.103,163
0.0234839,0.976516,0,42.014,8.669,0.18,0.155,103
0.811208,0.188792,0,31.291,7.191,0.205,0.118,103
0.432441,0.567559,0,21.413,2.979,0.12,0.153,68
0.870803,0.129197,0,20.804,4.205,0.182,0.147,68
0.950688,0.0493117,0,20.022,4.604,0.211,0.142,67
0.00624875,0.993751,1,33.037,5.837,0.158,0.186,55
5.50E-09,1,1,85.067,16.255,0.17,0.121,149
0.000908059,0.999092,1,29.14,2.863,0.087,0.163,49
2.50E-06,0.999997,1,64.477,10.393,0.133,0.138,148
6.33E-05,0.999937,0,56.509,10.519,0.156,0.154,120
0.0696983,0.930302,0,25.513,3.239,0.093,0.183,69
3.11E-11,1,1,63.267,5.562,0.073,0.237,66
0.405669,0.594331,0,40.41,9.261,0.212,0.112,123
1.54E-08,1,1,57.058,7.193,0.115,0.166,70
0.0265368,0.973463,1,23.333,2.406,0.093,0.198,50
5.04E-35,1,1,172.18,15.961,0.071,0.23,101
0.124715,0.875285,0,38.966,7.858,0.184,0.116,114
0.722838,0.277162,0,30.506,6.005,0.176,0.119,110
0.946062,0.0539384,0,25.59,6.04,0.223,0.143,89
0.430782,0.569218,0,22.555,3.694,0.143,0.174,64
9.17E-11,1,1,86.355,15.211,0.158,0.135,123
0.00135502,0.998645,1,56.778,11.347,0.175,0.118,149
0.00171226,0.998288,1,41.461,6.977,0.142,0.149,93
0.948232,0.0517679,0,33.457,7.486,0.199,0.1,136
0.000930545,0.99907,1,39.959,7.203,0.157,0.16,68
0.00517222,0.994828,1,29.318,3.751,0.116,0.196,56
9.00E-25,1,1,125.57,11.954,0.078,0.209,82
3.76E-12,1,1,72.578,8.073,0.081,0.218,78
0.000850013,0.99915,1,30.206,2.997,0.08,0.2,54
0.93299,0.0670103,0,24.269,4.962,0.184,0.126,95
1.59E-17,1,1,88.718,7.319,0.058,0.254,63
0.96455,0.0354496,1,25.84,4.856,0.163,0.142,119
3.74E-06,0.999996,1,43.851,5.115,0.096,0.184,64
0.974224,0.025776,0,29.812,7.322,0.223,0.126,115
0.00723625,0.992764,1,33.674,4.361,0.105,0.163,89
0.235347,0.764653,1,27.762,5.748,0.193,0.19,60
0.121014,0.878986,1,24.171,3.328,0.13,0.17,62
2.27E-06,0.999998,1,52.041,8.762,0.147,0.249,64
0.169375,0.830625,0,31.186,6.318,0.186,0.134,77
6.02E-22,1,1,120.992,13.545,0.093,0.188,104
0.23619,0.76381,0,24.086,4.098,0.158,0.145,59
0.111583,0.888417,1,22.883,3.276,0.128,0.177,51
3.43E-05,0.999966,1,36.199,3.827,0.093,0.188,49
0.9956,0.00439966,0,24.623,5.546,0.208,0.124,123
0.987459,0.0125406,0,22.19,3.878,0.153,0.143,118
0.999814,0.000186029,0,20.836,4.586,0.197,0.114,148
3.86E-09,1,1,88.279,17.975,0.176,0.118,145
0.761602,0.238398,0,38.307,10.14,0.251,0.124,109
0.928781,0.0712192,0,26.915,6.283,0.212,0.126,94
0.320043,0.679957,1,25.393,4.295,0.147,0.171,72
0.528604,0.471396,1,24.914,4.422,0.145,0.132,79
0.979011,0.0209886,0,21.227,4.703,0.207,0.141,87
0.569781,0.430219,1,27.404,4.635,0.158,0.137,97
0.000250531,0.999749,1,27.169,2.018,0.066,0.231,28
0.133727,0.866273,1,24.03,3.479,0.113,0.157,62
4.45E-07,1,1,57.178,6.931,0.092,0.183,119
0.64054,0.35946,0,24.931,5.661,0.217,0.156,60
2.84E-22,1,1,149.169,24.784,0.141,0.131,157
0.740487,0.259513,1,31.722,6.399,0.188,0.126,114
4.84E-16,1,1,98.328,12.12,0.097,0.18,114
6.56E-07,0.999999,1,56.084,7.28,0.106,0.177,109
0.685646,0.314354,1,53.675,13.132,0.219,0.096,189
0.999873,0.000127084,0,26.607,6.948,0.241,0.102,162
0.897157,0.102843,0,23.95,4.056,0.142,0.131,103
0.533875,0.466125,0,26.257,4.569,0.152,0.144,87
2.06E-08,1,1,66.244,10.068,0.137,0.152,105
2.30E-11,1,1,83.197,12.65,0.124,0.162,119
9.20E-06,0.999991,1,46.585,6.698,0.135,0.14,73
0.228664,0.771336,0,28.916,5.294,0.168,0.155,79
0.834579,0.165421,0,46.718,12.622,0.239,0.094,149
0.940083,0.0599171,1,27.78,6.343,0.209,0.12,103
0.502715,0.497285,1,22.178,3.53,0.145,0.145,68
0.00705655,0.992943,1,27.273,3.232,0.111,0.18,52
0.178444,0.821556,1,23.619,3.232,0.126,0.146,66
6.04E-14,1,1,109.938,20.313,0.155,0.129,147
0.878254,0.121746,0,26.71,5.818,0.18,0.132,94
0.919541,0.080459,0,26.105,5.028,0.169,0.118,108
0.994472,0.00552753,0,23.695,5.798,0.226,0.107,108
0.973604,0.0263957,0,22.744,4.69,0.188,0.118,99
0.97447,0.0255297,0,20.15,4.59,0.206,0.126,78
6.86E-12,1,1,69.056,7.643,0.09,0.182,64
0.106408,0.893592,0,22.947,3.501,0.126,0.195,47
5.17E-07,1,1,65.239,12.476,0.173,0.117,101
0.860814,0.139186,0,25.343,5.42,0.192,0.126,86
0.00210593,0.997894,1,43.127,7.754,0.155,0.142,97
0.889238,0.110762,0,25.456,5.881,0.21,0.126,82
0.938563,0.0614369,0,22.692,4.535,0.177,0.131,90
0.00452095,0.995479,0,27.522,2.732,0.088,0.194,57
0.946428,0.0535719,0,35.623,9.615,0.252,0.114,117
0.458746,0.541254,0,30.964,6.538,0.193,0.123,90
0.0072654,0.992735,1,29.028,3.646,0.104,0.184,61
0.00124888,0.998751,1,31.069,3.487,0.099,0.179,58
3.17E-07,1,1,76.182,16.523,0.185,0.128,123
0.989102,0.0108975,0,32.3,9.326,0.269,0.106,114
0.978011,0.0219887,0,30.644,7.682,0.23,0.1,119
0.858351,0.141649,0,22.087,3.941,0.161,0.139,83
0,1,1,235.316,28.396,0.096,0.187,139
0.88341,0.11659,0,43.54,11.212,0.237,0.099,149
0.961194,0.0388065,0,35.846,9.178,0.24,0.102,131
0.180468,0.819532,1,37.712,8.008,0.182,0.124,107
0.876199,0.123801,0,36.074,8.454,0.211,0.099,130
0.645967,0.354033,0,34.423,7.365,0.2,0.103,116
0.681852,0.318148,0,30.228,6.027,0.179,0.136,104
0.94593,0.0540698,0,28.328,5.941,0.185,0.113,117
0.994592,0.00540828,0,24.277,5.849,0.225,0.116,112
0.679402,0.320598,0,21.313,3.117,0.125,0.148,78
6.70E-17,1,1,132.017,24.503,0.16,0.127,178
0.0167044,0.983296,1,54.64,12.237,0.201,0.109,149
0.988155,0.0118449,0,49.276,13.705,0.254,0.081,189
0.940878,0.0591219,0,43.385,10.775,0.226,0.087,165
0.987292,0.0127084,0,40.382,10.402,0.241,0.088,165
0.743929,0.256071,0,31.296,6.687,0.188,0.114,107
0.993344,0.00665574,0,29.93,6.948,0.207,0.108,141
0.998459,0.00154051,0,27.363,5.909,0.199,0.102,155
0.976709,0.0232914,0,27.346,5.952,0.201,0.105,119
0.999902,9.81E-05,0,24.596,6.483,0.242,0.094,156
0.997483,0.00251675,0,22.792,5.14,0.206,0.108,122
0.99363,0.0063702,0,21.186,4.525,0.186,0.126,107
0.00159109,0.998409,1,49.264,9.841,0.177,0.114,112
8.41E-06,0.999992,1,39.762,4.283,0.089,0.206,53
1.08E-05,0.999989,1,59.612,9.925,0.126,0.15,134
0.814111,0.185889,0,39.09,9.159,0.209,0.105,138
0.254969,0.745031,1,25.623,3.751,0.123,0.165,80
0.992698,0.00730183,0,23.744,5.092,0.195,0.126,117
0.866545,0.133455,0,22.791,4.939,0.196,0.141,72
0.0275743,0.972426,1,31.143,4.113,0.112,0.158,89
0.799202,0.200798,0,22.991,4.235,0.149,0.156,81
1.27E-05,0.999987,0,57.972,11.289,0.174,0.118,100
5.17E-11,1,1,60.771,5.355,0.072,0.244,55
3.74E-08,1,1,66.93,11.252,0.142,0.188,99
0.211743,0.788257,1,26.439,4.223,0.14,0.145,76
0.00444975,0.99555,0,51.388,11.155,0.192,0.112,122
0.548241,0.451759,0,23.208,3.462,0.127,0.15,81
5.93E-09,1,1,68.354,10.958,0.128,0.151,94
0.776498,0.223502,0,21.205,4.131,0.175,0.159,64
6.44E-18,1,1,99.352,10.806,0.075,0.239,86
0.00953278,0.990467,1,25.067,2.545,0.088,0.203,49
0.632789,0.367211,0,21.745,3.998,0.171,0.152,62
1.06E-13,1,1,101.083,16.81,0.128,0.175,134
0.000197504,0.999803,1,41.644,5.377,0.114,0.167,92
0.0177017,0.982298,0,32.398,5.347,0.141,0.156,73
0.527006,0.472994,0,31.3,7.174,0.212,0.157,84
0.0924051,0.907595,0,27.817,4.369,0.125,0.143,74
3.09E-08,1,1,59.528,8.213,0.118,0.16,84
0.518801,0.481199,0,25.368,4.776,0.165,0.141,75
7.86E-08,1,1,69.579,11.219,0.138,0.133,133
0.000932967,0.999067,1,48.538,8.499,0.142,0.213,118
4.03E-06,0.999996,1,43.863,5.132,0.106,0.183,64
3.36E-05,0.999966,1,42.399,5.659,0.1,0.207,71
0.920903,0.0790966,1,30.365,5.929,0.167,0.114,130
1.11E-05,0.999989,1,39.631,4.208,0.095,0.183,57
0.960154,0.0398462,0,20.99,4.277,0.186,0.157,84
0.955272,0.044728,0,38.742,9.892,0.234,0.094,143
0.314509,0.685491,0,35.497,7.681,0.203,0.109,102
0.813913,0.186087,1,34.863,8.036,0.207,0.111,120
0.991216,0.00878416,0,23.695,5.705,0.216,0.113,104
0.939103,0.0608973,0,21.323,4.32,0.181,0.126,82
0.240385,0.759615,0,29.114,5.367,0.161,0.128,82
0.778209,0.221791,0,22.015,4.177,0.17,0.145,71
0.0502554,0.949745,1,24.49,4.176,0.158,0.212,36
1.94E-07,1,0,66.404,10.068,0.117,0.167,136
0.0244417,0.975558,0,22.171,2.481,0.087,0.22,38
0.00235025,0.99765,1,24.358,1.882,0.043,0.221,38
0.573565,0.426435,1,36.438,7.527,0.179,0.125,127
0.000108479,0.999892,1,47.431,8.14,0.125,0.192,89
0.474679,0.525321,0,37.664,8.861,0.209,0.121,110
0.824254,0.175746,0,35.765,7.77,0.191,0.097,134
0.0841606,0.915839,1,31.039,4.881,0.136,0.13,91
0.129255,0.870745,0,24.654,3.187,0.107,0.269,67
0.00423559,0.995764,1,33.103,4.961,0.121,0.172,67
1.82E-16,1,1,107.478,16.004,0.132,0.157,117
0.978869,0.0211312,0,20.392,4.391,0.185,0.154,86
7.93E-14,1,1,81.008,8.312,0.075,0.227,94
2.83E-06,0.999997,1,66.234,12.879,0.169,0.123,125
0.75354,0.24646,0,22.743,3.799,0.147,0.135,83
0.0201449,0.979855,1,45.8,9.676,0.189,0.111,118
0.166225,0.833775,0,39.095,8.281,0.186,0.115,113
0.0557709,0.944229,1,35.988,7.661,0.196,0.204,77
0.944489,0.0555115,0,31.438,6.671,0.195,0.098,131
0.510401,0.489599,0,30.219,5.168,0.141,0.148,110
0.937137,0.0628629,0,20.229,4.16,0.175,0.139,75
2.69E-11,1,1,62.115,5.316,0.067,0.233,59
1.84E-12,1,1,73.609,7.468,0.074,0.263,85
4.80E-07,1,1,49.915,5.564,0.088,0.215,80
0.96133,0.0386704,0,20.084,3.584,0.154,0.127,91
0.000137553,0.999862,1,48.998,8.605,0.142,0.155,98
9.37E-05,0.999906,0,45.248,7.316,0.145,0.136,82
1.03E-15,1,1,80.391,6.513,0.055,0.217,62
0.437179,0.562821,1,23.07,3.411,0.135,0.157,74
0.0288331,0.971167,0,28.28,3.52,0.11,0.162,75
7.01E-08,1,1,75.239,13.878,0.158,0.131,137
0.000695768,0.999304,1,31.471,3.69,0.096,0.232,49
6.94E-13,1,1,74.932,8.327,0.097,0.181,72
5.53E-05,0.999945,1,34.136,2.821,0.069,0.215,54
0.345169,0.654831,0,41.938,10.798,0.232,0.11,108
4.60E-10,1,1,70.364,9.471,0.102,0.22,99
0.0703603,0.92964,0,38.462,7.144,0.162,0.119,114
0.939638,0.0603624,0,31.394,7.296,0.22,0.105,118
0.999081,0.000919191,0,22.912,5.169,0.197,0.138,135
2.84E-11,1,1,66.275,5.792,0.073,0.21,87
0.89531,0.10469,1,31.871,5.21,0.112,0.15,152
0.891676,0.108324,0,27.569,5.742,0.186,0.114,104
0.99439,0.00561026,0,25.147,5.9,0.214,0.11,119
0.99706,0.00293996,0,23.756,5.316,0.206,0.115,125
0.999772,0.000227937,0,23.484,5.518,0.206,0.102,153
0.277287,0.722713,1,21.307,3.443,0.137,0.183,49
3.41E-09,1,1,74.523,13.233,0.149,0.151,102
0.000221806,0.999778,1,52.791,9.058,0.138,0.146,129
0.946529,0.0534714,0,28.079,6.32,0.209,0.128,107
0.105499,0.894501,0,27.665,4.634,0.157,0.146,68
0.0725339,0.927466,0,22.281,2.984,0.093,0.234,45
2.00E-09,1,1,51.973,5.224,0.096,0.193,32
1.03E-09,1,1,65.423,8.145,0.098,0.192,90
1.27E-13,1,1,67.425,4.154,0.044,0.332,49
0.961412,0.0385881,0,29.761,7.32,0.222,0.11,110
0.965146,0.0348535,0,23.885,4.792,0.176,0.121,104
0.00497234,0.995028,1,48.49,9.358,0.169,0.115,128
0.636669,0.363331,0,31.049,6.84,0.198,0.126,95
1.75E-15,1,1,89.007,10.25,0.092,0.191,82
3.27E-09,1,1,66.067,9.296,0.114,0.16,93
0.0527489,0.947251,1,33.574,5.443,0.148,0.13,96
1.41E-06,0.999999,1,53.627,7.889,0.115,0.204,88
0.521384,0.478616,1,22.413,3.686,0.137,0.151,69
2.74E-09,1,1,48.65,3.465,0.061,0.262,35
1.09E-05,0.999989,1,50.146,7.068,0.122,0.161,99
5.98E-12,1,1,71.617,8.754,0.102,0.202,65
0.838517,0.161483,1,27.728,6.789,0.219,0.148,80
5.98E-05,0.99994,1,38.245,4.969,0.111,0.201,54
0.108153,0.891847,0,34.407,6.784,0.174,0.127,91
0.446043,0.553957,0,23.346,3.997,0.14,0.149,68
2.73E-10,1,1,53.769,3.488,0.054,0.273,47
0.614968,0.385032,0,21.424,3.696,0.164,0.163,63
0.139,0.861,0,37.001,8.033,0.197,0.115,96
0.522314,0.477686,0,21.608,3.667,0.151,0.167,61
