Likelihood that Jet is Background,Likelihood that Jet is Signal,background/signal,pT GeV,mass GeV,width,ptD,#of constituents
1.68E-05,0.999983,1,68.454,4.464,0.055,0.544,6
0.0545211,0.945479,1,69.127,11.61,0.157,0.385,12
0.944971,0.0550287,0,22.49,1.905,0.08,0.472,5
0.55619,0.44381,1,38.852,4.85,0.102,0.451,7
6.78E-06,0.999993,1,105.741,18.531,0.146,0.3,14
0.949662,0.0503382,0,35.967,7.219,0.17,0.414,8
0.000953833,0.999046,1,67.688,6.183,0.081,0.463,9
0.989556,0.0104442,0,29.077,4.112,0.129,0.392,8
0.992247,0.00775298,0,24.568,3.422,0.125,0.435,7
5.95E-11,1,1,128.221,15.248,0.1,0.418,11
3.09E-06,0.999997,1,81.763,6.789,0.068,0.534,8
0.933849,0.0661511,1,23.571,2.698,0.102,0.457,5
0.962758,0.037242,1,22.648,3.581,0.144,0.46,5
0.99351,0.00649016,0,24.893,4.708,0.173,0.4,7
0.969487,0.0305132,1,59.352,9.548,0.143,0.304,15
5.71E-08,1,1,104.951,10.102,0.091,0.378,11
0.953294,0.0467058,0,50.664,10.219,0.172,0.305,12
0.991618,0.00838239,1,35.548,4.877,0.116,0.361,10
0.0779251,0.922075,1,32.185,2.027,0.06,0.642,3
0.989004,0.0109956,0,24.939,3.01,0.107,0.394,7
0.999721,0.000279005,0,30.039,5.902,0.177,0.351,11
0.000539353,0.999461,1,51.081,4.553,0.043,0.545,4
0.000543792,0.999456,1,58.053,4.473,0.072,0.502,6
0.914625,0.0853751,1,24.907,2.631,0.082,0.561,5
0.000763913,0.999236,1,67.779,5.801,0.075,0.419,9
3.83E-05,0.999962,1,85.135,9.082,0.091,0.365,11
0.70225,0.29775,0,30.226,4.591,0.125,0.484,5
0.748965,0.251035,0,32.244,3.715,0.095,0.47,6
0.974741,0.0252589,0,31.26,3.304,0.087,0.439,8
0.934616,0.0653843,1,31.085,4.29,0.113,0.395,7
0.0623095,0.937691,1,36.19,2.088,0.042,0.627,4
0.0647436,0.935256,1,51.314,5.754,0.099,0.443,8
0.399072,0.600928,1,25.809,1.06,0.038,0.699,3
1.04E-05,0.99999,1,62.709,1.518,0.017,0.793,4
0.975172,0.0248281,1,39.342,5.874,0.13,0.347,10
0.563551,0.436449,1,23.844,1.334,0.041,0.675,3
0.00486992,0.99513,1,64.068,8.876,0.105,0.407,9
0.00816097,0.991839,1,50.166,4.75,0.089,0.478,6
3.20E-06,0.999997,1,100.99,11.003,0.091,0.432,13
2.67E-05,0.999973,1,101.063,17.037,0.157,0.304,14
0.887207,0.112793,0,21.841,1.386,0.051,0.629,4
0.68059,0.31941,1,25.144,1.464,0.058,0.537,4
5.31E-11,1,1,112.096,8.888,0.053,0.612,7
0.000233274,0.999767,1,83.622,9.602,0.106,0.348,12
0.560402,0.439598,1,21.038,0.834,0.032,0.82,2
0.930474,0.0695264,0,20.175,1.886,0.079,0.543,4
0.433145,0.566855,1,25.975,1.061,0.029,0.792,3
0.998708,0.00129224,1,26.067,3.959,0.13,0.352,9
0.604435,0.395565,1,40.493,3.576,0.087,0.378,8
1.03E-15,1,1,129.142,3.649,0.012,0.926,3
0.0153586,0.984641,1,86.291,11.129,0.1,0.375,16
1.98E-10,1,1,136.238,17.103,0.103,0.415,14
0.00332537,0.996675,1,63.484,5.611,0.082,0.431,9
0.00032743,0.999673,1,62.914,4.792,0.064,0.465,7
0.994357,0.00564295,0,34.152,4.645,0.122,0.339,10
3.29E-08,1,1,92.429,7.443,0.058,0.612,7
9.10E-17,1,1,171.647,16.409,0.077,0.417,12
4.27E-13,1,1,156.948,15.757,0.091,0.394,15
0.169559,0.830441,1,51.996,6.381,0.106,0.436,9
0.315987,0.684013,1,52.45,5.693,0.092,0.409,10
1.61E-06,0.999998,1,86.607,12.75,0.137,0.425,8
0.993329,0.00667098,1,43.148,6.818,0.134,0.367,12
0.000176897,0.999823,1,62.833,5.341,0.076,0.64,6
0.0008463,0.999154,1,65.612,7.913,0.095,0.476,8
1.97E-07,1,1,97.512,8.174,0.072,0.507,10
0.520288,0.479712,1,46.223,5.371,0.106,0.39,9
0.517081,0.482919,1,28.494,3.09,0.079,0.578,4
0.713889,0.286111,0,43.862,5.72,0.108,0.376,9
0.997688,0.00231236,0,31.466,4.57,0.133,0.324,10
5.19E-05,0.999948,1,72.077,5.828,0.075,0.403,8
0.860274,0.139726,1,37.225,4.007,0.092,0.459,8
0.933933,0.0660667,1,27.053,2.438,0.08,0.497,6
0.965041,0.0349587,1,22.466,2.46,0.081,0.624,5
0.0714724,0.928528,1,42.438,2.813,0.061,0.495,6
4.84E-16,1,1,166.325,15.467,0.08,0.426,12
0.683192,0.316808,0,25.038,1.589,0.055,0.522,4
0.958035,0.0419651,1,39.85,4.165,0.098,0.358,10
1.67E-07,1,1,111.979,16.353,0.141,0.302,13
2.28E-05,0.999977,1,143.875,23.955,0.136,0.316,25
0.443021,0.556979,1,25.286,1.567,0.051,0.647,3
0.857349,0.142651,1,27.006,3.706,0.122,0.487,5
1.66E-07,1,1,118.186,14.341,0.094,0.382,15
0.977667,0.0223331,1,35.269,4.829,0.123,0.401,9
0.997942,0.00205838,0,21.594,4.591,0.206,0.38,7
3.48E-07,1,1,112.637,14.12,0.099,0.416,14
0.108963,0.891037,1,34.782,2.529,0.053,0.636,4
0.335113,0.664887,1,27.502,1.361,0.027,0.815,3
0.000319619,0.99968,1,88.544,13.815,0.139,0.327,13
0.976038,0.0239617,1,54.872,9.144,0.152,0.292,14
3.54E-15,1,1,171.273,16.293,0.076,0.401,15
0.995901,0.00409873,1,22.312,3.012,0.096,0.451,7
0.538579,0.461421,1,42.334,4.869,0.11,0.402,8
0.910119,0.0898813,1,24.648,2.044,0.077,0.55,5
0.19209,0.80791,1,50.369,4.596,0.076,0.438,9
0.0264281,0.973572,1,39.04,1.522,0.035,0.706,4
0.971346,0.0286542,0,23.971,2.299,0.089,0.425,6
0.000212013,0.999788,1,63.915,4.787,0.06,0.431,7
0.91522,0.0847802,1,31.888,3.955,0.108,0.422,7
0.356909,0.643091,1,34.678,3.995,0.093,0.594,5
0.996196,0.00380367,0,34.193,6.223,0.167,0.337,10
2.10E-11,1,1,121.98,9.192,0.063,0.588,9
0.267062,0.732938,1,28.03,2.032,0.069,0.652,3
0.904494,0.095506,0,23.849,1.449,0.05,0.488,5
0.893837,0.106163,1,26.166,3.454,0.108,0.545,5
2.30E-10,1,1,118.708,9.566,0.061,0.598,10
0.0136511,0.986349,1,64.386,8.667,0.104,0.402,10
9.74E-06,0.99999,1,77.765,6.178,0.062,0.5,8
7.79E-35,1,1,306.208,31.081,0.08,0.518,13
0.0104602,0.98954,0,45.288,3.369,0.072,0.515,5
1.26E-07,1,1,111.9,13.096,0.094,0.47,13
0.964584,0.0354164,0,28.358,2.809,0.092,0.413,7
0.41783,0.58217,1,28.19,1.45,0.034,0.546,4
2.75E-10,1,1,95.044,5.989,0.061,0.587,4
0.989968,0.0100324,0,21.18,2.193,0.087,0.486,6
0.814132,0.185868,1,49.393,6.413,0.113,0.336,11
0.00213272,0.997867,1,61.751,5.607,0.079,0.504,8
0.965086,0.0349135,1,45.641,8.823,0.167,0.329,11
0.991138,0.0088624,0,24.761,3.605,0.132,0.384,7
2.39E-08,1,1,113.305,13.846,0.099,0.414,12
0.295719,0.704281,1,34.404,3.155,0.081,0.516,5
0.000173593,0.999826,1,72.566,6.635,0.085,0.404,9
0.997378,0.00262154,0,21.484,3.641,0.164,0.387,7
0.988871,0.011129,1,22.196,3.315,0.139,0.437,6
0.975721,0.0242794,0,23.177,1.964,0.076,0.425,6
0.998393,0.00160736,1,37.557,5.184,0.125,0.303,12
0.754803,0.245197,1,42.298,4.22,0.089,0.376,9
0.985727,0.0142726,1,41.668,6.692,0.143,0.335,11
0.00195795,0.998042,1,66.171,7.014,0.083,0.486,9
0.00264823,0.997352,0,51.529,5.069,0.077,0.69,5
0.360096,0.639904,1,46.543,7.868,0.14,0.436,8
0.970111,0.0298885,1,21.742,2.989,0.116,0.506,5
1.02E-06,0.999999,1,70.713,4.318,0.041,0.723,4
0.00108979,0.99891,1,62.597,4.529,0.048,0.462,8
0.916115,0.0838851,1,33.353,6.232,0.164,0.396,7
0.0205759,0.979424,1,61.881,6.399,0.085,0.411,10
0.994151,0.00584895,0,28.032,5.196,0.164,0.364,8
0.970233,0.0297668,0,24.663,3.11,0.111,0.419,6
0.0461704,0.95383,1,52.127,5.145,0.088,0.467,8
0.28299,0.71701,0,49.672,6.086,0.106,0.404,9
0.904078,0.095922,0,32.094,3.681,0.106,0.417,7
3.21E-05,0.999968,1,94.819,12.674,0.114,0.37,13
1.28E-05,0.999987,1,73.602,5.778,0.068,0.545,7
0.0079028,0.992097,1,84.453,16.606,0.177,0.338,14
0.807875,0.192125,1,37.706,3.715,0.094,0.387,8
0.760051,0.239949,1,50.778,6.369,0.114,0.398,11
0.000884244,0.999116,1,69.066,7.468,0.083,0.53,9
1.39E-07,1,1,100.421,11.816,0.078,0.502,10
0.996438,0.00356203,0,26.773,5.457,0.177,0.358,8
0.351651,0.648349,1,47.573,4.629,0.092,0.364,9
0.0696012,0.930399,1,43.123,3.854,0.076,0.485,6
0.988243,0.0117569,0,20.058,4.256,0.202,0.461,5
0.000206795,0.999793,1,91.862,11.471,0.12,0.309,14
0.963309,0.0366915,0,32.696,3.879,0.096,0.428,8
3.84E-05,0.999962,1,98.446,13.562,0.108,0.401,14
0.997569,0.00243079,0,20.816,3.315,0.134,0.387,7
0.894768,0.105232,1,21.812,2.276,0.102,0.527,4
0.0643375,0.935662,1,58.384,6.683,0.108,0.361,10
8.43E-10,1,1,118.373,11.512,0.075,0.435,11
0.117236,0.882764,1,55.924,5.725,0.092,0.378,10
0.742565,0.257435,1,35.077,3.004,0.069,0.442,7
6.53E-21,1,1,217.246,22.318,0.074,0.458,16
0.997072,0.00292828,0,21.998,4.033,0.164,0.385,7
0.144317,0.855683,1,49.6,6.394,0.093,0.533,8
2.94E-07,1,1,99.545,8.84,0.07,0.415,11
0.164923,0.835077,1,29.168,1.245,0.041,0.651,3
0.831461,0.168539,1,27.805,3.24,0.088,0.595,5
0.772983,0.227017,1,35.069,3.737,0.082,0.44,7
0.97813,0.0218696,1,23.411,2.335,0.091,0.456,6
0.00044588,0.999554,1,59.353,5.554,0.087,0.505,6
0.00964185,0.990358,1,45.212,2.359,0.038,0.587,5
4.58E-05,0.999954,1,81.282,8.652,0.091,0.426,10
0.995507,0.00449293,0,20.315,4.268,0.189,0.418,6
0.0786096,0.92139,1,38.731,2.538,0.053,0.544,5
0.000103503,0.999897,1,70.859,6.745,0.071,0.457,8
0.130461,0.869539,1,32.374,1.041,0.032,0.517,4
0.985203,0.0147966,1,34.28,5.612,0.135,0.364,9
0.500129,0.499871,0,21.936,0.785,0.026,0.857,2
8.51E-06,0.999992,1,76.892,10.715,0.111,0.428,7
0.926914,0.0730858,1,32.199,4.258,0.12,0.495,7
0.000214443,0.999786,1,65.376,6.079,0.083,0.518,7
0.771985,0.228015,1,31.7,3.103,0.085,0.503,6
0.000547777,0.999452,1,84.78,9.814,0.084,0.381,13
0.996176,0.0038237,1,21.453,2.42,0.099,0.398,7
0.493472,0.506528,1,49.63,5.009,0.08,0.387,10
0.802969,0.197031,0,20.397,1.254,0.051,0.66,3
7.74E-06,0.999992,1,70.059,3.812,0.039,0.516,6
4.02E-05,0.99996,1,84.203,11.358,0.096,0.581,10
0.992864,0.00713578,0,20.274,2.581,0.108,0.446,6
2.55E-05,0.999974,1,94.992,11.12,0.097,0.433,13
2.44E-22,1,1,218.978,18.572,0.062,0.617,14
0.0453807,0.954619,1,37.27,2.156,0.052,0.622,4
0.992951,0.00704889,1,30.641,3.549,0.108,0.347,9
0.0488254,0.951175,1,64.931,10.628,0.137,0.341,11
0.000258156,0.999742,1,96.519,14.467,0.132,0.327,15
0.0440058,0.955994,1,41.41,2.921,0.056,0.633,5
0.395795,0.604205,1,26.108,1.55,0.055,0.678,3
0.205946,0.794054,1,38.892,2.93,0.061,0.492,6
0.151553,0.848447,1,48.357,5.215,0.09,0.471,8
0.993301,0.0066993,1,28.244,4.823,0.164,0.364,8
0.497577,0.502423,1,36.727,5.158,0.094,0.54,6
0.981896,0.0181037,0,22.679,2.401,0.099,0.418,6
0.824074,0.175926,1,37.841,4.243,0.103,0.401,8
0.779108,0.220892,0,23.654,1.645,0.06,0.521,4
0.995846,0.00415404,1,21.703,2.493,0.107,0.383,7
0.998964,0.00103561,0,34.354,7.1,0.177,0.327,11
5.53E-05,0.999945,1,72.678,6.455,0.057,0.492,8
0.98147,0.0185296,1,25.965,2.098,0.071,0.431,7
0.722106,0.277894,1,21.662,1.433,0.052,0.637,3
3.54E-23,1,1,194.758,13.614,0.044,0.771,6
0.18052,0.81948,1,36.339,2.92,0.072,0.549,5
7.47E-09,1,1,148.601,21.81,0.126,0.306,20
0.998781,0.00121944,0,21.804,2.951,0.119,0.361,8
0.410731,0.589269,1,43.153,3.707,0.073,0.435,8
0.954732,0.0452682,1,29.429,2.976,0.09,0.448,7
0.977794,0.0222056,1,24.442,3.307,0.119,0.488,6
7.08E-06,0.999993,1,101.42,10.459,0.069,0.392,14
0.0996239,0.900376,1,34.723,2.017,0.05,0.627,4
0.997683,0.00231716,0,20.211,2.425,0.107,0.421,7
0.999757,0.000243223,0,25.758,5.327,0.19,0.328,10
6.91E-11,1,1,92.037,4.515,0.049,0.708,2
0.867835,0.132165,0,29.992,3.366,0.084,0.52,6
0.976312,0.0236884,0,20.31,2.195,0.096,0.487,5
0.340988,0.659012,1,29.741,1.511,0.05,0.603,4
0.890406,0.109594,0,37.574,6.364,0.157,0.369,8
0.981158,0.0188422,0,22.818,2.311,0.096,0.431,6
0.000599507,0.9994,1,54.478,3.362,0.052,0.643,5
0.458578,0.541422,1,25.743,1.839,0.053,0.715,3
3.77E-14,1,1,137.872,12.254,0.085,0.447,8
0.975726,0.0242742,1,23.831,2.43,0.094,0.46,6
1.22E-11,1,1,167.15,20.381,0.091,0.401,20
0.268852,0.731148,1,27.267,1.387,0.029,0.647,3
0.763325,0.236675,1,24.231,1.843,0.069,0.539,4
3.48E-09,1,1,99.295,8.302,0.07,0.568,7
8.55E-08,1,1,136.189,24.169,0.158,0.355,18
0.971676,0.0283241,0,26.099,4.906,0.17,0.436,6
0.900229,0.099771,1,28.02,2.364,0.077,0.456,6
0.972171,0.0278293,1,32.95,5.504,0.15,0.395,8
0.00221801,0.997782,1,62.282,6.312,0.076,0.548,8
0.973848,0.0261517,0,21.894,3.885,0.159,0.464,5
0.800439,0.199561,1,20.125,1.168,0.039,0.637,3
1.16E-14,1,1,149.464,13.947,0.071,0.489,10
5.82E-15,1,1,146.854,11.505,0.07,0.511,9
4.36E-05,0.999956,1,60.009,5.258,0.049,0.698,4
1.93E-07,1,1,81.774,5.028,0.056,0.522,6
0.984237,0.0157628,0,25.803,2.815,0.094,0.395,7
0.979149,0.0208508,0,31.572,5.194,0.138,0.362,8
0.0158567,0.984143,1,58.82,6.145,0.096,0.372,9
7.72E-12,1,1,109.845,7.866,0.07,0.542,5
0.262472,0.737528,1,38.727,4.078,0.099,0.468,6
9.98E-18,1,1,235.599,46.009,0.167,0.274,24
0.837912,0.162088,0,29.579,2.509,0.076,0.435,6
2.70E-05,0.999973,1,88.225,12.657,0.11,0.372,11
0.000418113,0.999582,1,55.405,4.165,0.069,0.544,5
0.990567,0.00943271,1,29.517,4.931,0.144,0.418,8
0.00545728,0.994543,1,51.306,4.164,0.07,0.537,6
0.969078,0.0309215,0,21.775,3.318,0.131,0.453,5
0.439755,0.560245,1,40.104,5.079,0.107,0.41,7
1.86E-06,0.999998,1,92.17,11.85,0.109,0.373,10
0.00191039,0.99809,1,50.553,3.384,0.059,0.562,5
4.77E-06,0.999995,1,69.615,4.595,0.054,0.674,5
5.60E-10,1,1,111.551,9.543,0.08,0.436,9
0.99806,0.00194025,0,20.159,3.117,0.146,0.387,7
2.13E-38,1,1,320.856,26.404,0.075,0.511,11
0.076238,0.923762,1,87.042,15.542,0.159,0.28,17
0.962138,0.0378617,1,25.283,2.8,0.105,0.433,6
0.823641,0.176359,1,28.514,4.78,0.142,0.491,5
0.999643,0.000356833,1,29.856,5.103,0.153,0.312,11
0.995456,0.00454428,0,31.414,6.199,0.161,0.379,9
0.963726,0.0362739,0,40.792,6.13,0.134,0.365,10
0.99781,0.0021901,1,31.067,4,0.118,0.351,10
1.10E-05,0.999989,1,73.719,5.494,0.06,0.532,7
0.997484,0.00251553,1,33.399,6.686,0.194,0.329,10
0.000177443,0.999823,1,93.727,13.754,0.124,0.338,14
0.996313,0.00368676,0,21.157,1.993,0.09,0.414,7
0.894264,0.105736,1,35.5,3.392,0.084,0.403,8
0.995315,0.00468532,0,21.976,2.382,0.091,0.4,7
0.307978,0.692023,1,28.965,3.024,0.068,0.796,3
0.975821,0.0241793,1,23.883,2.776,0.101,0.435,6
0.00219511,0.997805,1,65.198,6.437,0.091,0.428,9
6.81E-07,0.999999,1,93.292,8.443,0.067,0.415,10
0.00448614,0.995514,1,67.292,7.197,0.09,0.469,10
9.75E-08,1,1,95.939,8.526,0.074,0.463,9
2.55E-06,0.999997,1,74.798,5.358,0.064,0.578,6
2.36E-17,1,1,152.176,8.239,0.037,0.744,6
0.856342,0.143658,0,23.371,2.91,0.089,0.57,4
0.000202097,0.999798,1,89.402,11.873,0.116,0.427,13
0.00360848,0.996391,1,62.326,4.345,0.05,0.435,9
4.06E-05,0.999959,0,69.437,5.069,0.069,0.489,7
0.278677,0.721323,1,30.63,2.03,0.065,0.55,4
0.210277,0.789723,1,24.678,0.617,0.025,0.707,2
0.392174,0.607826,1,28.388,3.965,0.129,0.722,3
0.998809,0.0011911,0,21.533,2.713,0.105,0.368,8
0.965001,0.0349988,1,56.77,10.497,0.157,0.293,14
0.966925,0.0330747,0,24.281,2.264,0.078,0.424,6
0.976751,0.0232495,0,20.746,2.919,0.113,0.482,5
0.000792327,0.999208,1,96.012,12.794,0.096,0.391,16
2.97E-05,0.99997,1,49.537,0,0,1,1
0.691137,0.308863,1,21.697,0.946,0.042,0.628,3
2.91E-05,0.999971,1,64.193,3.493,0.034,0.767,5
0.000449249,0.999551,1,62.419,4.772,0.064,0.528,7
0.871594,0.128405,1,26.615,3.681,0.113,0.496,5
0.000401388,0.999599,1,69.593,10.415,0.141,0.486,8
0.674838,0.325162,1,28.91,2.426,0.068,0.476,5
2.27E-09,1,1,92.356,6.52,0.067,0.543,5
0.0356906,0.964309,1,53.106,6.008,0.082,0.439,8
2.44E-07,1,1,97.064,9.333,0.077,0.442,10
0.705298,0.294702,1,26.699,2.764,0.081,0.68,4
0.123366,0.876634,1,48.956,5.605,0.101,0.414,8
0.0061958,0.993804,1,54.079,3.761,0.055,0.531,7
0.998742,0.00125778,1,26.6,4.402,0.154,0.375,9
0.998887,0.0011125,0,25.243,3.388,0.125,0.346,9
4.11E-06,0.999996,1,106.157,16.024,0.115,0.372,14
0.257127,0.742873,1,72.251,9.361,0.123,0.282,15
1.45E-11,1,1,104.308,5.828,0.051,0.693,4
0.0185858,0.981414,1,33.395,1.549,0.044,0.744,2
0.000315149,0.999685,1,79.066,9.349,0.109,0.344,11
0.989802,0.0101978,1,26.393,4.982,0.16,0.419,7
0.439316,0.560684,0,32.311,1.827,0.041,0.628,5
0.998575,0.00142477,1,22.811,3.494,0.145,0.365,8
0.791112,0.208888,1,42.958,6.322,0.127,0.354,9
0.752495,0.247505,0,23.934,1.258,0.052,0.537,4
0.981575,0.0184251,1,86.338,16.786,0.175,0.268,22
0.846419,0.153581,0,42.644,6.544,0.118,0.461,9
0.633525,0.366475,1,26.679,2.575,0.088,0.547,4
0.991861,0.00813897,1,28.357,4.062,0.135,0.391,8
0.98557,0.01443,0,22.075,1.929,0.081,0.486,6
0.993574,0.00642642,0,20.044,2.802,0.113,0.435,6
0.111364,0.888636,1,30.749,1.547,0.037,0.668,3
0.205803,0.794197,1,45.97,4.077,0.083,0.381,8
0.974546,0.0254536,1,27.473,2.943,0.086,0.428,7
0.999743,0.000257338,0,26.98,6.526,0.23,0.338,10
0.990478,0.00952167,1,34.596,7.745,0.208,0.345,9
0.00800863,0.991991,1,47.465,4.479,0.079,0.62,5
0.997613,0.00238707,0,24.708,4.112,0.154,0.361,8
0.906173,0.0938273,1,20.992,1.777,0.077,0.533,4
0.4587,0.5413,1,35.213,5.5,0.127,0.692,5
