Likelihood that Jet is Background,Likelihood that Jet is Signal,background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0.999493,0.000507202,0,23.08,4.194,0.166,0.413,6
0.992466,0.0075342,0,21.333,1.693,0.069,0.511,4
0.998425,0.00157523,0,31.442,5.718,0.166,0.384,7
0.995945,0.00405513,0,26.23,4.064,0.14,0.565,4
0.996266,0.00373445,0,25.408,3.43,0.11,0.489,5
0.999047,0.000952719,0,22.19,4.362,0.171,0.511,4
0.998738,0.00126244,0,20.661,2.882,0.12,0.452,5
0.99728,0.00272011,0,20.513,2.929,0.127,0.586,3
0.995305,0.00469529,0,24.953,3.358,0.125,0.562,4
0.997743,0.00225721,0,24.078,3.706,0.125,0.602,4
0.999418,0.000582155,0,22.953,4.603,0.187,0.455,5
0.999156,0.000844533,0,27.891,5.58,0.184,0.426,6
0.999465,0.000535128,0,26.965,6.434,0.214,0.463,5
0.994953,0.00504745,0,24.634,2.8,0.106,0.467,5
1.32E-09,1,0,107.755,5.111,0.03,0.671,5
0.0120811,0.987919,0,65.663,7.668,0.105,0.468,6
0.989479,0.0105211,0,46.374,8.196,0.142,0.38,9
0.998394,0.00160559,0,23.897,4.529,0.164,0.506,4
4.38E-12,1,1,140.951,12.365,0.032,0.923,4
0.999265,0.00073457,0,28.21,5.925,0.19,0.422,6
0.998977,0.00102314,0,27.716,5.282,0.176,0.425,6
0.99811,0.00188978,0,27.566,4.442,0.152,0.432,6
0,1,0,429.721,27.129,0.025,0.911,9
6.38E-16,1,1,158.525,6.838,0.026,0.786,6
0.996986,0.00301431,0,33.406,5.004,0.13,0.365,8
0.999775,0.00022463,0,27.641,6.282,0.218,0.386,7
0.998952,0.00104827,0,26.957,4.271,0.139,0.39,7
0.999132,0.000867758,0,24.484,4.092,0.162,0.418,6
0.999344,0.000656081,0,20.294,3.339,0.148,0.466,5
0.943695,0.0563046,0,40.539,6.282,0.122,0.55,5
0.998229,0.00177084,0,21.769,2.917,0.096,0.479,5
0.999589,0.000410847,0,23.062,4.947,0.201,0.47,5
0,1,1,685.742,38.229,0.015,0.973,4
0.835025,0.164975,0,26.896,0,0,1,1
0.999747,0.000252495,0,25.029,5.749,0.221,0.413,6
0.999724,0.000276298,0,21.791,4.29,0.175,0.425,6
6.32E-24,1,1,206.232,5.609,0.01,0.96,3
0.999771,0.000229047,0,21.538,4.459,0.186,0.411,6
0.999783,0.00021707,0,20.967,4.883,0.214,0.452,5
0,1,1,428.506,18.623,0.009,0.984,3
0.999023,0.000976774,0,24.579,4.701,0.176,0.459,5
0.963333,0.0366674,0,33.714,3.621,0.095,0.418,6
2.17E-18,1,0,189.539,13.359,0.047,0.668,7
6.87E-11,1,0,125.623,8.407,0.051,0.499,7
0.994243,0.00575725,0,20.031,1.795,0.087,0.6,3
0.999555,0.000445439,0,27.393,5.416,0.154,0.418,7
0.887135,0.112865,0,43.86,7.114,0.145,0.485,5
0.990493,0.00950701,0,31.655,4.979,0.139,0.479,5
0.998714,0.00128586,0,25.969,5.472,0.191,0.532,4
0.998427,0.00157346,0,29.203,6.587,0.202,0.545,4
0.998639,0.00136143,0,25.598,4.785,0.17,0.456,5
0.998088,0.00191225,0,20.048,3.056,0.142,0.592,3
0.996593,0.00340666,0,24.318,3.234,0.11,0.77,3
0.997294,0.00270549,0,21.633,3.228,0.127,0.621,3
0.996817,0.00318341,0,40.203,6.965,0.157,0.358,9
0.999665,0.000334789,0,23.167,3.966,0.16,0.383,7
0.993472,0.00652841,0,41.703,7.611,0.156,0.384,8
0.999646,0.000353917,0,21.5,3.818,0.161,0.435,6
0.999135,0.000865018,0,20.071,3.058,0.116,0.468,5
0.998751,0.00124888,0,32.688,7.034,0.208,0.446,6
1.22E-12,1,1,150.148,14.619,0.069,0.475,7
0.96358,0.03642,0,23.686,1.136,0.045,0.605,3
0.99967,0.000330155,0,21.302,5.133,0.224,0.502,4
2.41E-30,1,1,293.955,20.918,0.036,0.692,10
0.999679,0.000320687,0,20.409,4.685,0.219,0.514,4
0.993798,0.00620216,0,27.66,3.843,0.137,0.454,5
0.988819,0.0111806,0,24.438,2.864,0.095,0.608,3
0.00306178,0.996938,1,61.15,5.601,0.057,0.534,4
0.999409,0.000591415,0,34.043,7.151,0.172,0.396,8
0.99991,9.01E-05,0,22.164,5.054,0.204,0.383,7
0.997743,0.0022567,0,20.977,2.289,0.098,0.461,5
0.999661,0.000338711,0,20.085,3.994,0.179,0.462,5
0.999942,5.82E-05,0,27.709,7.121,0.244,0.362,8
0.999695,0.000305112,0,24.348,5.152,0.195,0.438,6
0,1,1,418.388,17.526,0.008,0.983,4
0.999989,1.06E-05,0,37.038,10.798,0.275,0.325,11
0.996104,0.00389566,0,24.397,2.72,0.089,0.531,5
0.999864,0.000135735,0,21.768,4.41,0.172,0.396,7
0.999361,0.000639186,0,40.238,9.088,0.197,0.35,9
0.999334,0.000666273,0,34.896,6.598,0.167,0.354,9
0.978226,0.0217743,0,23.236,1.516,0.054,0.619,3
0.969047,0.0309529,0,22.281,0.713,0.022,0.626,3
0.999531,0.000469005,0,20.442,3.195,0.144,0.411,6
0.999316,0.000683833,0,20.007,3.291,0.133,0.461,5
0.972674,0.0273258,0,32.445,4.253,0.089,0.624,4
4.41E-36,1,1,333.441,21.594,0.02,0.939,8
0.999974,2.58E-05,0,28.825,7.274,0.237,0.428,9
3.45E-28,1,1,292.806,26.43,0.07,0.509,12
0.999261,0.00073878,0,40.437,7.628,0.156,0.419,10
0.999816,0.000184108,0,30.106,6.775,0.21,0.376,8
0.999533,0.000466698,0,22.345,3.942,0.135,0.447,6
0.994366,0.00563448,0,26.639,4.145,0.144,0.512,4
0.999759,0.00024099,0,22.184,5.197,0.231,0.452,5
0.999658,0.000342476,0,20.071,4.403,0.209,0.527,4
0.997614,0.00238643,0,38.253,6.093,0.132,0.429,9
0.999841,0.000159234,0,26.847,5.574,0.192,0.369,8
0,1,0,448.625,31.197,0.027,0.809,9
0.234368,0.765632,1,48.403,3.395,0.061,0.425,7
0.999037,0.000963509,0,22.338,3.588,0.15,0.49,5
0.997323,0.00267716,1,33.214,5.52,0.148,0.442,7
0.985901,0.0140987,0,20.745,0.919,0.041,0.635,3
0.920669,0.0793307,0,23.516,0.312,0.013,0.73,2
0.999875,0.000125268,0,38.415,8.438,0.21,0.315,11
0.999203,0.000796816,0,68.832,15.66,0.208,0.378,15
0.993248,0.00675167,0,34.817,5.161,0.113,0.45,7
0.993747,0.00625287,0,29.072,3.862,0.112,0.415,6
1.23E-17,1,1,176.349,12.42,0.052,0.567,5
5.43E-18,1,1,168.925,7.225,0.015,0.959,3
1.17E-08,1,1,87.486,0.531,0.005,0.709,3
0.999477,0.000523401,0,20.794,3.761,0.168,0.466,5
0.990651,0.00934866,0,21.236,1.621,0.064,0.631,3
0.991679,0.00832138,0,20.722,1.045,0.043,0.565,4
0.999237,0.000762638,0,31.069,7.869,0.217,0.469,5
0.000338115,0.999662,0,66.137,4.889,0.064,0.518,4
0.998934,0.00106602,0,27.81,5.564,0.168,0.548,5
0.999017,0.00098253,0,30.24,4.861,0.146,0.379,8
0.999869,0.000131011,0,20.18,4.473,0.191,0.424,6
0.988044,0.0119563,0,22.361,1.898,0.078,0.759,2
0.998278,0.00172176,0,28.492,5.12,0.144,0.429,6
0.999294,0.000706163,0,21.235,4.064,0.166,0.552,4
1.28E-09,1,1,129.176,15.224,0.05,0.859,4
1.25E-16,1,1,161.469,9.164,0.019,0.973,2
1.40E-07,1,1,135.526,20.94,0.112,0.445,10
0.996684,0.00331553,0,21.586,2.737,0.112,0.505,4
0.999806,0.000194561,0,30.337,8.367,0.266,0.417,6
0.998089,0.00191048,0,21.997,3.472,0.14,0.513,4
0.999832,0.000167716,0,21.176,5.165,0.23,0.462,5
0.992502,0.00749776,0,25.949,2.824,0.093,0.486,5
0.999429,0.000571144,0,23.575,3.873,0.153,0.479,6
0.999715,0.000284815,0,25.91,6.03,0.218,0.413,6
0.997312,0.0026881,0,21.38,3.189,0.144,0.593,3
1.24E-13,1,1,144.552,8.123,0.026,0.881,5
0.998909,0.0010907,0,24.008,4.905,0.187,0.515,4
0.999582,0.000417564,0,21.866,3.888,0.167,0.411,6
0.99984,0.000160164,0,26.902,6.324,0.219,0.397,7
0.999087,0.000913161,0,22.504,4.518,0.175,0.515,4
0.990941,0.00905878,0,22.205,2.231,0.075,0.608,3
0.997773,0.00222703,0,48.966,10.439,0.19,0.353,10
0.997782,0.00221775,0,28.432,4.631,0.16,0.424,6
0.998537,0.00146283,0,23.595,4.302,0.16,0.539,4
0.00462688,0.995373,1,86.988,11.226,0.098,0.446,11
0.925945,0.0740547,0,32.813,3.487,0.096,0.538,4
0.999308,0.000692438,0,24.488,4.778,0.184,0.502,5
0.999748,0.000252056,0,28.909,6.433,0.216,0.429,7
0.999396,0.000604326,0,24.359,4.544,0.169,0.413,6
0.999422,0.000578405,0,21.986,4.245,0.173,0.455,5
0.995463,0.00453706,0,25.225,3.77,0.136,0.52,4
0.99872,0.0012799,0,24.566,5.052,0.18,0.508,4
0.963783,0.0362166,0,31.109,3.697,0.112,0.529,4
0.999021,0.00097884,0,21.326,3.831,0.166,0.525,4
0.914041,0.0859588,1,42.509,6.657,0.132,0.53,5
0.99984,0.000160304,0,26.629,6.219,0.216,0.396,7
0.999968,3.15E-05,0,23.23,5.897,0.236,0.359,8
0.999896,0.000104422,0,21.437,4.446,0.191,0.401,7
0.989448,0.0105523,0,33.349,5.571,0.158,0.471,5
0.987757,0.0122426,0,25.161,2.357,0.082,0.565,4
0.994918,0.00508247,0,34.958,6.937,0.178,0.518,5
0.999539,0.000460568,0,31.857,7.329,0.219,0.382,7
0.99845,0.00154962,0,29.138,5.931,0.188,0.492,5
0.998228,0.00177247,0,23.818,3.731,0.142,0.457,5
0.999176,0.000823938,0,37.899,7.613,0.18,0.361,9
0.999858,0.000142403,0,25.643,5.243,0.187,0.361,8
0,1,1,634.749,6.993,0.002,0.961,3
0.998806,0.00119371,0,32.957,7.358,0.213,0.424,6
0.999142,0.000857971,0,31.536,6.478,0.186,0.387,7
0.996877,0.00312302,0,25.928,4.489,0.131,0.549,4
0.99815,0.00184966,0,23.227,3.897,0.155,0.528,4
0.995907,0.00409305,0,28.491,5.26,0.167,0.524,4
0.999282,0.000717632,0,39.681,9.474,0.218,0.371,8
0.99904,0.000959979,0,23.498,4.578,0.171,0.567,4
0,1,1,514.438,20.642,0.009,0.953,4
0.983386,0.0166139,0,52.068,11.731,0.206,0.433,7
0.993478,0.00652165,0,25.225,3.413,0.117,0.516,4
0.994888,0.00511246,0,24.165,3.217,0.125,0.512,4
1.17E-20,1,1,201.373,14.002,0.034,0.814,4
0.996328,0.00367163,0,35.565,7.23,0.194,0.412,6
0.999217,0.000783167,0,25.027,5.045,0.197,0.464,5
0.999561,0.000438711,1,23.035,4.972,0.2,0.453,5
0.992735,0.00726483,0,31.532,5.311,0.154,0.464,5
0.81138,0.18862,0,34.761,2.762,0.056,0.596,4
0.995798,0.00420179,0,27.624,4.248,0.143,0.468,5
0.994615,0.00538498,0,26.306,4.331,0.151,0.621,3
0.999482,0.00051765,0,25.693,5.893,0.214,0.458,5
0.178753,0.821247,0,70.242,12.709,0.16,0.449,7
0.0467294,0.953271,0,56.143,5.693,0.081,0.556,5
1.12E-17,1,1,178.325,10.747,0.023,0.933,5
0.996597,0.00340342,0,26.104,3.267,0.107,0.424,6
0.998891,0.00110871,0,31.03,6.56,0.195,0.437,6
0.999759,0.000241103,0,24.941,5.773,0.222,0.412,6
0.945386,0.0546137,1,34.11,3.898,0.072,0.812,3
0.997949,0.00205087,0,21.453,3.442,0.149,0.612,3
0.997767,0.00223262,0,22.4,3.783,0.152,0.609,3
0.998219,0.00178073,0,20.44,3.157,0.129,0.632,3
0,1,0,474.534,23.443,0.017,0.939,5
1.63E-11,1,1,148.411,17.973,0.067,0.886,4
0.999505,0.000494767,0,20.614,3.945,0.157,0.452,5
5.97E-29,1,1,255.701,11.981,0.015,0.941,4
0.0355242,0.964476,1,62.443,6.496,0.079,0.502,7
0.999136,0.000864217,0,25.882,5.93,0.214,0.519,4
1.69E-36,1,1,276.747,0,0,1,1
0.283349,0.716651,0,40.678,2.768,0.062,0.665,3
0.99872,0.00127956,0,31.621,7.252,0.225,0.478,5
0.998178,0.00182229,0,25.839,5.202,0.168,0.515,4
0.000158186,0.999842,1,76.57,6.154,0.056,0.434,7
0.998704,0.00129638,0,23.612,4.202,0.167,0.57,4
0,1,1,454.294,22.397,0.023,0.783,8
0,1,1,359.134,21.124,0.017,0.934,7
0.999256,0.000744303,0,21.315,3.788,0.143,0.608,4
0.9978,0.00219972,0,20.343,2.614,0.117,0.515,4
3.03E-05,0.99997,0,78.031,6.091,0.07,0.508,5
0.999693,0.00030688,0,23.182,5.546,0.201,0.455,5
0.999377,0.000622731,0,24.878,5.856,0.215,0.526,4
0.997861,0.00213885,0,21.472,3.432,0.156,0.599,3
0.997748,0.00225218,0,27.236,3.542,0.108,0.388,7
0.999034,0.000966155,0,28.839,5.88,0.183,0.423,6
1.32E-33,1,1,295.288,15.661,0.015,0.956,4
0.929242,0.0707576,0,43.653,6.296,0.108,0.412,7
0.996432,0.0035683,0,29.127,4.641,0.141,0.549,5
0.999413,0.000587094,0,26.401,5.394,0.184,0.424,6
0.999625,0.000375384,0,26.272,5.151,0.178,0.388,7
0.999612,0.000388299,0,23.886,4.892,0.171,0.42,6
0.998758,0.00124233,0,21.959,3.383,0.137,0.456,5
1.48E-22,1,1,215.663,14.927,0.032,0.623,5
0.999806,0.00019396,0,20.494,4.173,0.187,0.412,6
6.47E-07,0.999999,1,90.964,6.309,0.026,0.932,3
0.997497,0.00250333,0,24.533,4.013,0.158,0.536,4
0.999538,0.000461702,0,22.49,3.937,0.165,0.428,6
0.999276,0.000723637,0,22.394,4.537,0.196,0.529,4
0.999634,0.000365548,0,24.846,5.25,0.2,0.417,6
0.999511,0.00048903,0,21.927,4.411,0.17,0.465,5
0.99924,0.000760112,0,21.721,3.822,0.161,0.453,5
0.999812,0.000188004,0,32.801,7.206,0.208,0.34,9
0.999243,0.000756674,0,21.974,3.952,0.165,0.449,5
0.998749,0.0012505,0,21.71,3.737,0.161,0.52,4
0.999785,0.000214696,0,20.907,4.777,0.223,0.455,5
0.996775,0.00322501,0,28.636,5.687,0.175,0.515,4
0.998902,0.00109817,1,22.336,4.399,0.15,0.664,3
0.997013,0.00298692,0,20.344,2.64,0.108,0.615,3
0.998933,0.00106664,0,32.74,7.5,0.208,0.418,6
0.978779,0.0212212,0,29.375,3.527,0.119,0.538,4
0.997429,0.00257063,0,24.464,3.92,0.151,0.546,4
0.998631,0.00136927,0,22.319,3.783,0.144,0.554,4
0.998585,0.00141538,0,23.023,4.139,0.15,0.54,4
0.99754,0.00246035,1,22.748,3.764,0.146,0.776,2
0.999667,0.000332933,0,22.19,5.252,0.226,0.541,4
0.997029,0.00297052,0,38.583,8.04,0.18,0.405,7
0.999199,0.000801029,0,29.719,6.479,0.199,0.421,6
0.999655,0.000344963,0,24.998,5.373,0.199,0.423,6
2.06E-17,1,1,201.194,19.152,0.06,0.782,9
0.999391,0.00060936,0,21.1,3.361,0.145,0.534,5
0.995177,0.00482329,0,26.283,3.592,0.101,0.484,5
0,1,1,501.285,34.813,0.035,0.855,6
0.999174,0.00082625,0,30.004,5.69,0.182,0.403,7
0.99955,0.000450408,0,29.643,6.345,0.197,0.395,7
0.999879,0.000121001,0,26.282,6.434,0.228,0.387,7
0.999521,0.000478497,0,22.439,3.952,0.156,0.425,6
0.999892,0.000107816,0,20.608,4.768,0.214,0.427,6
0.976469,0.0235313,1,27.923,2.531,0.056,0.775,3
0.99926,0.000740228,0,28.681,5.286,0.168,0.406,7
0.99847,0.00153012,0,26.715,5.464,0.194,0.545,4
0.999114,0.000885691,0,23.065,3.51,0.145,0.416,6
0.997765,0.002235,0,20.158,2.332,0.105,0.55,4
0.999076,0.000924322,0,25.919,5.03,0.183,0.507,5
0.999481,0.00051877,0,23.535,5.363,0.221,0.533,4
0.328085,0.671915,1,50.126,6.336,0.104,0.5,5
0.978545,0.0214551,0,27.209,2.847,0.093,0.511,4
0.998133,0.00186662,0,27.166,5.434,0.187,0.547,4
0.994036,0.00596349,0,32.698,6.151,0.165,0.456,5
0.999468,0.000531896,0,22.706,5.055,0.212,0.524,4
0.215531,0.784469,1,80.043,12.899,0.129,0.378,12
0.998785,0.00121489,0,34.835,6.694,0.171,0.369,8
0.999507,0.000492776,0,26.04,5.473,0.184,0.424,6
0.995532,0.00446831,0,25.344,3.337,0.106,0.466,5
0.991559,0.00844057,0,43.093,10.596,0.243,0.551,4
0.999264,0.000735718,0,23.589,4.613,0.179,0.458,5
0.999837,0.000162667,0,23.186,5.48,0.215,0.42,6
1.65E-17,1,0,146.668,0,0,1,1
0.971326,0.0286741,0,27.813,2.632,0.077,0.538,4
0.984104,0.0158962,0,23.599,2.16,0.069,0.604,3
0.994832,0.005168,1,26.183,4.169,0.138,0.502,4
0.999884,0.000116385,0,25.607,6.219,0.225,0.382,7
0.996175,0.00382488,0,26.18,3.639,0.138,0.478,5
0.999773,0.000227304,0,20.221,4.303,0.201,0.485,5
0.963129,0.0368712,0,40.829,5.412,0.11,0.477,7
0.997684,0.00231633,0,21.476,2.479,0.106,0.455,5
0.999166,0.000833525,0,20.036,2.988,0.146,0.451,5
0.9955,0.00449976,0,23.511,2.432,0.08,0.492,5
0.997402,0.00259793,0,21.922,2.86,0.108,0.563,4
0.999511,0.0004895,0,20.497,4.308,0.201,0.506,4
0.997895,0.0021045,0,29.939,4.933,0.126,0.529,6
0.998473,0.00152675,0,24.764,3.378,0.097,0.489,6
0.993774,0.0062256,0,20.895,1.407,0.043,0.894,2
1.59E-17,1,1,179.199,11.95,0.04,0.572,7
0.000142463,0.999858,1,74.68,6.441,0.04,0.884,3
0.990296,0.00970394,0,33.273,5.031,0.13,0.43,6
0.999548,0.000451549,0,23.441,5.14,0.192,0.46,5
0.9996,0.000399838,0,22.247,5.204,0.23,0.511,4
0,1,1,409.915,19.077,0.013,0.973,4
0.999465,0.000534594,0,22.895,4.429,0.171,0.508,5
0.999168,0.000831691,0,29.614,5.64,0.174,0.391,7
0.958927,0.041073,0,31.85,3.386,0.089,0.618,4
0.998143,0.00185679,0,30.667,5.832,0.175,0.43,6
0.996735,0.0032646,0,20.984,2.984,0.122,0.579,3
0.998078,0.00192187,0,24.301,3.071,0.102,0.449,6
0.999897,0.000103235,0,21.556,4.596,0.191,0.391,7
0.999813,0.00018682,0,33.581,6.569,0.184,0.349,10
0.695805,0.304195,0,35.483,2.651,0.072,0.672,3
0.998058,0.00194184,0,23.334,3.82,0.151,0.54,4
0.999192,0.000807937,0,22.489,4.653,0.175,0.52,4
0.998224,0.0017763,0,21.922,3.904,0.157,0.601,3
0.998354,0.00164555,0,27.624,4.642,0.158,0.43,6
0.999711,0.000288582,0,22.157,5.037,0.214,0.454,5
0.999455,0.000544726,0,20.582,3.72,0.138,0.481,5
0.997511,0.0024889,0,24.127,2.85,0.106,0.412,6
0.998568,0.00143167,0,20.975,3.371,0.136,0.52,4
3.97E-19,1,1,207.909,19.005,0.056,0.473,9
0.999519,0.000480639,0,24.816,5.051,0.175,0.414,6
0.979648,0.0203523,0,45.212,7.681,0.139,0.398,8
0.998185,0.00181484,0,26.491,4.097,0.134,0.434,6
0.995711,0.00428857,0,26.155,4.225,0.112,0.711,3
0.998265,0.00173543,0,25.857,4.966,0.178,0.547,4
0.999156,0.000843929,0,22.909,3.948,0.162,0.493,5
0.99893,0.00106954,0,20.811,3.059,0.138,0.452,5
0.998143,0.00185697,0,36.087,7.511,0.192,0.391,7
0.995157,0.00484317,0,26.015,3.405,0.113,0.478,5
0.000486909,0.999513,1,54.409,0,0,1,1
0.999639,0.000360596,0,33.238,8.247,0.226,0.391,7
0.999721,0.000279374,0,28.507,6.45,0.214,0.382,7
0.975843,0.024157,0,29.238,3.219,0.101,0.563,4
0.996866,0.00313388,0,28.824,5.591,0.174,0.547,4
0.999063,0.000937432,0,34.888,6.96,0.19,0.368,8
0.998122,0.00187819,0,20.919,2.398,0.092,0.485,5
0.998175,0.00182478,0,21.546,3.853,0.15,0.585,3
0.997239,0.00276064,0,28.802,4.982,0.15,0.523,5
0.9984,0.00159986,0,20.263,3.06,0.109,0.521,4
0.999122,0.000877757,0,38.503,9.336,0.225,0.419,7
0.99914,0.000860102,0,24.159,4.459,0.17,0.495,5
0.967454,0.0325464,0,23.432,1.107,0.045,0.615,3
8.47E-27,1,1,234.502,8.131,0.015,0.876,5
0.999845,0.000155216,0,30.265,6.295,0.191,0.35,9
0.999806,0.000194367,0,21.974,4.693,0.202,0.424,6
0.95071,0.0492903,0,43.352,6.056,0.127,0.48,7
0.999814,0.000185896,0,28.063,6.551,0.219,0.414,7
0.999833,0.000167078,0,26.58,6.225,0.212,0.388,7
0.975117,0.0248826,0,25.281,1.802,0.068,0.52,4
0.999827,0.000172593,0,23.445,4.827,0.187,0.388,7
0.998692,0.00130778,0,22.249,3.675,0.12,0.598,4
0.999338,0.000661781,0,21.554,4.27,0.193,0.53,4
0,1,1,386.533,16.92,0.012,0.966,4
7.68E-31,1,1,294.433,22.426,0.039,0.602,8
0.999355,0.000644871,0,35.727,8.555,0.223,0.403,7
0.998409,0.00159138,0,24.303,4.471,0.172,0.534,4
0.996166,0.00383448,0,23.932,2.831,0.1,0.477,5
0.998738,0.00126254,0,20.771,3.373,0.136,0.531,4
0.998709,0.00129094,0,24.655,4.38,0.136,0.494,5
0.997956,0.00204402,0,25.854,4.416,0.156,0.457,5
0.996951,0.00304944,0,25.034,4.222,0.147,0.668,3
3.21E-22,1,1,204.551,10.576,0.034,0.776,4
0.904918,0.0950818,0,42.71,5.38,0.112,0.405,7
0.998,0.00199968,0,20.864,3.34,0.143,0.598,3
8.81E-24,1,1,267.648,35.237,0.128,0.68,5
0.909787,0.0902132,0,41.261,6.113,0.111,0.532,5
0.972872,0.0271281,0,26.706,2.273,0.066,0.69,3
0.99837,0.00163022,0,21.085,3.046,0.142,0.539,4
3.61E-29,1,1,298.477,27.713,0.075,0.417,11
0.998217,0.00178332,0,23.786,3.569,0.129,0.489,5
0.999588,0.00041212,0,27.443,6.181,0.205,0.435,6
0.99227,0.00773046,0,37.935,5.678,0.127,0.391,8
0.997507,0.00249339,0,28.908,5.391,0.177,0.467,5
0.987982,0.0120184,0,28.524,3.615,0.11,0.593,4
0.998571,0.00142868,0,25.458,4.007,0.132,0.427,6
0.998496,0.00150386,0,23.362,4.335,0.154,0.52,4
0.998695,0.00130548,0,20.204,3.584,0.157,0.591,3
0.995952,0.00404798,0,28.907,5.965,0.199,0.58,3
0.980135,0.0198646,0,35.186,5.292,0.149,0.513,5
0.997155,0.00284483,0,20.867,2.54,0.114,0.512,4
0.995239,0.00476081,0,24.95,3.653,0.143,0.655,3
0.998715,0.00128509,0,22.321,4.335,0.186,0.603,3
0.996777,0.00322253,0,25.798,4.9,0.184,0.578,3
0.997525,0.00247532,0,21.628,2.456,0.107,0.454,5
0,1,1,379.759,27.429,0.025,0.95,5
0.985753,0.0142466,0,32.196,4.673,0.124,0.491,5
0.939938,0.0600617,1,30.225,2.632,0.06,0.872,2
0.000141115,0.999859,1,91.255,12.278,0.1,0.515,7
0.997245,0.00275536,0,21.825,2.907,0.123,0.523,4
0.998946,0.00105376,0,40.176,9.041,0.2,0.405,8
0.999158,0.000842476,0,22.106,4.336,0.174,0.53,4
0.187509,0.812491,0,48.59,4.278,0.062,0.571,5
0.998898,0.001102,0,25.421,4.94,0.173,0.462,5
0,1,1,325.215,12.848,0.013,0.949,4
0.999748,0.000251758,0,28.484,6.492,0.221,0.388,7
1.18E-05,0.999988,1,114.422,16.874,0.115,0.618,9
0.999818,0.000182238,0,20.173,3.932,0.173,0.45,6
0.993194,0.00680601,0,20.923,1.537,0.053,0.696,3
0.996365,0.00363464,0,23.601,3.453,0.113,0.523,4
0.973508,0.0264916,0,54.604,8.919,0.134,0.342,11
0.963184,0.036816,0,44.499,5.658,0.101,0.542,8
0.999911,8.87E-05,0,39.029,10.111,0.241,0.321,10
0.999657,0.000342894,0,30.671,6.218,0.182,0.395,8
1.14E-09,1,1,117.49,9.016,0.048,0.589,6
0.991339,0.00866065,0,48.062,10.235,0.188,0.363,8
0.981407,0.0185934,0,23.98,1.795,0.064,0.652,3
0.999093,0.000907391,0,20.38,3.398,0.154,0.548,4
0.990822,0.0091776,0,28.345,4.182,0.111,0.712,3
0.996943,0.00305656,0,35.52,7.202,0.193,0.45,6
0.999347,0.000653151,0,29.432,6.597,0.207,0.418,6
0.997601,0.00239905,0,22.189,3.211,0.136,0.52,4
0.998236,0.0017641,0,20.704,3.006,0.134,0.512,4
5.23E-13,1,0,135.336,8.501,0.02,0.973,2
0.991435,0.0085651,1,32.902,5.505,0.152,0.498,5
0.999781,0.000219342,0,21.38,5.033,0.217,0.454,5
0.999662,0.000338227,0,24.119,5.129,0.188,0.413,6
0.995266,0.00473401,0,25.551,2.654,0.096,0.416,6
0.999153,0.00084665,0,25.266,5.061,0.182,0.478,5
0.999239,0.000760945,0,24.066,4.273,0.139,0.416,6
2.67E-34,1,1,328.589,25.278,0.029,0.922,8
7.69E-13,1,1,114.698,0,0,1,1
0.998128,0.00187201,0,23.12,4.374,0.175,0.588,3
0.999704,0.000295719,0,20.913,4.286,0.185,0.498,5
0.999718,0.000282017,0,25.909,6.144,0.209,0.409,6
