Likelihood that Jet is Background,Likelihood that Jet is Signal,background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0.97689,0.0231101,0,43.334,10.627,0.223,0.285,21
0.960837,0.0391625,0,29.778,5.678,0.168,0.327,20
0.999141,0.000859246,0,25.069,6.494,0.246,0.274,21
0.937992,0.0620076,0,51.768,11.437,0.192,0.23,32
0.956984,0.0430162,0,36.094,7.413,0.187,0.267,23
0.996875,0.0031254,0,34.342,8.099,0.216,0.26,27
0.989597,0.0104026,0,34.056,7.819,0.209,0.286,22
0.937036,0.0629639,0,32.514,6.808,0.193,0.291,16
0.979992,0.0200077,0,30.7,6.599,0.2,0.28,19
0.862082,0.137918,0,24.831,4.381,0.153,0.356,10
0.977841,0.0221585,0,24.622,5.302,0.2,0.344,12
0.994172,0.00582783,0,23.011,5.374,0.216,0.353,14
0.996293,0.00370686,0,22.44,5.083,0.212,0.355,17
0.992376,0.00762396,0,22.081,4.659,0.191,0.343,16
0.990934,0.00906644,0,20.378,4.266,0.203,0.376,13
0.996148,0.00385193,0,38.652,9.245,0.206,0.254,29
0.984163,0.0158372,0,37.359,8.817,0.222,0.374,20
0.841865,0.158135,0,32.137,5.72,0.157,0.441,17
0.91511,0.0848899,0,21.178,3.516,0.144,0.363,10
0.996738,0.00326232,0,21.059,4.844,0.201,0.389,16
0.996145,0.00385484,0,20.624,4.254,0.189,0.314,19
0.948996,0.0510042,0,37.537,8.221,0.201,0.359,19
0.940388,0.0596121,0,29.03,5.407,0.162,0.319,18
0.831884,0.168116,0,25.345,4.177,0.132,0.362,12
0.981917,0.0180826,0,21.86,4.376,0.18,0.371,13
0.987571,0.0124293,0,21.445,4.782,0.19,0.363,11
0.996871,0.00312947,0,21.05,5.245,0.231,0.338,13
0.99691,0.00309019,0,25.853,6.261,0.233,0.309,18
0.931075,0.0689248,0,20.795,3.415,0.148,0.461,10
0.507346,0.492654,0,56.955,12.365,0.196,0.281,24
0.982467,0.0175326,0,34.505,7.615,0.199,0.291,22
0.984251,0.0157489,0,32.039,6.997,0.198,0.264,21
0.990698,0.00930189,0,29.125,6.471,0.197,0.297,20
0.994592,0.00540848,0,20.301,4.485,0.202,0.382,14
0.969266,0.0307336,0,42.754,9.386,0.2,0.296,27
0.948287,0.0517134,0,40.298,9.248,0.207,0.3,19
0.998753,0.00124697,0,39.555,10.304,0.237,0.246,29
0.701148,0.298852,0,35.653,6.873,0.177,0.31,14
0.646654,0.353346,0,33.571,5.325,0.137,0.345,19
0.998803,0.00119726,0,32.7,8.428,0.24,0.265,25
0.999286,0.000713899,0,32.151,8.053,0.23,0.282,29
0.977844,0.0221555,0,29.876,6.392,0.189,0.306,18
0.997427,0.00257295,0,27.147,6.178,0.196,0.277,24
0.99961,0.000389634,0,26.158,6.786,0.234,0.285,26
0.889664,0.110336,1,24.729,3.451,0.103,0.456,18
0.99697,0.0030301,0,24.457,5.466,0.214,0.263,21
0.955066,0.0449342,0,22.628,4.061,0.156,0.357,13
0.995954,0.00404589,0,25.552,6.076,0.212,0.281,18
0.968353,0.0316473,0,24.5,4.773,0.179,0.345,14
0.621305,0.378695,0,24.273,3.179,0.112,0.493,10
0.962171,0.0378293,0,21.597,3.396,0.148,0.372,16
0.995361,0.00463903,0,32.03,7.382,0.211,0.304,24
0.959821,0.0401788,1,28.773,5.813,0.184,0.334,16
0.96712,0.0328804,0,27.192,5.654,0.162,0.46,14
0.993564,0.00643654,0,24.448,5.572,0.212,0.321,16
0.972978,0.0270219,0,22.272,4.44,0.174,0.452,11
0.992597,0.00740305,0,21.905,4.882,0.203,0.327,14
0.975505,0.0244951,0,24.357,4.735,0.185,0.354,15
0.995551,0.00444862,0,20.336,3.938,0.176,0.324,20
2.27E-13,1,0,107.4,9.206,0.04,0.777,18
0.674711,0.325289,0,38.635,7.344,0.168,0.394,17
0.552476,0.447524,0,37.625,6.43,0.144,0.363,19
0.990445,0.00955478,0,35.904,8.673,0.213,0.294,21
0.997036,0.00296404,0,32.83,8.513,0.243,0.266,20
0.990512,0.00948821,0,31.586,6.564,0.171,0.296,26
0.786176,0.213824,0,26.58,4.294,0.136,0.43,12
0.998244,0.0017562,0,24.152,5.779,0.204,0.299,21
0.994063,0.00593734,0,21.964,4.771,0.202,0.333,16
0.996595,0.00340518,0,20.551,4.195,0.183,0.319,20
1.87E-09,1,1,86.086,8.927,0.04,0.874,14
0.748204,0.251796,0,38.263,7.658,0.186,0.306,16
0.994901,0.00509905,0,33.182,8.261,0.233,0.272,20
0.99592,0.0040804,0,30.654,7.134,0.212,0.301,23
0.996335,0.00366513,0,29.36,7.1,0.214,0.252,21
0.991867,0.00813279,0,27.031,5.917,0.186,0.384,19
0.985932,0.0140682,0,26.45,5.274,0.18,0.289,20
0.997349,0.0026508,0,23.628,6.022,0.237,0.298,15
0.994688,0.00531175,0,23.189,5.245,0.205,0.366,16
0.980456,0.0195436,0,26.482,5.392,0.19,0.323,17
0.985252,0.0147484,0,20.165,3.842,0.17,0.353,14
0,1,0,428.509,24.772,0.026,0.785,19
0.323086,0.676914,0,46.348,8.17,0.145,0.296,24
0.000466852,0.999533,1,46.129,4.784,0.083,0.485,11
0.98752,0.0124798,0,32.427,7.611,0.22,0.31,18
0.991394,0.00860624,0,29.869,6.947,0.204,0.272,19
0.988196,0.0118037,0,27.558,6.427,0.216,0.386,14
0.971581,0.028419,0,26.747,5.622,0.191,0.337,14
0.995949,0.00405081,0,27.472,6.828,0.232,0.278,17
0.995278,0.00472224,0,21.672,4.859,0.208,0.296,16
0.972725,0.027275,0,21.278,3.877,0.172,0.374,13
0.641165,0.358835,0,38.452,6.434,0.142,0.352,23
0.996138,0.00386244,0,25.561,5.706,0.2,0.293,21
0.990527,0.00947292,0,23.559,5.363,0.218,0.331,13
0.980497,0.0195034,0,21.881,4.513,0.173,0.366,12
0.98484,0.0151598,0,21.465,4,0.164,0.367,16
0.98199,0.0180102,0,26.301,5.311,0.18,0.303,18
0.947446,0.052554,0,49.805,11.364,0.209,0.248,28
0.991314,0.00868578,0,43.026,10.319,0.216,0.236,28
0.997477,0.00252279,0,29.524,6.631,0.197,0.247,27
0.994997,0.00500344,0,26.618,6.113,0.206,0.332,19
0.993832,0.00616795,0,25.977,5.64,0.199,0.301,20
0.940347,0.0596531,1,25.879,4.915,0.166,0.392,13
0.79456,0.20544,0,24.725,3.727,0.131,0.397,12
0.98572,0.01428,0,23.21,4.907,0.192,0.316,14
0.973735,0.026265,0,22.951,4.519,0.177,0.347,13
0.998805,0.00119511,0,22.68,5.19,0.211,0.317,23
0.986952,0.0130484,0,20.825,4.114,0.185,0.346,14
0.984429,0.0155713,0,20.614,3.914,0.173,0.381,14
0.940276,0.059724,0,29.401,6.077,0.198,0.357,13
0.989138,0.0108623,0,26.111,5.879,0.203,0.387,15
0.995648,0.00435161,0,21.932,4.832,0.2,0.355,17
0.999267,0.000733164,0,36.339,10.171,0.265,0.248,24
0.968259,0.0317411,0,30.194,5.868,0.169,0.304,21
0.995418,0.00458207,0,22.627,5.204,0.21,0.307,16
0.995368,0.0046323,0,28.672,7.016,0.228,0.286,18
0.997551,0.00244914,0,28.655,6.816,0.211,0.297,23
0.983986,0.0160144,0,26.743,5.32,0.176,0.27,20
0.952999,0.0470009,0,25.654,5.021,0.165,0.401,13
0.97772,0.0222799,0,20.816,4.098,0.158,0.363,12
0.882933,0.117067,0,20.758,3.312,0.14,0.444,8
0.976681,0.0233192,0,33.631,7.612,0.206,0.318,18
0.870604,0.129396,0,29.908,5.21,0.14,0.412,17
0.919729,0.0802711,1,25.925,4.57,0.142,0.457,14
0.991117,0.00888267,0,23.676,4.388,0.154,0.342,22
0.978217,0.0217829,0,20.437,3.877,0.165,0.421,12
0.600382,0.399618,0,40.4,7.544,0.168,0.301,19
0.999701,0.000298547,0,33.698,9.138,0.242,0.229,30
0.749908,0.250092,0,33.292,6.306,0.159,0.425,13
0.997334,0.0026657,0,31.991,8.248,0.244,0.299,20
0.98677,0.01323,0,20.512,4.141,0.165,0.423,13
1.98E-22,1,1,161.615,13.224,0.052,0.699,15
5.39E-15,1,1,132.302,14.745,0.079,0.472,23
0.967024,0.032976,1,22.731,4.053,0.168,0.429,14
0.975995,0.0240046,0,20.089,3.716,0.157,0.418,12
0.993944,0.00605578,0,20.037,4.401,0.187,0.358,14
0.954859,0.0451415,0,31.001,6.425,0.166,0.36,17
0.940092,0.0599079,0,20.146,3.156,0.143,0.472,11
0.91568,0.0843205,0,40.373,8.957,0.185,0.315,19
0.980769,0.0192315,0,39.957,9.675,0.23,0.282,20
0.969133,0.0308667,0,37.038,8.482,0.213,0.405,18
0.984359,0.015641,0,32.314,6.935,0.193,0.297,22
0.990627,0.00937297,0,27.474,5.994,0.199,0.311,19
0.994831,0.00516895,0,24.889,5.9,0.21,0.329,16
0.987626,0.0123739,0,24.529,4.821,0.182,0.29,19
0.993774,0.00622646,0,23.903,5.03,0.181,0.375,19
0.686545,0.313455,0,23.669,3.505,0.128,0.413,8
0.990604,0.00939612,0,23.219,4.848,0.188,0.279,17
0.979843,0.0201574,0,21.241,4.589,0.187,0.41,9
0.917544,0.082456,0,41.005,8.11,0.18,0.37,26
0.992776,0.00722362,0,40.814,10.072,0.212,0.287,25
0.99508,0.00491949,0,24.652,5.587,0.208,0.308,18
0.984633,0.0153673,0,22.42,3.931,0.162,0.335,19
0.988443,0.0115566,0,20.266,4.136,0.189,0.348,13
0.996582,0.00341805,0,42.365,11.292,0.239,0.238,24
0.986413,0.0135874,0,40.333,9.581,0.216,0.253,24
0.96096,0.0390397,0,32.943,6.878,0.184,0.343,19
0.862855,0.137145,0,29.847,5.283,0.163,0.326,16
0.999547,0.000453125,0,24.052,5.817,0.225,0.273,27
0.997772,0.00222778,0,22.382,5.105,0.207,0.29,20
0.996509,0.00349057,0,22.002,5.201,0.206,0.312,16
0.160715,0.839285,0,49.166,9.262,0.162,0.333,18
0.998087,0.00191341,0,32.653,8.437,0.238,0.326,22
0.820422,0.179578,0,24.232,3.817,0.119,0.452,11
0.701775,0.298225,0,38.684,7.198,0.154,0.29,20
0.926364,0.0736361,0,22.942,3.993,0.144,0.344,12
0.989395,0.0106049,0,22.896,4.885,0.187,0.327,15
0.985444,0.0145559,0,21.375,4.311,0.191,0.378,13
9.02E-15,1,1,146.812,19.996,0.095,0.472,25
0.99607,0.00392985,0,37.846,9.196,0.221,0.232,27
0.95216,0.0478398,0,37.675,8.508,0.205,0.314,18
0.970759,0.029241,0,36.067,8.187,0.192,0.351,19
0.995071,0.00492936,0,28.001,6.741,0.223,0.293,18
0.994105,0.00589449,0,27.725,6.536,0.216,0.293,18
0.971654,0.0283458,0,25.385,5.081,0.181,0.294,15
0.992593,0.00740681,0,23.761,5.352,0.215,0.321,15
0.992635,0.00736513,0,21.335,5.132,0.225,0.366,10
0.960923,0.0390773,0,20.081,3.728,0.171,0.405,9
1.30E-36,1,1,304.661,37.649,0.064,0.621,29
0.84701,0.15299,0,56.316,12.791,0.206,0.271,28
0.954125,0.0458745,0,55.182,13.065,0.217,0.256,30
0.570879,0.429121,0,44.555,8.744,0.174,0.323,20
0.999272,0.000728035,0,41.39,11.182,0.252,0.227,30
0.997251,0.00274922,0,39.531,10.381,0.242,0.274,24
0.939426,0.0605743,0,34.494,7.265,0.192,0.285,18
0.995601,0.00439862,0,32.132,8.125,0.233,0.29,19
0.946673,0.0533272,0,24.595,4.785,0.175,0.406,11
0.976121,0.023879,0,23.938,4.591,0.164,0.321,16
0.998631,0.00136891,0,22.658,6.003,0.245,0.29,16
0.998731,0.00126904,0,20.661,5.181,0.233,0.345,17
0.992685,0.00731538,0,20.569,4.616,0.209,0.382,12
0.989345,0.0106546,0,20.504,4.362,0.198,0.374,12
0.901617,0.0983832,0,29.281,5.631,0.157,0.38,14
0.978537,0.0214633,0,26.166,6.042,0.214,0.408,10
0.994107,0.00589278,0,25.694,5.703,0.207,0.287,19
0.996498,0.00350231,0,25.182,6.141,0.224,0.287,17
0.99149,0.00851019,0,24.522,5.368,0.188,0.301,17
0.55649,0.44351,0,40.512,8.35,0.188,0.346,12
0.985203,0.0147969,0,39.416,8.912,0.212,0.245,26
0.976082,0.0239178,0,35.029,8.102,0.206,0.313,18
0.847603,0.152397,0,32.626,6.206,0.165,0.305,16
0.918462,0.0815384,0,28.522,5.503,0.175,0.321,14
0.991386,0.00861385,0,23.279,5.157,0.197,0.311,15
0.997815,0.00218473,0,22.768,5.223,0.206,0.324,20
0.997914,0.00208623,0,22.419,5.145,0.208,0.306,20
0.935782,0.0642177,0,21.597,3.745,0.145,0.487,10
0.96783,0.0321701,0,21.548,4.083,0.159,0.35,12
0.916686,0.0833138,0,35.133,6.936,0.174,0.351,20
0.979235,0.0207647,0,34.331,7.337,0.184,0.293,23
0.993283,0.0067171,0,32.188,7.143,0.185,0.288,25
0.998159,0.00184051,0,25.29,6.122,0.212,0.294,21
0.988711,0.0112893,1,24.71,5.398,0.195,0.373,15
0.997683,0.00231714,0,21.195,4.933,0.209,0.294,18
0.988444,0.0115557,0,33.704,8.462,0.239,0.336,15
0.971849,0.0281515,0,28.013,5.493,0.186,0.35,18
0.998555,0.00144506,0,27.422,6.732,0.228,0.269,23
0.859152,0.140848,0,24.347,3.984,0.132,0.482,11
0.998781,0.00121894,0,21.364,5.568,0.244,0.342,16
0.997233,0.00276673,0,20.323,4.56,0.207,0.362,17
0.993882,0.0061184,0,26.856,6.396,0.225,0.34,16
0.99756,0.00244027,0,29.335,7.059,0.218,0.274,23
0.997359,0.00264066,0,26.832,6.853,0.243,0.297,17
0.426203,0.573798,0,23.162,2.344,0.088,0.441,10
0.996465,0.00353462,0,22.979,5.603,0.225,0.314,15
0.992498,0.00750242,0,20.23,4.662,0.204,0.37,11
0,1,1,410.202,15.851,0.01,0.946,11
0.995617,0.00438346,0,28.858,6.919,0.205,0.297,20
0.544743,0.455257,0,27.327,3.689,0.103,0.443,13
0.998447,0.00155276,0,20.43,5.024,0.224,0.312,17
0.975594,0.0244065,0,35.454,7.608,0.186,0.291,23
0.999139,0.00086106,0,27.605,6.851,0.234,0.283,25
0.936279,0.0637209,0,23.9,4.412,0.159,0.449,11
0.977394,0.0226061,0,37.396,8.719,0.209,0.285,20
0.960675,0.0393254,0,21.691,4.162,0.166,0.417,10
0.997801,0.00219886,0,20.598,4.803,0.219,0.343,17
0.999847,0.000152889,0,41.8,12.143,0.268,0.236,32
0.9989,0.00109956,0,20.672,5.565,0.246,0.32,15
0.985601,0.0143986,0,24.905,5.454,0.2,0.333,14
0.934171,0.0658288,0,39.756,8.765,0.187,0.328,20
0.881175,0.118825,0,27.611,5.055,0.157,0.348,13
0.993489,0.00651064,0,22.972,4.982,0.198,0.291,17
0.993348,0.00665198,0,22.192,4.664,0.199,0.304,17
0,1,1,331.869,23.134,0.033,0.687,18
0.997759,0.00224102,0,28.025,6.528,0.214,0.268,24
2.71E-35,1,1,310.733,40.905,0.099,0.415,38
0.995876,0.00412382,0,27.88,6.712,0.22,0.282,19
0.996409,0.00359142,0,22.367,5.256,0.225,0.284,16
0.95766,0.0423395,0,21.121,3.48,0.147,0.338,14
0.999541,0.000458778,0,24.473,6.475,0.236,0.301,23
0.480148,0.519852,0,40.317,7.306,0.143,0.385,18
0.989939,0.0100607,0,20.313,4.501,0.206,0.332,11
0.260734,0.739266,0,56.583,11.617,0.187,0.267,23
0.990113,0.0098874,0,38.781,9.117,0.215,0.258,25
0.997528,0.00247243,0,33.667,8.446,0.226,0.255,24
0.989228,0.0107723,0,30.792,6.968,0.199,0.281,20
0.992559,0.00744073,0,23.515,5.175,0.203,0.313,16
0.998432,0.00156817,0,23.374,6.131,0.25,0.292,16
0.997336,0.00266416,0,22.762,5.122,0.205,0.283,20
0.994895,0.00510473,0,21.263,4.845,0.194,0.314,15
0.999542,0.000458513,0,37.854,10.224,0.251,0.263,30
0.999389,0.000611369,0,33.491,8.651,0.242,0.239,29
0.992072,0.0079282,0,25.02,4.93,0.174,0.29,22
0.987779,0.0122211,0,23.151,4.422,0.162,0.294,19
0.985535,0.0144652,0,22.817,4.795,0.185,0.31,14
0.988419,0.0115815,0,22.212,4.939,0.196,0.36,12
0,1,0,432.558,40.094,0.061,0.568,28
2.30E-06,0.999998,0,107.732,19.993,0.16,0.366,29
0.000461842,0.999538,1,67.425,10.76,0.128,0.345,22
0.958343,0.0416574,0,30.029,6.01,0.17,0.327,18
0.98857,0.0114299,0,27.306,6.27,0.217,0.333,15
0.427282,0.572718,1,27.738,3.586,0.117,0.421,12
0.968033,0.0319668,0,26.878,5.461,0.177,0.362,15
0.977426,0.0225742,0,23.88,4.928,0.196,0.311,13
0.952549,0.0474507,0,53.171,12.391,0.21,0.218,30
0.986445,0.0135554,0,34.333,8.125,0.216,0.291,19
0.698507,0.301493,0,28.046,4.575,0.138,0.333,12
0.983068,0.0169319,0,27.038,5.596,0.187,0.3,18
0.985665,0.0143348,0,26.461,5.647,0.191,0.302,17
0.995289,0.00471066,0,24.551,5.614,0.2,0.314,18
0.956815,0.0431845,0,24.096,4.345,0.166,0.299,15
0.999646,0.000353886,0,23.769,6.145,0.24,0.265,25
0.991746,0.0082541,0,21.26,4.172,0.184,0.353,17
0.868408,0.131592,0,36.258,7.21,0.169,0.278,19
0.998843,0.00115705,0,24.322,5.918,0.231,0.272,22
0.996253,0.00374737,0,22.266,5.617,0.241,0.364,12
0.958459,0.0415411,0,20.609,3.851,0.176,0.401,9
0.987193,0.0128065,0,26.991,6.313,0.224,0.352,13
0.966566,0.0334341,0,25.769,4.728,0.156,0.316,18
0.989433,0.0105671,0,25.401,5.368,0.187,0.304,18
0.896569,0.103431,0,25.154,4.329,0.151,0.338,13
0.979558,0.020442,0,23.756,4.786,0.174,0.417,14
0.684683,0.315317,0,41.926,8.333,0.164,0.353,19
0.995346,0.00465412,0,27.881,6.502,0.201,0.328,20
0.998645,0.00135544,0,23.8,5.666,0.217,0.278,22
0.99587,0.00412989,0,23.168,5.065,0.196,0.331,19
0.992862,0.00713835,0,22.889,5.284,0.195,0.342,14
0.0584539,0.941546,0,56.061,10.481,0.166,0.277,21
