Likelihood that Jet is Background,Likelihood that Jet is Signal,background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0.00554809,0.994452,0,67.929,14.279,0.193,0.398,8
0.130615,0.869385,0,62.825,13.949,0.21,0.485,10
0.99158,0.00841964,0,36.908,8.11,0.183,0.548,11
0.993851,0.00614922,0,24.693,4.388,0.164,0.717,3
0.990914,0.00908576,0,22.696,3.272,0.127,0.778,2
0.816483,0.183517,0,41.453,7.105,0.143,0.622,10
0.936352,0.0636474,0,30.873,4.742,0.131,0.775,3
0.839467,0.160533,0,33.212,5.023,0.12,0.592,6
2.30E-13,1,1,99.713,5.521,0.034,0.753,4
0.920808,0.0791924,0,29.442,4.612,0.15,0.624,3
0,1,1,267.156,13.38,0.029,0.907,3
0.917854,0.082146,0,33.868,6.638,0.165,0.445,6
0.67276,0.32724,0,39.158,7.153,0.172,0.532,5
0.99371,0.00628985,0,22.185,3.254,0.121,0.81,2
0.924645,0.0753549,0,32.614,5.862,0.161,0.604,4
0.160843,0.839157,0,31.096,1.613,0.049,0.74,2
2.39E-15,1,1,98.14,0,0,1,1
0.0118405,0.98816,1,41.613,2.279,0.018,0.968,3
1.89E-11,1,1,101.16,8.799,0.059,0.76,9
3.62E-05,0.999964,1,69.981,9.937,0.101,0.556,8
0.0264464,0.973554,1,54.155,9.754,0.152,0.611,4
0.000156615,0.999843,0,46.841,2.072,0.044,0.707,2
0.995745,0.0042546,1,21.763,4.129,0.176,0.58,3
0.986496,0.0135038,0,20.466,2.082,0.087,0.731,3
0.837408,0.162592,0,40.737,8.228,0.187,0.558,6
1.97E-11,1,1,90.78,6.558,0.044,0.664,3
0.496766,0.503234,0,45.937,8.877,0.175,0.434,9
0.389885,0.610115,1,36.868,4.834,0.083,0.703,4
0.850954,0.149046,0,31.032,4.127,0.106,0.761,3
0.965024,0.0349763,0,28.066,5.156,0.159,0.506,4
0.71212,0.28788,0,24.053,0,0,1,1
0.914775,0.0852247,0,20.908,0,0,1,1
6.17E-21,1,1,141.787,7.535,0.022,0.688,6
8.88E-05,0.999911,0,58.04,6.192,0.099,0.621,4
0.959072,0.0409285,0,26.515,2.918,0.075,0.833,4
0.975035,0.0249654,1,22.737,2.436,0.093,0.789,2
0.98555,0.0144501,0,20.708,1.988,0.083,0.759,3
0.902484,0.0975157,0,29.55,4.536,0.139,0.567,4
0.994896,0.00510385,0,22.075,3.245,0.122,0.785,3
0.000203704,0.999796,0,66.351,11.019,0.118,0.462,6
0.00185207,0.998148,0,56.095,6.834,0.074,0.898,4
0.0604171,0.939583,0,48.312,8.124,0.159,0.516,5
0.741473,0.258527,0,23.736,0,0,1,1
0.917564,0.0824362,0,26.636,3.184,0.109,0.686,3
0.999659,0.000340686,0,26.5,7.113,0.254,0.468,9
0.748706,0.251294,0,40.287,7.233,0.159,0.423,10
2.76E-30,1,1,252.625,36.842,0.123,0.539,8
0.0121531,0.987847,0,82.457,18.389,0.187,0.35,20
0.948103,0.0518966,0,61.023,16.619,0.256,0.383,15
0.00177292,0.998227,0,46.062,4.01,0.041,0.674,3
0.961401,0.0385994,0,29.551,5.052,0.167,0.719,2
0.957525,0.0424754,0,23.979,2.225,0.067,0.859,2
0.995033,0.00496706,0,23.572,4.466,0.149,0.616,4
0.0289445,0.971056,1,48.067,7.389,0.145,0.613,3
0.997887,0.00211265,0,22.401,4.398,0.186,0.587,5
0.621029,0.378971,0,41.845,7.607,0.158,0.434,9
0.990848,0.00915185,0,25.879,3.806,0.116,0.739,6
0.779388,0.220612,0,25.551,1.851,0.07,0.731,2
0.995566,0.00443361,0,20.884,3.149,0.137,0.715,3
8.06E-14,1,1,121.025,14.038,0.08,0.638,6
0.0110759,0.988924,0,50.389,7.422,0.098,0.677,3
0.935977,0.0640229,0,44.574,9.575,0.195,0.535,11
0.99037,0.00962952,0,37.731,8.533,0.215,0.482,11
0.985459,0.0145412,0,33.296,7.598,0.204,0.444,7
0.555202,0.444798,0,31.293,2.856,0.071,0.834,2
0.851786,0.148214,0,30.871,4.511,0.14,0.646,3
0.927015,0.0729849,1,36.291,7.457,0.192,0.487,6
0.980016,0.0199836,0,28.721,5.586,0.174,0.512,5
0.176319,0.823681,1,37.414,3.98,0.09,0.648,5
0.261583,0.738417,0,32.977,2.064,0.04,0.872,3
0.990584,0.0094157,0,24.186,4.204,0.153,0.544,5
0.994451,0.00554948,0,20.785,3.359,0.146,0.571,4
3.51E-07,1,1,106.624,22.351,0.193,0.428,8
0.849557,0.150443,1,25.471,2.08,0.075,0.759,2
1.02E-05,0.99999,1,59.625,3.868,0.022,0.969,2
0.588402,0.411598,0,25.228,0,0,1,1
0.973268,0.0267321,0,24.497,2.726,0.081,0.827,3
0.827318,0.172682,0,24.793,2.059,0.076,0.576,4
0.992963,0.00703697,0,22.895,3.666,0.151,0.743,2
1.41E-14,1,1,117.372,9.682,0.048,0.839,6
0.260281,0.739719,1,35.501,3.833,0.087,0.662,4
2.65E-13,1,1,136.166,22.344,0.129,0.552,6
0.840373,0.159627,0,30.132,3.652,0.094,0.719,4
0.625764,0.374236,0,29.863,3.377,0.111,0.585,3
0.890022,0.109978,0,20.803,0.466,0.019,0.791,2
0.00123239,0.998768,1,60.385,8.786,0.107,0.639,7
0.00112658,0.998873,1,54.106,6.256,0.076,0.65,6
0.746351,0.253649,0,40.028,7.183,0.149,0.629,6
0.942544,0.0574556,0,28.12,4.008,0.125,0.657,4
0.998411,0.00158867,0,20.213,3.756,0.177,0.583,5
0.811258,0.188742,0,45.274,10.041,0.197,0.406,9
0.594296,0.405704,0,40.649,7.345,0.163,0.517,6
0.989288,0.010712,0,21.936,3.207,0.107,0.619,4
0.141589,0.858411,1,35.699,3.712,0.083,0.575,4
0.432288,0.567712,0,35.38,5.046,0.105,0.607,3
0.0887664,0.911234,0,32.02,0.516,0.008,0.932,2
0.960824,0.039176,1,28.963,4.387,0.132,0.614,6
0.000458878,0.999541,0,86.661,18.656,0.197,0.435,13
0.505349,0.494651,0,60.751,14.878,0.232,0.357,12
0.592415,0.407585,0,41.486,7.546,0.145,0.567,6
0.47612,0.52388,0,35.438,4.147,0.085,0.661,6
0.502657,0.497343,0,25.971,0,0,1,1
0.0452732,0.954727,0,50.386,7.991,0.114,0.596,7
0.996466,0.00353431,0,25.782,5.353,0.187,0.549,6
0.988116,0.0118837,0,24.505,3.627,0.13,0.706,4
0.420666,0.579334,0,47.917,7.925,0.13,0.751,9
0.00578409,0.994216,0,42.859,3.179,0.055,0.749,3
0.876035,0.123965,0,33.343,5.6,0.135,0.642,4
0.988618,0.0113823,0,23.086,3.487,0.15,0.708,2
0.0257565,0.974243,0,47.958,7.338,0.135,0.604,3
0.948757,0.0512425,0,32.787,5.473,0.137,0.728,5
0.0253201,0.97468,0,64.205,13.399,0.174,0.484,9
0.977847,0.0221534,0,35.511,7.734,0.201,0.526,7
1.31E-37,1,1,207.976,0,0,1,1
0.600237,0.399763,0,48.878,11.05,0.213,0.426,7
0.542581,0.457419,0,39.729,6.423,0.141,0.487,8
0.859896,0.140104,0,35.044,6.155,0.172,0.616,4
0.976404,0.0235958,0,30.924,5.836,0.182,0.605,5
0.951424,0.048576,0,26.898,4.142,0.151,0.539,4
0.735793,0.264207,0,26.548,1.408,0.035,0.884,2
0.316422,0.683577,1,35.138,4.389,0.083,0.641,3
0.713744,0.286256,0,24.036,0,0,1,1
4.40E-13,1,1,117.682,13.718,0.078,0.614,8
4.30E-16,1,1,139.24,17.599,0.089,0.725,3
0.164413,0.835587,0,39.537,5.67,0.114,0.589,3
0.119741,0.880259,0,36.479,3.772,0.098,0.577,4
0.952331,0.0476689,0,32.338,5.37,0.129,0.732,5
0.99658,0.00342027,0,31.444,7.005,0.204,0.437,11
0.45157,0.54843,0,39.434,6.491,0.143,0.545,5
0.412696,0.587304,0,36.192,4.954,0.125,0.651,3
0.987299,0.0127011,0,21.678,2.42,0.086,0.78,3
2.12E-14,1,1,123.91,13.044,0.054,0.891,5
0.0282567,0.971743,1,45.266,6.216,0.127,0.505,5
0.85559,0.14441,0,35.668,6.136,0.157,0.679,4
0.917821,0.0821793,0,29.928,4.16,0.132,0.544,7
0.9581,0.0418999,0,29.981,5.293,0.166,0.646,3
0.994737,0.00526327,0,28.709,5.81,0.188,0.528,8
2.78E-05,0.999972,0,90.061,18.639,0.182,0.51,8
0.987526,0.0124744,0,24.492,3.5,0.125,0.724,4
0.00338313,0.996617,0,55.054,7.96,0.137,0.603,5
0.833959,0.166041,0,45.465,9.844,0.205,0.42,10
0.980223,0.0197772,0,24.995,3.415,0.11,0.768,3
0.233763,0.766237,0,43.941,7.716,0.168,0.599,3
0.779251,0.220749,0,23.291,0,0,1,1
0.999217,0.000783255,0,20.558,4.628,0.211,0.438,7
0.988468,0.0115322,0,23.322,3.466,0.14,0.739,2
0.0999265,0.900073,1,38.574,3.888,0.067,0.722,4
8.16E-08,1,1,106.108,20.09,0.121,0.504,10
0.998629,0.00137143,0,20.081,3.436,0.159,0.62,6
0.931455,0.0685451,0,46.411,11.106,0.225,0.476,9
0.132147,0.867853,0,41.674,5.737,0.135,0.627,4
0.921377,0.078623,0,34.02,5.989,0.164,0.734,3
0.724756,0.275244,0,26.381,2.329,0.085,0.596,3
0.995897,0.00410266,0,26.366,5.855,0.214,0.506,5
0.340301,0.659698,0,26.52,0.392,0.013,0.796,2
0.991559,0.0084409,0,24.752,4.066,0.155,0.733,3
0.996882,0.00311808,0,23.484,5.018,0.208,0.528,4
0.00016791,0.999832,1,61.417,7.612,0.09,0.604,7
0.971731,0.0282692,0,24.367,3.18,0.121,0.685,3
0.421869,0.578131,0,45.989,8.011,0.141,0.521,10
0.961951,0.0380488,0,27.191,3.531,0.095,0.824,3
4.85E-20,1,1,162.109,18.896,0.1,0.705,4
0.000755175,0.999245,1,55.702,6.901,0.113,0.661,4
0.996029,0.0039706,0,25.392,5.122,0.189,0.536,6
3.00E-07,1,1,78.778,9.318,0.085,0.825,3
6.83E-27,1,1,155.095,0,0,1,1
6.32E-14,1,1,133.283,17.117,0.078,0.566,15
0.934719,0.0652812,0,32.544,5.774,0.131,0.725,3
0.948899,0.0511011,0,32.373,5.213,0.141,0.475,10
0.979053,0.0209474,0,23.794,3.055,0.115,0.772,2
0.998457,0.00154334,0,23.191,4.844,0.191,0.568,6
0.527669,0.472331,0,50.007,11.683,0.212,0.462,5
0.000275648,0.999724,1,45.643,1.643,0.031,0.796,2
0.616559,0.383442,1,24.976,0,0,1,1
5.28E-15,1,1,96.441,0,0,1,1
0.00829966,0.9917,1,55.938,9.294,0.156,0.575,5
0.00253786,0.997462,0,64.805,11.347,0.144,0.42,11
0.200401,0.7996,0,50.112,9.776,0.17,0.435,8
6.37E-05,0.999936,0,60.376,6.114,0.067,0.693,6
0.527553,0.472447,0,33.851,4.705,0.121,0.592,3
1.67E-09,1,1,98.032,13.04,0.1,0.497,9
0.995807,0.00419305,0,28.275,6.038,0.198,0.43,9
0.90702,0.09298,0,40.786,8.874,0.198,0.39,9
0.943847,0.0561526,0,24.383,2.877,0.117,0.622,3
0.992205,0.00779481,0,23.739,4.433,0.169,0.484,5
0.769633,0.230367,0,23.409,0,0,1,1
0.182984,0.817016,0,53.453,11.589,0.196,0.496,5
0.543627,0.456373,0,40.928,7.395,0.151,0.561,5
0.134113,0.865887,0,38.105,4.735,0.105,0.554,4
0.852128,0.147872,0,29.99,4.307,0.139,0.561,4
0.979378,0.0206218,0,23.182,3.058,0.079,0.557,6
0.912269,0.0877314,1,20.976,0,0,1,1
0.0025529,0.997447,1,55.403,7.06,0.1,0.517,10
0.00131981,0.99868,1,52.349,6.276,0.071,0.645,4
0.872846,0.127154,0,28.99,4.154,0.13,0.548,4
6.67E-36,1,1,285.952,36.823,0.105,0.743,13
0.749355,0.250645,0,23.647,0,0,1,1
0,1,1,279.48,12.26,0.018,0.739,5
0.971651,0.0283491,0,24.12,2.993,0.092,0.677,4
1.75E-22,1,1,153.301,9.675,0.035,0.664,5
0.995372,0.00462767,0,21.703,3.876,0.114,0.673,3
0.998055,0.00194508,0,21.265,4.277,0.193,0.629,3
0.99615,0.00385008,0,27.257,5.392,0.184,0.595,7
0.787882,0.212118,1,32.783,4.335,0.11,0.734,4
0.044102,0.955898,0,40.092,3.629,0.063,0.69,5
0.889411,0.110589,0,33.313,6.077,0.179,0.531,4
0.984096,0.0159038,0,25.832,3.556,0.107,0.746,5
0.998,0.00199989,0,22.401,4.743,0.206,0.515,5
0.977988,0.0220124,0,32.824,7.026,0.198,0.597,4
2.54E-24,1,1,165.836,11.449,0.047,0.672,4
0.851812,0.148188,0,26.254,1.785,0.039,0.914,2
2.60E-07,1,1,88.048,13.517,0.127,0.712,4
0.973655,0.0263446,0,29.475,5.357,0.179,0.714,2
0.998782,0.00121767,0,22.198,4.8,0.191,0.433,8
0.609672,0.390328,0,54.038,12.569,0.221,0.465,9
0.786089,0.213911,0,43.745,9.423,0.203,0.463,7
0.656815,0.343185,0,34.196,4.295,0.086,0.819,3
0.23981,0.76019,0,28.466,0,0,1,1
0.894748,0.105252,0,24.286,1.607,0.041,0.749,4
0.921677,0.0783234,0,34.421,6.582,0.175,0.548,5
0.995991,0.00400911,0,23.316,3.625,0.146,0.623,7
0.0127028,0.987297,0,54.341,8.541,0.142,0.562,7
0.623252,0.376748,0,39.783,7.488,0.175,0.536,4
0.905045,0.0949551,0,32.964,5.485,0.159,0.708,3
0.776625,0.223375,0,31.803,4.668,0.133,0.511,5
0.964606,0.0353945,0,26.569,3.931,0.13,0.576,5
0.999546,0.000454395,0,24.702,5.944,0.229,0.506,9
0.838897,0.161103,0,22.458,0,0,1,1
0.0139575,0.986043,1,53.379,8.531,0.102,0.705,4
0.133954,0.866046,0,52.533,10.977,0.197,0.465,5
0.125541,0.874459,0,43.827,6.837,0.155,0.628,3
0.903808,0.0961923,0,27.896,3.432,0.115,0.603,5
0.980956,0.0190441,0,23.892,3.174,0.127,0.658,4
0.99888,0.00112024,0,22.091,5.065,0.22,0.57,4
6.38E-13,1,1,100.602,7.371,0.061,0.596,5
0.19373,0.80627,0,32.371,2.022,0.05,0.755,3
4.71E-19,1,1,116.419,0,0,1,1
9.65E-31,1,1,190.939,8.546,0.02,0.734,3
0.988608,0.011392,0,26.031,4.3,0.146,0.648,5
0.554935,0.445065,0,25.521,0,0,1,1
0.520271,0.479729,0,35.906,4.554,0.099,0.799,3
0.53296,0.46704,0,31.739,3.305,0.065,0.627,5
0.997329,0.00267118,0,20.773,3.568,0.142,0.558,6
0.0163086,0.983691,1,53.565,9.14,0.144,0.491,6
0.00845476,0.991545,0,52.472,7.695,0.112,0.576,6
0.24634,0.75366,0,44.259,7.55,0.163,0.513,6
0.980495,0.0195046,0,29.572,5.646,0.188,0.714,2
0.997877,0.00212306,0,25.338,4.529,0.148,0.628,9
1.72E-31,1,1,175.834,0.391,0.002,0.725,2
0.929975,0.0700254,0,27.231,3.357,0.095,0.644,5
3.11E-07,1,1,86.485,13.75,0.138,0.567,4
0.877719,0.122281,0,47.978,10.039,0.183,0.46,14
0.817667,0.182332,1,26.294,2.639,0.081,0.578,4
0.944621,0.0553786,0,25.397,3.41,0.116,0.614,3
7.93E-21,1,1,134.502,5.835,0.042,0.583,3
0.242413,0.757587,0,25.938,0.167,0.006,0.716,2
0.0448897,0.95511,1,57.61,11.539,0.175,0.435,8
0.993406,0.00659427,0,20.23,2.801,0.138,0.707,2
0.998626,0.00137419,0,20.239,4.091,0.178,0.551,5
1.02E-27,1,1,187.204,11.728,0.023,0.961,5
9.51E-17,1,1,145.146,18.048,0.087,0.704,6
0.996756,0.0032445,0,31.112,7.141,0.218,0.381,11
0.747117,0.252883,0,25.907,1.594,0.037,0.705,4
0.997051,0.0029495,0,20.982,3.61,0.16,0.635,4
0.00856988,0.99143,1,43.61,4.41,0.091,0.624,3
0.972679,0.0273211,0,22.906,2.529,0.096,0.663,4
0.986059,0.0139409,1,25.456,4.262,0.136,0.377,9
0.938212,0.061788,0,41.824,8.194,0.155,0.606,11
0.84246,0.15754,0,22.401,0,0,1,1
0.00450919,0.995491,0,70.482,14.424,0.188,0.44,10
0.00959617,0.990404,0,64.196,13.122,0.192,0.449,7
0.000791709,0.999208,0,48.071,2.84,0.02,0.972,2
0.190548,0.809452,0,39.617,5.319,0.13,0.668,3
0.922513,0.077487,0,38.119,8.513,0.191,0.44,6
0.989927,0.0100728,0,21.214,2.677,0.116,0.758,2
0.010606,0.989394,0,44.606,4.971,0.103,0.577,4
0.920124,0.0798765,0,22.569,2.084,0.084,0.588,3
4.05E-11,1,1,101.685,11.179,0.07,0.614,7
0.0150129,0.984987,0,41.328,2.941,0.045,0.895,2
0.996144,0.00385611,0,27.479,5.244,0.172,0.442,11
0.965966,0.0340339,0,29.553,5.532,0.16,0.51,5
0.965684,0.034316,0,25.96,3.807,0.141,0.647,3
3.15E-10,1,1,121.987,22.71,0.153,0.593,5
0.0208567,0.979143,0,60.338,12.402,0.193,0.505,5
0.607282,0.392718,0,23,0.328,0.014,0.714,2
0.99754,0.00246045,0,25.283,5.27,0.193,0.683,4
2.03E-11,1,1,110.103,14.208,0.089,0.567,8
0.984686,0.0153139,0,37.938,8.817,0.204,0.487,9
0.975902,0.0240983,0,23.543,2.307,0.052,0.926,2
0.996879,0.00312113,0,20.863,3.844,0.167,0.516,5
2.30E-10,1,1,98.568,11.335,0.077,0.679,6
0.983509,0.0164912,0,34.505,7.497,0.203,0.536,7
0.892838,0.107162,0,29.175,4.086,0.11,0.629,4
0.97562,0.0243801,0,23.164,2.275,0.075,0.822,3
0.805335,0.194665,0,22.951,0,0,1,1
0.994396,0.00560432,0,21.4,3.219,0.138,0.755,2
0.927302,0.0726978,0,20.976,0.793,0.031,0.812,2
3.36E-05,0.999966,1,57.174,5.333,0.073,0.617,3
0.962433,0.0375671,0,48.679,12.024,0.223,0.554,10
0.952813,0.0471867,0,40.563,9.659,0.224,0.384,8
0.985904,0.0140966,0,24.424,4.212,0.141,0.558,4
0.223772,0.776228,0,54.101,11.203,0.178,0.519,8
0.184688,0.815312,0,41.106,5.085,0.081,0.873,3
0.997211,0.00278904,0,23.247,4.805,0.196,0.578,4
0.995477,0.00452278,0,21.103,3.421,0.16,0.709,2
0.0164659,0.983534,0,56.293,9.493,0.142,0.649,6
0.98924,0.0107597,0,22.581,3.714,0.134,0.5,5
0.972996,0.0270043,0,30.253,4.632,0.126,0.745,6
0.541156,0.458844,0,58.538,13.299,0.207,0.401,14
0.890953,0.109047,0,34.702,5.948,0.14,0.656,5
2.47E-06,0.999997,1,85.318,14.11,0.127,0.514,9
0.993921,0.00607935,0,28.578,5.805,0.189,0.493,8
0.991227,0.00877324,0,26.959,5.684,0.19,0.584,3
0.993046,0.00695414,0,20.926,3.31,0.148,0.55,4
0.0513545,0.948645,1,56.85,10.566,0.164,0.578,8
0.719249,0.280751,0,39.8,7.575,0.184,0.534,5
0.921317,0.0786831,0,30.143,4.172,0.121,0.579,7
0.938502,0.0614978,1,25.145,3.078,0.119,0.629,3
0.963427,0.036573,0,20.358,0.733,0.021,0.907,2
5.82E-10,1,1,92.757,9.512,0.071,0.75,5
0.196075,0.803926,0,41.036,6.345,0.133,0.502,5
0.99576,0.00424015,0,26.901,5.385,0.186,0.393,10
6.29E-12,1,1,121.768,17.493,0.108,0.599,10
1.04E-05,0.99999,0,67.63,8.699,0.087,0.65,3
3.81E-07,1,1,64.71,4.321,0.03,0.676,3
0.989908,0.0100923,0,27.908,5.722,0.189,0.525,5
0.99574,0.00425997,1,20.95,3.15,0.135,0.729,3
0.515705,0.484295,1,29.135,1.772,0.045,0.852,2
0.106347,0.893653,1,45.735,6.345,0.095,0.845,4
0.938671,0.061329,0,43.567,9.879,0.212,0.497,9
0.41763,0.58237,0,29.232,1.75,0.052,0.789,2
0.993969,0.00603086,0,21.634,3.883,0.173,0.504,4
0.997262,0.00273814,0,21.022,4.098,0.172,0.606,3
0.994383,0.00561651,0,23.815,4.237,0.169,0.527,6
0.993628,0.00637155,0,22.4,3.927,0.158,0.564,4
0.165585,0.834415,0,39.151,5.39,0.124,0.597,3
0.52716,0.47284,0,38.417,6.418,0.162,0.612,3
3.50E-19,1,1,117.059,0,0,1,1
0.537754,0.462246,1,38.169,6.35,0.163,0.558,4
0.989502,0.0104977,0,29.453,5.693,0.174,0.557,7
0.462208,0.537792,0,47.824,9.117,0.162,0.689,6
0.554378,0.445622,1,42.914,8.428,0.186,0.561,4
0.698557,0.301443,0,31.958,4.006,0.098,0.607,5
0.975087,0.0249131,0,20.948,1.29,0.037,0.907,2
0.00134734,0.998653,0,54.634,6.954,0.12,0.449,8
0.917437,0.0825627,0,32.511,5.374,0.146,0.575,6
0.993946,0.00605355,0,20.122,2.745,0.121,0.637,4
0.965386,0.0346137,0,34.075,5.95,0.154,0.589,9
0.93661,0.06339,0,22.611,2.225,0.085,0.608,3
0.999426,0.000574078,0,21.172,4.9,0.214,0.541,6
0.974509,0.025491,0,33.86,7.086,0.195,0.594,5
0.949277,0.0507226,0,25.62,3.283,0.127,0.709,2
8.26E-31,1,1,185.443,4.768,0.004,0.993,2
0.96886,0.0311397,0,22.994,2.362,0.089,0.788,2
0.253609,0.746391,1,48.12,9.549,0.19,0.503,5
3.83E-07,1,1,85.242,13.357,0.136,0.574,4
0.000939022,0.999061,0,64.396,11.674,0.164,0.455,5
0.915268,0.0847324,0,29.339,4.426,0.144,0.642,3
0.961935,0.0380649,0,28.469,4.989,0.166,0.596,3
0.984609,0.0153906,0,22.929,2.643,0.078,0.764,4
0.994151,0.00584875,0,21.496,2.895,0.099,0.854,2
4.94E-12,1,1,92.793,4.595,0.022,0.95,3
0.975528,0.024472,0,23.665,2.488,0.07,0.882,2
0.997173,0.0028274,0,21.426,3.203,0.119,0.74,5
1.83E-05,0.999982,1,80.719,14.205,0.137,0.567,7
0.980382,0.0196183,0,38.622,8.868,0.198,0.444,10
0.517074,0.482926,0,37.419,5.923,0.148,0.627,3
0.949319,0.0506812,0,37.032,7.49,0.178,0.464,9
0.998428,0.00157234,0,20.768,3.374,0.131,0.797,4
1.83E-06,0.999998,1,60.682,2.69,0.014,0.973,2
0.987426,0.0125745,1,22.857,2.376,0.058,0.913,3
0.999518,0.000481646,0,20.921,4.367,0.186,0.621,7
0.894216,0.105784,0,27.773,3.946,0.13,0.523,4
1.04E-05,0.99999,1,77.318,10.852,0.102,0.817,7
0.948222,0.0517776,0,37.221,8.038,0.206,0.559,5
0.994538,0.00546201,0,21.122,3.668,0.118,0.526,5
0.93373,0.0662695,0,20.325,0,0,1,1
0.893455,0.106545,0,34.471,6.703,0.187,0.513,4
0.783192,0.216808,0,30.972,4.09,0.131,0.71,2
0.990473,0.00952666,0,27.209,4.903,0.138,0.52,8
0.749036,0.250964,0,27.168,2.703,0.075,0.626,3
0.0138298,0.98617,1,35.517,0.849,0.02,0.81,2
0.901113,0.0988871,0,35.539,6.746,0.188,0.707,2
0.31255,0.68745,1,44.022,7.559,0.139,0.575,6
0.864368,0.135632,0,35.694,5.745,0.102,0.769,5
0.940981,0.0590189,0,21.305,1.21,0.05,0.783,2
2.15E-11,1,1,109.39,14.439,0.096,0.526,7
0.994653,0.00534728,0,25.341,4.532,0.158,0.617,6
0.414095,0.585905,0,41.779,7.456,0.165,0.514,5
0.995921,0.00407941,0,21.16,3.596,0.165,0.591,4
1.70E-06,0.999998,1,69.766,6.486,0.044,0.939,3
0.815773,0.184227,0,26.102,2.248,0.083,0.73,2
0.994226,0.00577346,0,24.455,4.502,0.164,0.585,5
0.998914,0.00108639,0,20.121,3.69,0.149,0.63,6
1.76E-20,1,1,125.502,2.193,0.017,0.713,2
1.31E-12,1,1,107.945,11.154,0.086,0.723,3
0.995871,0.00412948,1,30.136,5.983,0.176,0.665,8
0.973075,0.0269247,0,24.775,3.125,0.102,0.756,3
0.595312,0.404688,0,42.856,7.318,0.155,0.496,10
