Likelihood that Jet is Background,Likelihood that Jet is Signal,background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0.987413,0.0125866,0,42.39,10.684,0.231,0.26,26
0.684781,0.315219,0,41.935,9.985,0.211,0.414,17
0.962084,0.0379162,0,23.541,5.622,0.223,0.385,14
0.761843,0.238157,0,24.833,4.879,0.164,0.439,11
0,1,0,501.152,33.861,0.021,0.928,11
1.60E-33,1,0,298.589,23.346,0.03,0.899,12
0.038611,0.961389,0,46.318,8.908,0.165,0.387,12
0.200172,0.799828,0,33.905,6.163,0.171,0.465,10
0.515511,0.484489,0,30.99,5.87,0.162,0.385,12
0.884498,0.115502,0,22.283,3.761,0.144,0.352,13
2.99E-18,1,1,191.861,21.042,0.05,0.82,19
0.992261,0.00773943,0,40.103,9.595,0.211,0.27,27
0.990414,0.00958601,0,24.675,6.763,0.256,0.296,17
0.89963,0.10037,0,25.796,4.074,0.138,0.331,16
0.997288,0.00271151,0,21.188,5.666,0.241,0.319,19
0.137903,0.862097,0,33.409,6.308,0.181,0.539,8
0.895449,0.104551,0,20.073,3.391,0.129,0.395,12
2.31E-36,1,1,354.711,38.462,0.051,0.866,21
0.997046,0.00295383,0,22.595,5.754,0.227,0.285,20
0.986023,0.0139768,0,25.196,5.285,0.184,0.295,19
0,1,1,522.064,21.189,0.007,0.973,10
0.211152,0.788848,0,38.679,6.532,0.138,0.419,14
0.98861,0.0113902,0,20.301,4.734,0.211,0.294,16
0.99474,0.00526028,0,20.112,4.069,0.187,0.284,19
0,1,1,1328.883,38.854,0.004,0.988,11
0.269865,0.730135,0,58.424,12.489,0.189,0.333,23
0.840525,0.159476,0,26.762,4.961,0.151,0.391,14
0.9788,0.0211998,0,37.369,8.857,0.213,0.277,23
0.849389,0.150611,0,21.082,4.374,0.187,0.365,10
0.970915,0.0290851,0,29.418,6.278,0.195,0.359,19
0.935302,0.0646983,0,33.669,7.355,0.198,0.28,19
0.861393,0.138607,0,21.031,3.389,0.139,0.324,12
0.511752,0.488248,0,58.321,13.643,0.209,0.304,24
0.790421,0.209579,0,35.467,8.637,0.212,0.347,15
0,1,1,913.872,38.31,0.01,0.972,12
0.447066,0.552934,0,49.578,11.842,0.226,0.488,18
0.916305,0.0836952,0,33.824,7.502,0.198,0.391,18
0.857188,0.142812,0,38.994,9.479,0.228,0.288,18
0,1,1,917.152,50.727,0.015,0.939,11
0.728977,0.271023,0,57.646,14.248,0.233,0.256,25
0.566274,0.433726,0,39.856,9.318,0.212,0.313,15
0.970516,0.029484,0,35.129,8.314,0.209,0.282,21
0.994462,0.00553757,0,20.365,5.294,0.242,0.274,17
0,1,1,523.958,31.21,0.014,0.963,12
0,1,1,349.888,25.952,0.034,0.901,10
0.72509,0.27491,0,39.706,7.876,0.177,0.284,19
0.994424,0.0055764,0,23.025,5.565,0.22,0.278,19
0,1,1,743.907,34.875,0.009,0.965,11
0.593437,0.406563,0,30.058,5.726,0.162,0.525,12
0.971594,0.0284063,0,26.401,6.043,0.197,0.279,17
0.974127,0.0258733,0,23.24,5.636,0.214,0.298,15
0,1,1,514.715,30.15,0.017,0.963,9
0.949539,0.0504609,0,20.785,4.331,0.184,0.37,13
2.28E-29,1,0,267.338,22.057,0.036,0.84,13
0.962457,0.0375428,0,32.1,7.382,0.213,0.306,19
0.979373,0.0206265,0,25.289,5.875,0.214,0.294,17
1.14E-32,1,1,275.824,16.083,0.017,0.962,8
0.999134,0.000866072,0,27.351,6.684,0.223,0.27,26
0.989277,0.0107225,0,20.077,5.255,0.236,0.334,15
6.18E-11,1,1,121.568,15.74,0.062,0.805,12
0.955431,0.0445685,0,42.258,11.587,0.262,0.265,21
0.987827,0.0121734,0,24.246,5.516,0.21,0.327,18
0.999232,0.000768332,0,21.587,5.497,0.237,0.273,23
0.991276,0.00872358,0,23.793,5.29,0.19,0.314,19
0.788473,0.211527,0,24.519,4.22,0.126,0.626,12
0,1,1,681.395,33.858,0.013,0.947,13
0.559003,0.440997,0,47.227,10.261,0.188,0.3,20
0.947988,0.0520118,0,37.678,9.985,0.245,0.296,19
0.936497,0.0635029,0,24.247,4.66,0.165,0.341,15
0.915552,0.0844484,0,26.231,5.238,0.172,0.344,15
0.994832,0.00516823,0,21.906,4.505,0.184,0.271,20
0.883249,0.116751,0,26.444,5.347,0.178,0.363,14
0.994896,0.00510395,0,20.467,5.475,0.246,0.288,17
0,1,1,723.616,36.735,0.011,0.963,15
0.848832,0.151168,0,48.273,11.449,0.213,0.295,23
0.977155,0.0228449,0,29.654,6.838,0.216,0.318,19
0.988616,0.011384,0,30.024,6.427,0.187,0.296,22
0.0443984,0.955602,0,38.636,4.851,0.093,0.405,12
0.994093,0.00590704,0,24.408,5.625,0.213,0.263,20
0.968066,0.0319343,0,23.079,5.135,0.203,0.33,15
0.976558,0.0234416,0,21.186,3.995,0.176,0.338,16
0.879529,0.120471,0,53.32,13.507,0.238,0.25,25
0.991643,0.00835648,0,27.6,6.265,0.195,0.274,21
0.998609,0.00139089,0,24.516,6.752,0.259,0.276,22
0.940961,0.0590393,0,21.461,4.5,0.167,0.39,13
0.871008,0.128992,0,54.521,14.765,0.247,0.267,24
0.972122,0.0278785,0,30.326,6.933,0.211,0.281,19
0.980931,0.0190687,0,26.914,5.576,0.175,0.45,19
0.694992,0.305008,0,27.084,5.337,0.182,0.559,11
0.975465,0.0245346,0,20.683,3.761,0.153,0.316,16
0,1,0,350.574,12.666,0.006,0.986,8
0.524232,0.475768,0,24.469,4.682,0.17,0.498,8
0.90389,0.0961097,0,21.16,4.595,0.204,0.352,11
4.14E-14,1,1,142.127,13.716,0.043,0.639,13
0.933953,0.0660465,0,28.213,6.728,0.217,0.333,15
0.970865,0.0291349,0,20.047,4.8,0.216,0.371,13
5.33E-05,0.999947,0,70.268,10.638,0.11,0.708,12
0.939323,0.0606765,0,33.74,8.08,0.219,0.333,18
0.0638784,0.936122,0,41.942,6.691,0.131,0.394,13
0.692019,0.307981,0,32.042,6.503,0.17,0.345,14
0.242846,0.757154,0,33.372,5.821,0.143,0.408,11
0.898569,0.101431,0,24.134,5.565,0.205,0.354,12
0.962617,0.0373827,0,20.999,3.797,0.155,0.346,15
0.569517,0.430483,0,43.966,10.396,0.217,0.292,17
0.721831,0.278169,0,41.322,8.581,0.173,0.499,19
0.995017,0.0049831,0,26.019,6.153,0.22,0.276,21
0,1,1,935.898,53.141,0.016,0.962,15
0.294007,0.705993,0,45.555,10.514,0.216,0.362,15
0.612248,0.387752,0,40.209,8.547,0.189,0.322,17
0.841981,0.158019,0,27.641,6.003,0.201,0.365,13
0.837528,0.162472,0,26.118,5.076,0.161,0.486,13
1.50E-33,1,1,302.085,24.633,0.031,0.898,13
0.638146,0.361855,0,23.743,3.906,0.103,0.622,10
0,1,1,807.438,31.773,0.009,0.957,12
0.484234,0.515766,0,44.746,10.233,0.209,0.308,17
0.156845,0.843155,0,21.313,2.913,0.116,0.78,3
0.0480983,0.951902,0,48.358,7.254,0.112,0.36,17
0.858543,0.141457,0,35.558,6.895,0.168,0.361,19
0.976694,0.0233056,0,23.23,5.752,0.223,0.323,15
0.974703,0.0252967,0,26.445,7.373,0.26,0.308,15
0.992051,0.00794859,0,23.176,5.147,0.19,0.273,19
0.789438,0.210562,0,28.84,6.089,0.186,0.408,13
0.209795,0.790205,0,26.849,2.885,0.075,0.729,9
0,1,1,493.891,38.047,0.031,0.903,18
0.454071,0.545929,0,39.762,7.186,0.154,0.351,17
0.936962,0.0630379,0,22.326,5.383,0.217,0.358,12
0.91369,0.0863103,0,35.032,8.884,0.229,0.284,17
1.71E-13,1,1,133.887,12.571,0.042,0.881,11
0.107601,0.892399,0,57.578,12.041,0.191,0.295,20
0.989519,0.010481,0,23.669,5.551,0.208,0.265,18
0.969643,0.0303572,0,20.719,4.454,0.189,0.444,14
0.899883,0.100117,0,23.212,5.092,0.196,0.343,12
0.947307,0.0526933,0,21.766,4.82,0.198,0.328,13
0.999239,0.00076073,0,24.536,5.992,0.221,0.241,25
0.989855,0.0101446,0,24.903,5.651,0.2,0.289,19
0.24828,0.75172,0,44.137,8.803,0.156,0.36,16
0.998732,0.00126785,0,30.913,8.075,0.236,0.26,26
0.540189,0.459811,0,31.076,5.454,0.151,0.374,13
0.988838,0.0111617,0,20.571,4.962,0.199,0.333,16
0,1,1,519.72,22.926,0.009,0.976,10
0,1,1,346.362,22.06,0.021,0.959,8
0.219017,0.780983,0,32.969,5.316,0.13,0.461,11
0.17719,0.82281,0,33.87,4.858,0.117,0.335,12
0,1,0,937.025,18.98,0.003,0.982,7
0.00014944,0.999851,0,95.92,18.297,0.17,0.298,26
0.951337,0.0486634,0,40.067,10.815,0.258,0.268,20
0.899546,0.100454,0,27.602,5.105,0.158,0.304,16
0.990488,0.00951213,0,21.276,4.903,0.211,0.329,17
1.43E-27,1,1,253.987,21.258,0.04,0.76,14
0.698815,0.301185,0,50.012,14.205,0.265,0.292,18
0.846044,0.153956,0,36.944,8.21,0.186,0.349,18
0.958375,0.0416252,0,37.171,8.25,0.197,0.248,22
0.79512,0.20488,0,36.639,8.692,0.22,0.297,16
0.9797,0.0202998,0,32.145,7.233,0.208,0.275,21
0,1,1,503.589,34.405,0.019,0.949,14
1.54E-33,1,1,311.414,30.436,0.039,0.877,13
0.921267,0.0787331,0,42.216,10.554,0.224,0.302,21
0.511852,0.488148,0,39.652,8.161,0.182,0.341,16
0.977997,0.0220026,0,22.138,4.582,0.185,0.394,16
0.946785,0.0532154,0,30.098,7.519,0.23,0.335,16
0.988321,0.0116793,0,24.392,6.263,0.241,0.314,17
0.996226,0.00377379,0,22.959,6.138,0.249,0.263,19
0.956222,0.043778,0,23.223,4.702,0.176,0.362,15
0.110521,0.889479,0,31.435,4.084,0.081,0.814,9
0,1,1,893.747,35.026,0.007,0.983,6
0.685,0.315,0,23.922,4.334,0.167,0.402,10
6.89E-17,1,1,146.338,9.478,0.016,0.95,5
0.707354,0.292646,0,22.618,4.448,0.177,0.38,9
9.56E-17,1,0,168.194,16.953,0.06,0.744,14
0.112688,0.887312,0,43.125,6.486,0.105,0.453,16
0.722373,0.277627,0,41.793,9.684,0.213,0.272,18
0.433425,0.566575,0,31.516,4.352,0.114,0.383,14
3.50E-25,1,1,236.58,22.561,0.043,0.895,12
0.939641,0.0603586,0,24.417,4.813,0.185,0.294,15
0.994747,0.00525287,0,20.095,5.235,0.242,0.271,17
0.979819,0.0201808,0,30.781,7.74,0.235,0.265,19
0.99743,0.00257015,0,21.759,5.508,0.232,0.264,20
0.97061,0.0293901,0,23.924,5.204,0.194,0.279,16
0.786775,0.213225,0,26.262,4.68,0.154,0.39,13
2.99E-07,1,1,76.226,6.222,0.03,0.643,10
0.905415,0.094585,0,37.485,8.045,0.197,0.373,20
0.963644,0.036356,0,30.746,6.694,0.203,0.288,19
0.000371691,0.999628,0,60.06,8.818,0.117,0.72,11
0.994307,0.00569271,0,23.106,5.467,0.213,0.39,19
0.963838,0.0361625,0,21.858,4.281,0.176,0.337,15
0.800676,0.199324,0,20.448,4.007,0.163,0.514,9
0.740872,0.259128,0,27.988,5.569,0.178,0.598,12
0.990508,0.00949218,0,20.379,4.999,0.23,0.316,16
0,1,1,573.602,24.722,0.01,0.964,9
0.625978,0.374022,0,27.067,5.66,0.184,0.405,10
0.981374,0.0186263,0,20.603,4.111,0.176,0.326,16
0.458528,0.541472,0,42.712,9.576,0.193,0.336,16
0.692872,0.307128,0,32.032,6.444,0.165,0.413,14
0.96791,0.0320896,0,23.074,4.553,0.174,0.33,16
0.696583,0.303417,0,22.393,4.077,0.152,0.591,9
0.0539987,0.946001,0,21.089,0.88,0.021,0.894,3
7.13E-14,1,1,155.058,18.41,0.068,0.459,19
0.994114,0.00588642,0,24.039,5.987,0.233,0.293,19
0,1,1,414.679,24.647,0.016,0.919,8
0.967924,0.0320759,0,21.93,5.065,0.212,0.36,14
0.986201,0.0137986,0,22.036,4.81,0.189,0.298,17
0.816972,0.183028,0,22.022,4.47,0.193,0.358,10
0,1,1,806.061,60.848,0.026,0.936,14
0,1,1,551.664,31.702,0.019,0.956,10
0.856545,0.143455,0,21.624,3.631,0.148,0.318,12
0.876709,0.123291,0,29.687,5.72,0.169,0.421,16
0,1,0,706.823,48.222,0.017,0.897,15
0,1,1,713.579,28.908,0.007,0.977,9
0.964333,0.0356667,0,34.41,9.38,0.253,0.335,18
0,1,1,720.955,44.55,0.016,0.956,14
0.984863,0.0151373,0,27.636,7.073,0.234,0.299,18
0.841625,0.158375,0,25.482,4.75,0.161,0.48,13
6.40E-38,1,1,318.854,18.323,0.015,0.913,9
0.0038841,0.996116,0,81.166,16.978,0.193,0.25,24
0.0870074,0.912993,0,59.827,12.308,0.182,0.275,21
0.969814,0.0301858,0,35.598,8.539,0.217,0.259,21
0.881346,0.118654,0,29.57,6.448,0.2,0.303,15
0.994023,0.00597737,0,22.472,5.201,0.199,0.287,19
0.875819,0.124181,0,20.445,3.67,0.173,0.431,11
0,1,1,1016.088,32.498,0.005,0.989,8
0,1,1,413.467,21.94,0.014,0.973,9
0.677952,0.322048,0,40.884,9.387,0.212,0.324,17
0.951198,0.0488024,0,21.437,4.649,0.2,0.413,13
0.960819,0.0391814,0,39.663,11.005,0.257,0.276,20
0.99421,0.00578974,0,30.592,7.271,0.217,0.235,23
0.928268,0.071732,0,33.072,7.424,0.201,0.333,18
0.964445,0.0355555,0,30.886,6.854,0.205,0.258,19
0.978119,0.0218814,0,21.41,4.857,0.207,0.317,15
0.955087,0.0449128,0,22.742,4.387,0.179,0.322,15
0.988665,0.0113354,0,20.998,4.514,0.189,0.331,17
1.08E-23,1,1,211.326,15.207,0.025,0.935,10
5.60E-05,0.999944,0,84.509,15.078,0.128,0.629,18
0.618486,0.381514,0,27.92,4.69,0.132,0.6,12
0.797471,0.202529,0,23.887,4.172,0.152,0.332,12
0.765401,0.234599,0,26.65,5.348,0.157,0.433,12
0.70357,0.29643,0,28.374,5.041,0.147,0.482,13
0.786316,0.213684,0,23.661,4.933,0.195,0.478,10
0.998497,0.00150248,0,26.638,6.667,0.226,0.244,24
0.911493,0.0885072,0,20.109,4.04,0.179,0.527,11
0,1,1,464.544,24.791,0.016,0.947,13
1.11E-29,1,1,263.361,19.627,0.021,0.941,11
0.991243,0.00875678,0,26.973,7.01,0.239,0.272,19
0,1,1,667.094,33.835,0.011,0.976,9
0.992469,0.00753053,0,26.232,6.768,0.241,0.324,19
0.99211,0.00789007,0,23.495,5.864,0.232,0.262,18
0.980736,0.0192637,0,23.605,5.619,0.222,0.329,16
2.71E-17,1,1,175.936,19.235,0.048,0.827,14
0.997017,0.00298267,0,26.914,6.235,0.214,0.298,23
0.685999,0.314001,0,31.463,6,0.179,0.371,14
0.0495621,0.950438,0,41.185,7.123,0.135,0.422,11
0.902993,0.097007,0,34.054,7.38,0.203,0.328,18
0.519602,0.480398,0,33.151,6.449,0.142,0.51,13
0.927829,0.0721712,0,20.784,4.854,0.215,0.393,11
0,1,1,575.131,36.309,0.017,0.924,14
1.18E-26,1,1,258.548,26.597,0.045,0.84,16
0.125633,0.874367,0,49.697,10.492,0.185,0.318,16
0.856937,0.143063,0,25.394,4.934,0.156,0.5,13
0,1,1,648.92,22.58,0.006,0.983,7
0.977824,0.0221756,0,23.882,5.469,0.206,0.431,16
0.658044,0.341956,0,24.276,4.194,0.141,0.609,10
0.851827,0.148173,0,22.69,4.073,0.171,0.321,12
0.430055,0.569945,0,29.921,5.965,0.162,0.429,10
0.594364,0.405636,0,20.788,3.856,0.129,0.573,7
0,1,1,907.409,49.733,0.014,0.97,15
1.24E-34,1,1,297.073,19.653,0.023,0.91,9
0.94102,0.0589796,0,40.707,8.995,0.198,0.228,23
0.87124,0.12876,0,34.137,7.559,0.208,0.299,17
0.996192,0.00380835,0,21.975,4.99,0.205,0.295,20
0,1,1,344.485,23.878,0.021,0.94,12
7.79E-20,1,1,188.374,16.873,0.041,0.91,12
0.896596,0.103404,0,34.301,8.798,0.22,0.315,16
0.937088,0.0629116,0,30.049,5.946,0.179,0.345,18
4.06E-28,1,1,255.747,21.219,0.026,0.93,12
0.0598629,0.940137,0,52.136,11.107,0.174,0.4,15
0.888684,0.111316,0,33.222,6.688,0.175,0.362,18
0.997566,0.00243441,0,22.029,5.17,0.203,0.296,21
0.012286,0.987714,1,54.48,9.39,0.127,0.586,15
0.981144,0.0188562,0,23.643,5.759,0.22,0.283,16
0,1,0,922.407,52.3,0.015,0.924,15
0.995637,0.00436346,0,33.563,9.988,0.28,0.267,22
0.853226,0.146774,0,27.39,5.525,0.173,0.304,14
2.25E-29,1,1,276.45,29.046,0.042,0.9,11
0.741319,0.258681,0,48.23,11.584,0.21,0.315,21
0.997999,0.00200053,0,23.964,5.925,0.223,0.268,22
0.988303,0.0116975,0,25.911,5.987,0.202,0.284,19
0,1,1,859.767,39.945,0.011,0.977,13
0,1,0,368.624,16.699,0.011,0.979,7
0.707572,0.292428,0,20.048,4.025,0.183,0.595,7
0,1,1,683.006,28.449,0.009,0.96,8
0.621423,0.378577,0,43.944,9.525,0.188,0.267,19
0.983642,0.0163577,0,29.524,7.385,0.234,0.267,19
0,1,1,905.98,45.653,0.013,0.962,16
0,1,1,675.275,28.242,0.009,0.98,8
0.914697,0.0853033,0,30.457,6.322,0.167,0.382,17
0.960592,0.0394085,0,23.883,5.26,0.197,0.316,15
0.991924,0.00807598,0,20.657,4.853,0.215,0.304,17
8.11E-13,1,0,137.338,15.501,0.064,0.802,14
0.969038,0.0309617,0,48.72,12.093,0.224,0.263,27
0.860271,0.139729,0,34.549,6.884,0.187,0.394,18
0.0616717,0.938328,1,38.177,5.507,0.102,0.727,11
0.996297,0.0037029,0,20.824,4.994,0.223,0.276,19
0.949501,0.0504995,0,25.26,6.189,0.223,0.317,14
0,1,1,384.577,27.891,0.036,0.835,9
0.997072,0.00292791,0,22.706,5.825,0.22,0.328,20
0.863636,0.136364,0,40.395,8.446,0.171,0.375,21
0.716102,0.283898,0,42.031,10.328,0.215,0.403,17
0.993079,0.00692056,0,24.22,5.879,0.221,0.273,19
0,1,1,531.063,37.064,0.043,0.69,17
1.39E-20,1,1,205.271,21.716,0.047,0.882,15
0.797867,0.202133,0,26.909,5.748,0.193,0.37,12
0.908748,0.0912523,0,25.612,4.718,0.162,0.367,15
0,1,1,798.922,39.715,0.015,0.949,11
0.924923,0.0750766,0,42.586,10.906,0.229,0.263,21
0.982414,0.0175864,0,21.881,4.865,0.207,0.299,16
0.922576,0.0774237,0,23.247,5.087,0.171,0.333,13
0.78449,0.21551,0,20.539,4.46,0.189,0.512,8
0,1,1,438.619,41.263,0.041,0.861,22
0.984083,0.0159166,0,30.944,7.633,0.222,0.277,20
0.986424,0.013576,0,27.758,6.689,0.222,0.302,19
0.860521,0.139479,0,28.436,6.121,0.195,0.33,14
0.640435,0.359565,0,24.049,3.497,0.103,0.527,11
0,1,1,839.254,56.38,0.019,0.948,13
1.21E-12,1,0,132.339,12.48,0.056,0.813,15
0.992406,0.00759439,0,30.528,6.751,0.201,0.266,23
0.941778,0.0582219,0,24.668,5.623,0.207,0.318,14
0.880646,0.119354,0,44.753,11.2,0.231,0.285,21
0.758138,0.241862,0,46.88,10.973,0.211,0.274,21
0.999598,0.000401623,0,29.977,8.206,0.252,0.23,28
0.988109,0.0118911,0,31.63,7.882,0.224,0.276,21
0.973493,0.0265074,0,20.32,4.489,0.187,0.447,14
0.941707,0.0582925,0,31.166,7.436,0.211,0.279,17
0,1,1,925.323,48.283,0.01,0.961,16
0.984112,0.0158884,0,36.692,10.179,0.264,0.289,21
0.948773,0.0512269,0,32.185,6.342,0.17,0.284,20
0.872358,0.127642,0,34.022,8.076,0.219,0.381,16
0.781022,0.218978,0,29.369,6.193,0.195,0.461,13
0.991848,0.00815173,0,22.776,4.805,0.196,0.279,19
0.939481,0.0605189,0,26.406,5.324,0.182,0.285,16
1.25E-09,1,0,129.277,23.498,0.145,0.377,16
0.956019,0.0439812,0,29.547,6.93,0.221,0.298,17
0.937665,0.0623347,0,26.962,6.114,0.209,0.34,15
0.994256,0.00574446,0,21.126,5.111,0.212,0.288,18
0,1,1,529.238,21.062,0.011,0.955,6
0.835993,0.164007,0,26.547,5.38,0.185,0.332,13
5.43E-30,1,0,266.439,19.37,0.024,0.942,12
0.988745,0.0112547,0,20.733,4.948,0.216,0.329,16
0,1,1,495.459,26.536,0.025,0.813,12
2.94E-37,1,1,325.971,23.411,0.027,0.912,12
0.93722,0.06278,0,47.615,12.817,0.247,0.248,23
0.352571,0.647429,0,35.937,6.052,0.128,0.596,14
0.899367,0.100633,0,30.316,6.573,0.191,0.31,16
0,1,1,500.316,31.103,0.022,0.927,14
1.10E-10,1,0,106.371,8.695,0.039,0.543,11
0.967707,0.0322932,0,27.071,6.168,0.2,0.288,17
0.82317,0.17683,0,21.092,4.107,0.168,0.374,10
0.892662,0.107338,0,20.698,4.151,0.181,0.394,11
0,1,1,576.295,12.285,0.004,0.988,4
0.898034,0.101966,0,29.662,6.151,0.186,0.324,16
0.192312,0.807688,0,26.105,3.049,0.085,0.614,8
4.01E-32,1,1,309.045,31.612,0.045,0.869,18
0.990313,0.00968728,0,32.824,7.646,0.211,0.254,23
0.994802,0.00519761,0,31.099,7.645,0.221,0.331,23
0.99508,0.00491996,0,24.092,6.297,0.241,0.314,19
0.986482,0.0135185,0,23.397,6.097,0.236,0.34,16
0.80109,0.19891,0,26.252,4.793,0.162,0.393,13
0.977844,0.0221557,0,22.311,4.035,0.16,0.429,17
0,1,0,358.104,27.633,0.032,0.917,15
0.967053,0.0329473,0,27.087,6.125,0.204,0.279,17
0.93926,0.06074,0,26.108,5.113,0.171,0.349,16
0.98986,0.0101399,0,21.989,5.243,0.215,0.292,17
3.99E-23,1,0,268.98,41.703,0.125,0.36,26
0.977174,0.0228258,0,36.508,8.715,0.22,0.399,22
